step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
5.0,0.6774807175000509,0.6340360912400421,0.6672990076405779,0.6236778104743702,0.6762309330584234,1.3558576518186816,0.19268056750297546,0.2552574872970581,0.28962016105651855,0.26244184374809265
