method,seed,step,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
ours,2,1000.0,0.42408483080054876,0.8121927380561829,0.16366657614707947,0.0004650164919439703,0.0236758254468441
ours,3,1000.0,0.18546454291051045,0.005154963117092848,0.49356746673583984,0.4955917000770569,0.005685911979526281
ours,5,1000.0,0.19024253085201828,0.5534555315971375,0.009466946125030518,0.012253607623279095,0.42482390999794006
ours,7,1000.0,0.1372149162774482,0.640506386756897,0.012973750941455364,6.33922463748604e-05,0.3464563488960266
ours,11,1000.0,0.26918941628631704,0.332813024520874,0.6085665822029114,0.008137424476444721,0.05048295855522156
