method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,method.ours.lambda_align,train.grad_clip,train.lr,train.weight_decay
ours,coord_02_train_weight_decay_005,coord:train.weight_decay,2,0.6900352733686068,0.015592432259098954,0.6900352733686068,0.6900352733686068,0.001,1.0,2.5551784142791192e-05,0.01546097607936744
ours,local_var_topk_015,local_var_topk,2,0.6874699374699375,0.003346961680295024,0.6874699374699375,0.6874699374699375,0.001050047738,1.5112336071971466,2.5551784e-05,0.0
ours,coord_03_train_grad_clip_004,coord:train.grad_clip,2,0.6869839265672599,0.029305956389289733,0.6879910213243547,0.6859768318101652,0.001,0.9537451003327635,2.5551784142791192e-05,0.007589584457877514
ours,coord_03_train_grad_clip_001,coord:train.grad_clip,2,0.6851651434984768,0.005551547218213937,0.6851651434984768,0.6851651434984768,0.001,0.9733492506568604,2.5551784142791192e-05,0.007589584457877514
ours,coord_03_train_grad_clip_008,coord:train.grad_clip,2,0.683070787237454,0.03885080968414306,0.683070787237454,0.683070787237454,0.001,1.979075829358662,2.5551784142791192e-05,0.007589584457877514
ours,coord_02_train_weight_decay_009,coord:train.weight_decay,2,0.6829705788039122,0.009008738175404818,0.6829705788039122,0.6829705788039122,0.001,1.0,2.5551784142791192e-05,0.007863245139373703
ours,coord_04_method_ours_lambda_align_009,coord:method.ours.lambda_align,2,0.681878306878307,0.04563492063492064,0.681878306878307,0.681878306878307,2.7792146575590733e-05,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514
ours,local_var_topk_011,local_var_topk,2,0.6809864518197851,0.00632315215648549,0.6809864518197851,0.6809864518197851,0.000262511934,1.5112336071971466,2.5551784e-05,0.017589584458
ours,coord_03_train_grad_clip_007,coord:train.grad_clip,2,0.6805455347122014,0.017045454545454475,0.6838924963924964,0.6771985730319063,0.001,0.6972133520518287,2.5551784142791192e-05,0.007589584457877514
ours,coord_03_train_grad_clip_002,coord:train.grad_clip,2,0.68001443001443,0.0143298059964726,0.68001443001443,0.68001443001443,0.001,0.5277354059107395,2.5551784142791192e-05,0.007589584457877514
ours,coord_03_train_grad_clip_006,coord:train.grad_clip,2,0.6799843674843675,0.009589947089947093,0.6799843674843675,0.6799843674843675,0.001,1.4235623362774221,2.5551784142791192e-05,0.007589584457877514
ours,local_var_topk_001,local_var_topk,2,0.6796787317620651,0.011078042328042326,0.6834916626583293,0.6758658008658008,0.000262511934,1.5112336071971466,1.2775892e-05,0.007589584458
ours,coord_04_method_ours_lambda_align_001,coord:method.ours.lambda_align,2,0.6794833253166586,0.005601651434984756,0.6794833253166586,0.6794833253166586,0.005445486962674414,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514
ours,local_var_topk_000,local_var_topk,2,0.678481240981241,0.02947130030463363,0.678481240981241,0.678481240981241,0.000262511934,1.5112336071971466,1.2775892e-05,0.0
ours,coord_04_method_ours_lambda_align_007,coord:method.ours.lambda_align,2,0.6782106782106783,0.020101811768478528,0.6782106782106783,0.6782106782106783,0.0002295465706459708,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514
ours,coord_04_method_ours_lambda_align_004,coord:method.ours.lambda_align,2,0.6780603655603656,0.005782026615359925,0.6780603655603656,0.6780603655603656,0.0264413130973263,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514
ours,coord_04_anchor,coord:method.ours.lambda_align,2,0.6772085938752606,0.005331088664422112,0.6772085938752606,0.6772085938752606,0.001,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514
ours,coord_02_train_weight_decay_000,coord:train.weight_decay,2,0.6766674683341349,0.0024250440917107374,0.6766674683341349,0.6766674683341349,0.001,1.0,2.5551784142791192e-05,0.024742505611920138
ours,local_var_topk_003,local_var_topk,2,0.6749739458072792,0.010892656725990046,0.6749739458072792,0.6749739458072792,0.000525023869,1.5112336071971466,1.2775892e-05,0.0
ours,coord_01_train_lr_004,coord:train.lr,2,0.6746933621933622,0.002835898669231951,0.6746933621933622,0.6746933621933622,0.001,1.0,2.5551784142791192e-05,0.01
ours,local_var_topk_005,local_var_topk,2,0.6743426326759661,0.0015632515632515998,0.6743426326759661,0.6743426326759661,0.000525023869,1.5112336071971466,1.2775892e-05,0.017589584458
ours,coord_01_anchor,coord:train.lr,2,0.6736111111111112,0.028469215969216033,0.6736111111111112,0.6736111111111112,0.001,1.0,2e-05,0.01
ours,local_var_topk_004,local_var_topk,2,0.6720278178611512,0.005240901074234472,0.6720278178611512,0.6720278178611512,0.000525023869,1.5112336071971466,1.2775892e-05,0.007589584458
ours,coord_02_train_weight_decay_010,coord:train.weight_decay,2,0.6707551707551707,0.016173641173641118,0.6707551707551707,0.6707551707551707,0.001,1.0,2.5551784142791192e-05,0.02446709884391641
ours,coord_04_method_ours_lambda_align_005,coord:method.ours.lambda_align,2,0.6703543370210037,0.003888087221420533,0.6703543370210037,0.6703543370210037,0.011663013105376962,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514
ours,coord_03_train_grad_clip_003,coord:train.grad_clip,2,0.6697530864197531,0.022206188872855526,0.6717271925605259,0.6677789802789802,0.001,0.8690175238301865,2.5551784142791192e-05,0.007589584457877514
ours,coord_01_train_lr_005,coord:train.lr,2,0.6681998556998556,0.004359066859066896,0.6681998556998556,0.6681998556998556,0.001,1.0,1.2632687420587218e-05,0.01
ours,coord_02_train_weight_decay_006,coord:train.weight_decay,2,0.6658549783549783,0.01762666345999675,0.6658549783549783,0.6658549783549783,0.001,1.0,2.5551784142791192e-05,0.04941338139680235
ours,local_var_topk_008,local_var_topk,2,0.664356862273529,0.007089746673080044,0.6646123937790605,0.6641013307679975,0.001050047738,1.5112336071971466,1.2775892e-05,0.017589584458
ours,coord_01_train_lr_008,coord:train.lr,2,0.6635702260702261,0.013037117203783866,0.6635702260702261,0.6635702260702261,0.001,1.0,3.073869450200515e-05,0.01
ours,coord_02_train_weight_decay_008,coord:train.weight_decay,2,0.6632846320346321,0.026289682539682557,0.6715768799102133,0.6549923841590508,0.001,1.0,2.5551784142791192e-05,0.01543368425632205
ours,coord_02_anchor,coord:train.weight_decay,2,0.6632595799262466,0.01334776334776333,0.6632595799262466,0.6632595799262466,0.001,1.0,2.5551784142791192e-05,0.01
ours,local_var_topk_010,local_var_topk,2,0.6613255571588905,0.009068863235529911,0.6677789802789803,0.6548721340388007,0.000262511934,1.5112336071971466,2.5551784e-05,0.007589584458
ours,local_var_topk_019,local_var_topk,2,0.6604988375821709,0.051943041526374856,0.6619869328202661,0.6590107423440756,0.000262511934,1.5112336071971466,5.1103568e-05,0.007589584458
ours,coord_03_train_grad_clip_000,coord:train.grad_clip,2,0.6603234728234728,0.009710197210197224,0.6603234728234728,0.6603234728234728,0.001,0.8623574172053887,2.5551784142791192e-05,0.007589584457877514
ours,coord_04_method_ours_lambda_align_002,coord:method.ours.lambda_align,2,0.6599226390893058,0.019109748276414873,0.6655743947410615,0.6542708834375501,0.000840670587923724,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514
ours,local_var_topk_012,local_var_topk,2,0.6591610549943883,0.00930936347603012,0.6604737854737854,0.6578483245149912,0.000525023869,1.5112336071971466,2.5551784e-05,0.0
ours,local_var_topk_006,local_var_topk,2,0.6589405964405963,0.01001082251082247,0.6589405964405963,0.6589405964405963,0.001050047738,1.5112336071971466,1.2775892e-05,0.0
ours,local_var_topk_022,local_var_topk,2,0.6582792207792207,0.031595719095719066,0.6582792207792207,0.6582792207792207,0.000525023869,1.5112336071971466,5.1103568e-05,0.007589584458
ours,local_var_topk_007,local_var_topk,2,0.6575076158409491,0.009980759980759979,0.6575076158409491,0.6575076158409491,0.001050047738,1.5112336071971466,1.2775892e-05,0.007589584458
ours,local_var_topk_017,local_var_topk,2,0.6563502084335417,0.0052258698092030875,0.6574174282507617,0.6552829886163221,0.001050047738,1.5112336071971466,2.5551784e-05,0.017589584458
ours,coord_01_train_lr_003,coord:train.lr,2,0.6552629469296136,0.0044292127625460975,0.6577982202982202,0.6527276735610068,0.001,1.0,6.110024420884288e-06,0.01
ours,coord_03_anchor,coord:train.grad_clip,2,0.6544813211479877,0.01414943081609743,0.6544813211479877,0.6544813211479877,0.001,1.0,2.5551784142791192e-05,0.007589584457877514
ours,coord_02_train_weight_decay_003,coord:train.weight_decay,2,0.6536195286195285,0.004208754208754162,0.6565856982523649,0.6506533589866923,0.001,1.0,2.5551784142791192e-05,0.035318587196151295
ours,local_var_topk_020,local_var_topk,2,0.6527577360910695,0.0358144941478275,0.6546516754850089,0.65086379669713,0.000262511934,1.5112336071971466,5.1103568e-05,0.017589584458
ours,local_var_topk_002,local_var_topk,2,0.6517857142857142,0.00023047939714598842,0.6517857142857142,0.6517857142857142,0.000262511934,1.5112336071971466,1.2775892e-05,0.017589584458
ours,local_var_topk_021,local_var_topk,2,0.6493055555555556,0.030468374218374228,0.6543109668109668,0.6443001443001444,0.000525023869,1.5112336071971466,5.1103568e-05,0.0
ours,local_var_topk_018,local_var_topk,2,0.6482683982683983,0.009139009139009169,0.6482683982683983,0.6482683982683983,0.000262511934,1.5112336071971466,5.1103568e-05,0.0
ours,coord_04_method_ours_lambda_align_006,coord:method.ours.lambda_align,2,0.6468654801988136,0.0007415424082090616,0.6546917588584256,0.6390392015392016,0.0008511481723539354,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514
ours,coord_02_train_weight_decay_004,coord:train.weight_decay,2,0.6449815616482284,0.012045053711720433,0.6449815616482284,0.6449815616482284,0.001,1.0,2.5551784142791192e-05,0.012627914022778375
ours,coord_02_train_weight_decay_002,coord:train.weight_decay,2,0.6447611030944365,0.00364758698092027,0.6502825877825877,0.6392396184062852,0.001,1.0,2.5551784142791192e-05,0.03175375624865879
ours,coord_04_method_ours_lambda_align_000,coord:method.ours.lambda_align,2,0.644059644059644,0.007415424082090671,0.647116001282668,0.6410032868366202,6.143546030345602e-05,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514
ours,local_var_topk_023,local_var_topk,2,0.6439193522526856,0.011443803110469719,0.6526174442841108,0.6352212602212601,0.000525023869,1.5112336071971466,5.1103568e-05,0.017589584458
ours,coord_01_train_lr_000,coord:train.lr,2,0.6383177008177008,0.0040584415584415945,0.6383177008177008,0.6383177008177008,0.001,1.0,3.0561322966883563e-06,0.01
ours,local_var_topk_024,local_var_topk,2,0.6330166746833413,0.021484688151354847,0.6366542408209075,0.6293791085457752,0.001050047738,1.5112336071971466,5.1103568e-05,0.0
ours,coord_01_train_lr_006,coord:train.lr,2,0.6318241943241942,0.014610389610389574,0.6407527657527656,0.6228956228956228,0.001,1.0,9.047754223534923e-05,0.01
ours,coord_01_train_lr_007,coord:train.lr,2,0.6313932980599647,0.008417508417508435,0.6313932980599647,0.6313932980599647,0.001,1.0,4.073235308694881e-05,0.01
ours,local_var_topk_025,local_var_topk,2,0.628577441077441,0.005681818181818177,0.628577441077441,0.628577441077441,0.001050047738,1.5112336071971466,5.1103568e-05,0.007589584458
ours,coord_01_train_lr_001,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.00011129736574037923,0.01
ours,coord_01_train_lr_002,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.003661385906620278,0.01
ours,coord_01_train_lr_009,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.0005843483351802731,0.01
ours,coord_01_train_lr_010,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.0006416285041125823,0.01
