method,lr,seed,best_val_acc,final_val_acc,score_05_05,summary_json,curve_csv
baseline_cagrad,4.4721359549995795e-05,3,0.3541666666666667,0.3541666666666667,0.3541666666666667,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_4p47em05/baseline_cagrad_s3.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_4p47em05/baseline_cagrad_s3_curve.csv
baseline_cagrad,4.4721359549995795e-05,5,0.3424479166666667,0.3424479166666667,0.3424479166666667,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_4p47em05/baseline_cagrad_s5.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_4p47em05/baseline_cagrad_s5_curve.csv
baseline_cagrad,9.72492472466073e-05,2,0.3369140625,0.3336588541666667,0.33528645833333337,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_9p72em05/baseline_cagrad_s2.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_9p72em05/baseline_cagrad_s2_curve.csv
baseline_cagrad,9.72492472466073e-05,3,0.3372395833333333,0.3258463541666667,0.33154296875,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_9p72em05/baseline_cagrad_s3.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_9p72em05/baseline_cagrad_s3_curve.csv
baseline_cagrad,9.72492472466073e-05,5,0.3391927083333333,0.3391927083333333,0.3391927083333333,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_9p72em05/baseline_cagrad_s5.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_9p72em05/baseline_cagrad_s5_curve.csv
baseline_cagrad,0.00021147425268811283,2,0.3538411458333333,0.330078125,0.34195963541666663,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_2p11em04/baseline_cagrad_s2.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_2p11em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.00021147425268811283,3,0.3499348958333333,0.3460286458333333,0.3479817708333333,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_2p11em04/baseline_cagrad_s3.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_2p11em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.00021147425268811283,5,0.34375,0.34375,0.34375,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_2p11em04/baseline_cagrad_s5.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_2p11em04/baseline_cagrad_s5_curve.csv
baseline_cagrad,0.00045986329782677027,2,0.3424479166666667,0.3255208333333333,0.333984375,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_4p60em04/baseline_cagrad_s2.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_4p60em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.00045986329782677027,3,0.3486328125,0.3486328125,0.3486328125,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_4p60em04/baseline_cagrad_s3.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_4p60em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.00045986329782677027,5,0.3434244791666667,0.3434244791666667,0.3434244791666667,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_4p60em04/baseline_cagrad_s5.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_4p60em04/baseline_cagrad_s5_curve.csv
baseline_cagrad,0.001,2,0.3434244791666667,0.3248697916666667,0.3341471354166667,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_1p00em03/baseline_cagrad_s2.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_1p00em03/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.001,3,0.3404947916666667,0.3258463541666667,0.3331705729166667,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_1p00em03/baseline_cagrad_s3.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_1p00em03/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.001,5,0.3450520833333333,0.3375651041666667,0.34130859375,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_1p00em03/baseline_cagrad_s5.json,runs_lr_sweep_step100_gpu1/baseline_cagrad/lr_1p00em03/baseline_cagrad_s5_curve.csv
ours,2.0000000000000003e-06,2,0.3336588541666667,0.3310546875,0.33235677083333337,runs_lr_sweep_step100_gpu1/ours/lr_2p00em06/ours_s2.json,runs_lr_sweep_step100_gpu1/ours/lr_2p00em06/ours_s2_curve.csv
ours,2.0000000000000003e-06,3,0.3460286458333333,0.3450520833333333,0.3455403645833333,runs_lr_sweep_step100_gpu1/ours/lr_2p00em06/ours_s3.json,runs_lr_sweep_step100_gpu1/ours/lr_2p00em06/ours_s3_curve.csv
ours,2.0000000000000003e-06,5,0.3466796875,0.3466796875,0.3466796875,runs_lr_sweep_step100_gpu1/ours/lr_2p00em06/ours_s5.json,runs_lr_sweep_step100_gpu1/ours/lr_2p00em06/ours_s5_curve.csv
ours,4.349118552081964e-06,2,0.3356119791666667,0.330078125,0.33284505208333337,runs_lr_sweep_step100_gpu1/ours/lr_4p35em06/ours_s2.json,runs_lr_sweep_step100_gpu1/ours/lr_4p35em06/ours_s2_curve.csv
ours,4.349118552081964e-06,3,0.3297526041666667,0.3297526041666667,0.3297526041666667,runs_lr_sweep_step100_gpu1/ours/lr_4p35em06/ours_s3.json,runs_lr_sweep_step100_gpu1/ours/lr_4p35em06/ours_s3_curve.csv
ours,4.349118552081964e-06,5,0.3411458333333333,0.3372395833333333,0.3391927083333333,runs_lr_sweep_step100_gpu1/ours/lr_4p35em06/ours_s5.json,runs_lr_sweep_step100_gpu1/ours/lr_4p35em06/ours_s5_curve.csv
ours,9.45741609003176e-06,2,0.3349609375,0.3349609375,0.3349609375,runs_lr_sweep_step100_gpu1/ours/lr_9p46em06/ours_s2.json,runs_lr_sweep_step100_gpu1/ours/lr_9p46em06/ours_s2_curve.csv
ours,9.45741609003176e-06,3,0.3522135416666667,0.3522135416666667,0.3522135416666667,runs_lr_sweep_step100_gpu1/ours/lr_9p46em06/ours_s3.json,runs_lr_sweep_step100_gpu1/ours/lr_9p46em06/ours_s3_curve.csv
ours,9.45741609003176e-06,5,0.3284505208333333,0.3206380208333333,0.3245442708333333,runs_lr_sweep_step100_gpu1/ours/lr_9p46em06/ours_s5.json,runs_lr_sweep_step100_gpu1/ours/lr_9p46em06/ours_s5_curve.csv
ours,2.0565711885957796e-05,2,0.34375,0.3349609375,0.33935546875,runs_lr_sweep_step100_gpu1/ours/lr_2p06em05/ours_s2.json,runs_lr_sweep_step100_gpu1/ours/lr_2p06em05/ours_s2_curve.csv
ours,2.0565711885957796e-05,3,0.3430989583333333,0.3362630208333333,0.3396809895833333,runs_lr_sweep_step100_gpu1/ours/lr_2p06em05/ours_s3.json,runs_lr_sweep_step100_gpu1/ours/lr_2p06em05/ours_s3_curve.csv
ours,2.0565711885957796e-05,5,0.3590494791666667,0.3430989583333333,0.35107421875,runs_lr_sweep_step100_gpu1/ours/lr_2p06em05/ours_s5.json,runs_lr_sweep_step100_gpu1/ours/lr_2p06em05/ours_s5_curve.csv
ours,4.4721359549995795e-05,2,0.3411458333333333,0.3356119791666667,0.33837890625,runs_lr_sweep_step100_gpu1/ours/lr_4p47em05/ours_s2.json,runs_lr_sweep_step100_gpu1/ours/lr_4p47em05/ours_s2_curve.csv
ours,4.4721359549995795e-05,3,0.3492838541666667,0.3492838541666667,0.3492838541666667,runs_lr_sweep_step100_gpu1/ours/lr_4p47em05/ours_s3.json,runs_lr_sweep_step100_gpu1/ours/lr_4p47em05/ours_s3_curve.csv
ours,4.4721359549995795e-05,5,0.3297526041666667,0.3235677083333333,0.32666015625,runs_lr_sweep_step100_gpu1/ours/lr_4p47em05/ours_s5.json,runs_lr_sweep_step100_gpu1/ours/lr_4p47em05/ours_s5_curve.csv
ours,9.72492472466073e-05,2,0.3356119791666667,0.3251953125,0.33040364583333337,runs_lr_sweep_step100_gpu1/ours/lr_9p72em05/ours_s2.json,runs_lr_sweep_step100_gpu1/ours/lr_9p72em05/ours_s2_curve.csv
ours,9.72492472466073e-05,3,0.3336588541666667,0.3274739583333333,0.33056640625,runs_lr_sweep_step100_gpu1/ours/lr_9p72em05/ours_s3.json,runs_lr_sweep_step100_gpu1/ours/lr_9p72em05/ours_s3_curve.csv
ours,9.72492472466073e-05,5,0.3375651041666667,0.3326822916666667,0.3351236979166667,runs_lr_sweep_step100_gpu1/ours/lr_9p72em05/ours_s5.json,runs_lr_sweep_step100_gpu1/ours/lr_9p72em05/ours_s5_curve.csv
ours,0.00021147425268811283,2,0.3388671875,0.3264973958333333,0.33268229166666663,runs_lr_sweep_step100_gpu1/ours/lr_2p11em04/ours_s2.json,runs_lr_sweep_step100_gpu1/ours/lr_2p11em04/ours_s2_curve.csv
ours,0.00021147425268811283,3,0.3444010416666667,0.3414713541666667,0.3429361979166667,runs_lr_sweep_step100_gpu1/ours/lr_2p11em04/ours_s3.json,runs_lr_sweep_step100_gpu1/ours/lr_2p11em04/ours_s3_curve.csv
ours,0.00021147425268811283,5,0.3427734375,0.3427734375,0.3427734375,runs_lr_sweep_step100_gpu1/ours/lr_2p11em04/ours_s5.json,runs_lr_sweep_step100_gpu1/ours/lr_2p11em04/ours_s5_curve.csv
ours,0.00045986329782677027,2,0.3424479166666667,0.3216145833333333,0.33203125,runs_lr_sweep_step100_gpu1/ours/lr_4p60em04/ours_s2.json,runs_lr_sweep_step100_gpu1/ours/lr_4p60em04/ours_s2_curve.csv
ours,0.00045986329782677027,3,0.3470052083333333,0.34375,0.34537760416666663,runs_lr_sweep_step100_gpu1/ours/lr_4p60em04/ours_s3.json,runs_lr_sweep_step100_gpu1/ours/lr_4p60em04/ours_s3_curve.csv
ours,0.00045986329782677027,5,0.3395182291666667,0.3395182291666667,0.3395182291666667,runs_lr_sweep_step100_gpu1/ours/lr_4p60em04/ours_s5.json,runs_lr_sweep_step100_gpu1/ours/lr_4p60em04/ours_s5_curve.csv
ours,0.001,2,0.3424479166666667,0.3167317708333333,0.32958984375,runs_lr_sweep_step100_gpu1/ours/lr_1p00em03/ours_s2.json,runs_lr_sweep_step100_gpu1/ours/lr_1p00em03/ours_s2_curve.csv
ours,0.001,3,0.3450520833333333,0.3356119791666667,0.34033203125,runs_lr_sweep_step100_gpu1/ours/lr_1p00em03/ours_s3.json,runs_lr_sweep_step100_gpu1/ours/lr_1p00em03/ours_s3_curve.csv
ours,0.001,5,0.33984375,0.3219401041666667,0.33089192708333337,runs_lr_sweep_step100_gpu1/ours/lr_1p00em03/ours_s5.json,runs_lr_sweep_step100_gpu1/ours/lr_1p00em03/ours_s5_curve.csv
