step,train_step_loss,train_acc,train_loss,val_acc,val_loss
30.0,0.6237538605928422,0.6382746659393862,0.6398002135786176,0.6356253717051475,0.6471569271148551
60.0,0.5400114059448242,0.6632658424696508,0.5947378285103121,0.6572520733311294,0.602125134887442
90.0,0.592380481461684,0.6619149830318253,0.5922517484505084,0.6570885960244265,0.6030278332679782
120.0,0.6333475261926651,0.7087470241147878,0.5504929106413037,0.6904116054872995,0.5596303689684465
150.0,0.6551624337832134,0.7107444340698028,0.5450758686019728,0.6898781706368493,0.5629095324097945
180.0,0.6819061587254206,0.6726951238581401,0.6268909866745852,0.6590387126026078,0.6634226849161977
210.0,0.4786446765065194,0.7116959194445703,0.5368647991716761,0.695891822352149,0.5688729043616106
240.0,0.6978300288319589,0.6861514879177273,0.5897146573201045,0.6656970915551871,0.6363709245951185
270.0,0.6929060593247415,0.6652858803912571,0.5695643354983355,0.6459548328009194,0.6056576839816517
300.0,0.4214278931419055,0.7437914043878077,0.4926993772519997,0.7124659949669464,0.5407026491318327
330.0,0.5779915973544122,0.7906206628237937,0.4733842233007531,0.7650622153738776,0.5114730837035221
360.0,0.38623227179050446,0.7653098304231051,0.4656208644943985,0.7581739671373117,0.4966411914275541
390.0,0.671694633861383,0.8066026431380292,0.44348116716943536,0.7770739459013805,0.4810758843136926
400.0,0.3422668079535167,0.8111216019214584,0.4516197683245296,0.7870055782834541,0.49478881503025196
