step,train_step_loss,train_acc,train_loss,val_acc,val_loss
30.0,0.5891942431529363,0.6457932136895707,0.6207834126873013,0.6484453067766329,0.6221907180353268
60.0,0.6985459327697754,0.6717624377036374,0.5815684005283538,0.6726053467446146,0.5864260170960389
90.0,0.5735176106293997,0.7113417885616543,0.5440302444864072,0.6965951254228665,0.5610529275250612
120.0,0.5007286419471105,0.724376999727308,0.5508947819912203,0.7103987267218891,0.5795694611528819
150.0,0.4823914219935735,0.7151726780649841,0.5183152270392258,0.6972580893865069,0.5498125158952636
180.0,0.5038785363237063,0.7590933330642322,0.466916725372317,0.7503072049937898,0.4888638282332048
210.0,0.44790862997372943,0.743142739853463,0.4828495880002377,0.7247926957310032,0.5239347703246217
240.0,0.5469265133142471,0.7867523029481237,0.43111011207067057,0.7637909495524359,0.4766539272676726
270.0,0.4500913893183072,0.8126630013446713,0.411496425546182,0.7767895417642582,0.4674169737192477
300.0,0.8202485914031664,0.8115811920714057,0.41035010043108217,0.7601435703461883,0.5019529722528328
330.0,0.4600442995627721,0.8230729822263622,0.39678116873230057,0.7785870059990657,0.46368969592852277
360.0,0.3041279660537839,0.8653975781574513,0.33595512108187325,0.8115724536287189,0.4424579813911535
390.0,0.2691678653160731,0.8040283766438123,0.46783783637221726,0.7732310386741214,0.5671424923515809
400.0,0.4425796369711558,0.8537348341529297,0.3426430988086701,0.8085924724358767,0.46154330092994195
