step,train_step_loss,train_acc,train_loss,val_acc,val_loss
30.0,0.7206088105837504,0.6551592874725998,0.610927268846276,0.6523325827799198,0.6164816786782196
60.0,0.45650185892979306,0.6729374771701893,0.58144265136951,0.6539861835914232,0.5995390349954351
90.0,0.40927327672640484,0.7078367333930138,0.5527523705501756,0.6914289540915908,0.5705658639092038
120.0,0.7998592729369799,0.7111565182711184,0.5553180913500083,0.6866629133340315,0.5797049008451053
150.0,0.3782173991203308,0.7154051648510934,0.5976166888389273,0.6946506023079726,0.628675931472413
180.0,0.7586497217416763,0.7244466470295068,0.5353788936755338,0.6914755455481768,0.569491038680384
210.0,0.4506464476386706,0.7777931169887405,0.48431131774142244,0.7403450856917444,0.5154144962170583
240.0,0.5177971348166466,0.7612696185730629,0.48864584175636616,0.7374786676395333,0.5332797245158865
270.0,0.6758468970656395,0.7875983168918149,0.4532730256238837,0.7462816590304864,0.5064840028223445
300.0,0.6303839174409708,0.7849954438326742,0.4666797874761814,0.7524344262293227,0.5191450581940479
330.0,0.5109398973484834,0.7992996922734386,0.456490825784372,0.7761356325374463,0.5020633642181945
360.0,0.5923632010817528,0.7696454104463651,0.5135618872966273,0.7373263291861621,0.566711048232064
390.0,0.2484386246651411,0.7890088566778348,0.48781063433899297,0.7683499897507845,0.5456776105484082
400.0,0.5073212031275034,0.7882360186850038,0.49444408827849123,0.7649874077511217,0.5594713514316959
