method,candidate_id,seed,best_val_acc,final_val_acc,score_05_05,reused,summary_json,curve_csv
ours,coarse_default,1,0.625,0.625,0.625,True,/share/home/yuli0398/Optimization/MOE-grad-conflict-routing/runs/paper_suite_smoke/appendix/multi_dataset_real/deberta/hpo/ours/trial_runs/coarse_default/ours_s1.json,/share/home/yuli0398/Optimization/MOE-grad-conflict-routing/runs/paper_suite_smoke/appendix/multi_dataset_real/deberta/hpo/ours/trial_runs/coarse_default/ours_s1_curve.csv
ours,coarse_000,1,0.53125,0.53125,0.53125,True,/share/home/yuli0398/Optimization/MOE-grad-conflict-routing/runs/paper_suite_smoke/appendix/multi_dataset_real/deberta/hpo/ours/trial_runs/coarse_000/ours_s1.json,/share/home/yuli0398/Optimization/MOE-grad-conflict-routing/runs/paper_suite_smoke/appendix/multi_dataset_real/deberta/hpo/ours/trial_runs/coarse_000/ours_s1_curve.csv
