step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
30.0,0.6688438604275385,0.6256690416446746,0.6413263711965932,0.6160076283075439,0.6596887307897649,0.6791474595665932,0.1563447266817093,0.16651779413223267,0.2697482407093048,0.4073890447616577
60.0,0.6078114360570908,0.6481067703629649,0.609355116017348,0.6363728851929726,0.6226093251658301,0.6844107732176781,0.08827677369117737,0.3229356110095978,0.279321551322937,0.3094659745693207
90.0,0.624647244811058,0.7290547556135433,0.529699422491856,0.7114155436926626,0.5562102453053329,0.6836814122895399,0.11873025447130203,0.4190789759159088,0.15764397382736206,0.30454686284065247
120.0,0.6270204484462738,0.7393959576375724,0.5177325491232249,0.7090331185737527,0.5521416343201224,0.6786703318357468,0.03428928181529045,0.27337929606437683,0.2263985574245453,0.4659329950809479
150.0,0.5217456718285879,0.7701053173651212,0.46907846309859474,0.7308651890964996,0.5124902264782332,0.6763666770248501,0.09839082509279251,0.26679491996765137,0.16015835106372833,0.47465574741363525
180.0,0.4798445689181487,0.7959344583995476,0.4533772521296659,0.7536430752370243,0.5131365100909283,0.6780559906253109,0.019659224897623062,0.27697616815567017,0.21946899592876434,0.48389551043510437
210.0,0.4653624047835668,0.8005560299268556,0.43428657154945416,0.7615106829040664,0.4886874223901252,0.6799128579872625,0.020653702318668365,0.42799127101898193,0.22008486092090607,0.3312702775001526
240.0,0.4906388496359189,0.8267576111394037,0.4039213730926621,0.797040607729051,0.453582568290336,0.6778380683174839,0.0199029091745615,0.39104941487312317,0.22762693464756012,0.3614206612110138
270.0,0.390756460527579,0.8256900560271978,0.40568300254161294,0.7927315031521456,0.4710544162745833,0.6747143231332302,0.009999697096645832,0.3598316013813019,0.2964366376399994,0.3337322175502777
300.0,0.39124433013300103,0.8466146944357474,0.38657140489401914,0.8137984512407117,0.45300886808715274,0.6823811662141923,0.03475814685225487,0.2974846363067627,0.24628742039203644,0.42146962881088257
330.0,0.24235853925347328,0.8579820336383365,0.33759999846752436,0.8317737326801434,0.41197407220346677,0.6789371593406907,0.018532369285821915,0.38217252492904663,0.23938989639282227,0.35990509390830994
360.0,0.3191376520941655,0.8712724548971967,0.3191530067339659,0.8287113935374585,0.4265082001034082,0.682358663805105,0.022221123799681664,0.3064277470111847,0.3417675793170929,0.3295835852622986
390.0,0.2990545357267062,0.8722707151742846,0.31322045669210374,0.8257764993914606,0.415112628524712,0.6794661473896768,0.031395647674798965,0.26238131523132324,0.3172891139984131,0.38893401622772217
420.0,0.4979051301876704,0.8845633416164471,0.30398440932553084,0.8360365116172216,0.4053149556651996,0.6728366663058599,0.022319627925753593,0.3257070779800415,0.2808176577091217,0.37115567922592163
450.0,0.3982473872601986,0.8925457256646467,0.2721643984955329,0.836873118964673,0.3983365371799095,0.6708425130281184,0.03254712000489235,0.3550167679786682,0.2801445424556732,0.33229148387908936
480.0,0.3136144628127416,0.8737119814920957,0.336106820471316,0.8204169435402715,0.47331514987493656,0.6735799126327038,0.025388455018401146,0.3926854729652405,0.28826263546943665,0.2936634421348572
510.0,0.15982365670303503,0.9014445917970416,0.25869191236439476,0.8298696759250305,0.41236109239619134,0.6697676626068575,0.06308230012655258,0.23482990264892578,0.31001001596450806,0.39207786321640015
540.0,0.2934509577850501,0.8955141855166638,0.2652370896175354,0.8300867153086452,0.42270060195346115,0.6762361511312149,0.05400621145963669,0.222591370344162,0.2915288507938385,0.43187347054481506
570.0,0.4754687696695328,0.9120124345670636,0.2526877081368137,0.8435672644105091,0.38275621487852446,0.6810088298386998,0.06384891271591187,0.3094085156917572,0.209880530834198,0.41686204075813293
600.0,0.12001403545339902,0.9137192209496235,0.22465103805462228,0.8335846857015445,0.4279104893989158,0.6787407235414894,0.08164889365434647,0.3007916212081909,0.23115716874599457,0.3864021599292755
