step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
30.0,0.5568670133749644,0.6492309792040549,0.6317770356492877,0.6559877781300133,0.6250723700569395,0.679319630480475,0.3941969573497772,0.0021714463364332914,0.22760556638240814,0.37602588534355164
50.0,0.5625264098246893,0.6906590799173687,0.5626480562618542,0.6857923577930677,0.5699273098369533,0.6754205369011119,0.355784147977829,0.0005861819954589009,0.14057405292987823,0.5030556321144104
