step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
30.0,1.1093102842569351,0.3424479166666667,1.099147079512477,0.3209635416666667,1.1030715977152188,1.374110331137975,0.22961072623729706,0.21179531514644623,0.29873332381248474,0.25986066460609436
60.0,1.1178582261006038,0.3428548177083333,1.103543375308315,0.3372395833333333,1.113532195488612,1.376777671277523,0.22885219752788544,0.22442595660686493,0.29408931732177734,0.25263258814811707
90.0,1.100174069404602,0.3441569010416667,1.095745859046777,0.3362630208333333,1.10524778564771,1.3792784661054611,0.23182569444179535,0.22712190449237823,0.2698322832584381,0.27122005820274353
100.0,1.0896502633889515,0.3316243489583333,1.1080337868382533,0.3391927083333333,1.1140821253259976,1.3787992969155312,0.2498643547296524,0.21446597576141357,0.2663344144821167,0.2693352997303009
