method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay,method.ours.lambda_align
ours,local_var_topk_002,local_var_topk,2,0.6517857142857142,0.00023047939714598842,0.6517857142857142,0.6517857142857142,1.5112336071971466,1.2775892e-05,0.017589584458,0.000262511934
ours,local_var_topk_021,local_var_topk,2,0.6493055555555556,0.030468374218374228,0.6543109668109668,0.6443001443001444,1.5112336071971466,5.1103568e-05,0.0,0.000525023869
ours,local_var_topk_018,local_var_topk,2,0.6482683982683983,0.009139009139009169,0.6482683982683983,0.6482683982683983,1.5112336071971466,5.1103568e-05,0.0,0.000262511934
ours,coord_04_method_ours_lambda_align_006,coord:method.ours.lambda_align,2,0.6468654801988136,0.0007415424082090616,0.6546917588584256,0.6390392015392016,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514,0.0008511481723539354
ours,coord_02_train_weight_decay_004,coord:train.weight_decay,2,0.6449815616482284,0.012045053711720433,0.6449815616482284,0.6449815616482284,1.0,2.5551784142791192e-05,0.012627914022778375,0.001
ours,coord_02_train_weight_decay_002,coord:train.weight_decay,2,0.6447611030944365,0.00364758698092027,0.6502825877825877,0.6392396184062852,1.0,2.5551784142791192e-05,0.03175375624865879,0.001
ours,coord_04_method_ours_lambda_align_000,coord:method.ours.lambda_align,2,0.644059644059644,0.007415424082090671,0.647116001282668,0.6410032868366202,1.5112336071971466,2.5551784142791192e-05,0.007589584457877514,6.143546030345602e-05
ours,local_var_topk_023,local_var_topk,2,0.6439193522526856,0.011443803110469719,0.6526174442841108,0.6352212602212601,1.5112336071971466,5.1103568e-05,0.017589584458,0.000525023869
ours,coord_01_train_lr_000,coord:train.lr,2,0.6383177008177008,0.0040584415584415945,0.6383177008177008,0.6383177008177008,1.0,3.0561322966883563e-06,0.01,0.001
ours,local_var_topk_024,local_var_topk,2,0.6330166746833413,0.021484688151354847,0.6366542408209075,0.6293791085457752,1.5112336071971466,5.1103568e-05,0.0,0.001050047738
ours,coord_01_train_lr_006,coord:train.lr,2,0.6318241943241942,0.014610389610389574,0.6407527657527656,0.6228956228956228,1.0,9.047754223534923e-05,0.01,0.001
ours,coord_01_train_lr_007,coord:train.lr,2,0.6313932980599647,0.008417508417508435,0.6313932980599647,0.6313932980599647,1.0,4.073235308694881e-05,0.01,0.001
ours,local_var_topk_025,local_var_topk,2,0.628577441077441,0.005681818181818177,0.628577441077441,0.628577441077441,1.5112336071971466,5.1103568e-05,0.007589584458,0.001050047738
ours,coord_01_train_lr_001,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.00011129736574037923,0.01,0.001
ours,coord_01_train_lr_002,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.003661385906620278,0.01,0.001
ours,coord_01_train_lr_009,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.0005843483351802731,0.01,0.001
ours,coord_01_train_lr_010,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.0006416285041125823,0.01,0.001
