method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay
baseline,local_var_topk_015,local_var_topk,2,0.6735008818342152,0.006553631553631534,0.6735008818342152,0.6735008818342152,1.162357417205,2e-05,0.005460976079
baseline,local_var_topk_024,local_var_topk,2,0.6710257335257335,0.02510221260221257,0.6710257335257335,0.6710257335257335,1.162357417205,4e-05,0.005460976079
baseline,local_var_topk_026,local_var_topk,2,0.6687510020843355,0.011002886002885959,0.6687510020843355,0.6687510020843355,1.162357417205,4e-05,0.025460976079
baseline,local_var_topk_002,local_var_topk,2,0.6680395222061888,0.013778659611992927,0.6680395222061888,0.6680395222061888,0.562357417205,1e-05,0.025460976079
baseline,coord_02_train_weight_decay_001,coord:train.weight_decay,2,0.6676787718454386,0.015983245149911784,0.6676787718454386,0.6676787718454386,1.0,2e-05,0.006765903978014576
baseline,local_var_topk_023,local_var_topk,2,0.6676036155202822,0.05201318742985406,0.6690917107583775,0.666115520282187,0.862357417205,4e-05,0.025460976079
baseline,local_var_topk_022,local_var_topk,2,0.6675685425685427,0.010742344075677368,0.6675685425685427,0.6675685425685427,0.862357417205,4e-05,0.015460976079
baseline,coord_01_train_lr_007,coord:train.lr,2,0.6670474587141254,0.03124498957832289,0.6670474587141254,0.6670474587141254,1.0,4.073235308694881e-05,0.01
baseline,coord_03_train_grad_clip_006,coord:train.grad_clip,2,0.6670123857623858,0.010516875100208378,0.6672879589546257,0.6667368125701458,1.4235623362774221,2e-05,0.01546097607936744
baseline,local_var_topk_019,local_var_topk,2,0.6667768959435627,0.023679252845919485,0.6667768959435627,0.6667768959435627,0.562357417205,4e-05,0.015460976079
baseline,coord_03_train_grad_clip_005,coord:train.grad_clip,2,0.6667518438351772,0.027051266634600002,0.6670073753407086,0.6664963123296457,0.6271934850757253,2e-05,0.01546097607936744
baseline,local_var_topk_007,local_var_topk,2,0.6657848324514991,0.007395382395382399,0.669632836299503,0.6619368286034952,1.162357417205,1e-05,0.015460976079
baseline,coord_02_train_weight_decay_000,coord:train.weight_decay,2,0.6653439153439153,0.001823793490460246,0.6653439153439153,0.6653439153439153,1.0,2e-05,0.024742505611920138
baseline,coord_02_train_weight_decay_010,coord:train.weight_decay,2,0.6652336860670194,0.01343795093795086,0.6652336860670194,0.6652336860670194,1.0,2e-05,0.02446709884391641
baseline,coord_03_train_grad_clip_002,coord:train.grad_clip,2,0.6646624979958313,0.011002886002886014,0.6676186467853135,0.6617063492063492,0.5277354059107395,2e-05,0.01546097607936744
baseline,coord_01_train_lr_005,coord:train.lr,2,0.6620270161936829,0.009309363476030175,0.6620270161936829,0.6620270161936829,1.0,1.2632687420587218e-05,0.01
baseline,coord_02_train_weight_decay_002,coord:train.weight_decay,2,0.6617063492063492,0.0046797338464005245,0.6648027898027897,0.6586099086099086,1.0,2e-05,0.03175375624865879
baseline,local_var_topk_008,local_var_topk,2,0.6614057239057238,0.030553551386884703,0.6614057239057238,0.6614057239057238,1.162357417205,1e-05,0.025460976079
baseline,coord_02_train_weight_decay_003,coord:train.weight_decay,2,0.6612053070386403,0.0008517716851050294,0.6612053070386403,0.6612053070386403,1.0,2e-05,0.035318587196151295
baseline,local_var_topk_004,local_var_topk,2,0.6607142857142858,0.02453102453102457,0.6607142857142858,0.6607142857142858,0.862357417205,1e-05,0.015460976079
baseline,local_var_topk_017,local_var_topk,2,0.6602082331248998,0.008482643899310527,0.6604036395703063,0.6600128266794933,1.162357417205,2e-05,0.025460976079
baseline,coord_02_train_weight_decay_009,coord:train.weight_decay,2,0.6589606381273048,0.009269280102613409,0.6589606381273048,0.6589606381273048,1.0,2e-05,0.007863245139373703
baseline,coord_03_train_grad_clip_010,coord:train.grad_clip,2,0.6588103254769921,0.006874298540965218,0.6588103254769921,0.6588103254769921,1.3976850553319569,2e-05,0.01546097607936744
baseline,coord_03_anchor,coord:train.grad_clip,2,0.6579685746352413,0.0007816257816257721,0.6579685746352413,0.6579685746352413,1.0,2e-05,0.01546097607936744
baseline,coord_03_train_grad_clip_001,coord:train.grad_clip,2,0.6576278659611994,0.02417027417027423,0.6576278659611994,0.6576278659611994,0.9733492506568604,2e-05,0.01546097607936744
baseline,local_var_topk_020,local_var_topk,2,0.6568462401795736,0.00681417348084018,0.6568462401795736,0.6568462401795736,0.562357417205,4e-05,0.025460976079
baseline,local_var_topk_000,local_var_topk,2,0.656024531024531,0.0033068783068783136,0.6566257816257817,0.6554232804232805,0.562357417205,1e-05,0.005460976079
baseline,local_var_topk_014,local_var_topk,2,0.6559343434343434,0.020131874298540908,0.6559343434343434,0.6559343434343434,0.862357417205,2e-05,0.025460976079
baseline,local_var_topk_016,local_var_topk,2,0.6554132595799262,0.0013127304793971173,0.6612554112554112,0.6495711079044412,1.162357417205,2e-05,0.015460976079
baseline,local_var_topk_006,local_var_topk,2,0.6547719256052589,0.012716450216450181,0.6547719256052589,0.6547719256052589,1.162357417205,1e-05,0.005460976079
baseline,coord_01_train_lr_004,coord:train.lr,2,0.6546817380150713,0.00721500721500723,0.6546817380150713,0.6546817380150713,1.0,2.5551784142791192e-05,0.01
baseline,local_var_topk_003,local_var_topk,2,0.6538399871733205,0.014570306236972974,0.6538399871733205,0.6538399871733205,0.862357417205,1e-05,0.005460976079
baseline,coord_01_train_lr_003,coord:train.lr,2,0.6536195286195285,0.0015832932499599273,0.6536195286195285,0.6536195286195285,1.0,6.110024420884288e-06,0.01
baseline,coord_03_train_grad_clip_007,coord:train.grad_clip,2,0.6506784110950777,0.0028809924643258267,0.6533690075356742,0.6479878146544813,0.6972133520518287,2e-05,0.01546097607936744
baseline,local_var_topk_012,local_var_topk,2,0.6500621292287958,0.009670113836780458,0.6553932178932179,0.6447310405643738,0.862357417205,2e-05,0.005460976079
baseline,local_var_topk_005,local_var_topk,2,0.6487293570626904,0.010161135161135149,0.6487293570626904,0.6487293570626904,0.862357417205,1e-05,0.025460976079
baseline,local_var_topk_010,local_var_topk,2,0.6451769680936348,0.031791125541125564,0.6469556677890012,0.6433982683982684,0.562357417205,2e-05,0.015460976079
baseline,local_var_topk_011,local_var_topk,2,0.6451769680936348,0.0006663860830527502,0.6496212121212122,0.6407327240660574,0.562357417205,2e-05,0.025460976079
baseline,local_var_topk_025,local_var_topk,2,0.6386483886483887,0.008177008177008227,0.6397306397306397,0.6375661375661376,1.162357417205,4e-05,0.015460976079
baseline,coord_01_train_lr_000,coord:train.lr,2,0.6301607343274009,0.0018538560205227372,0.6301607343274009,0.6301607343274009,1.0,3.0561322966883563e-06,0.01
baseline,coord_01_train_lr_001,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.00011129736574037923,0.01
baseline,coord_01_train_lr_002,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.003661385906620278,0.01
baseline,coord_01_train_lr_006,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,9.047754223534923e-05,0.01
baseline,coord_01_train_lr_009,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.0005843483351802731,0.01
baseline,coord_01_train_lr_010,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.0006416285041125823,0.01
