method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,method.ours.lambda_align,train.grad_clip,train.lr,train.weight_decay
ours,local_var_topk_005,local_var_topk,2,0.6733104858104859,0.004198733365400054,0.6733104858104859,0.6733104858104859,5.5584293e-05,1.0,1.5369347e-05,0.03175375624865879
ours,coord_02_anchor,coord:train.weight_decay,2,0.6729196729196729,0.020382395382395502,0.6729196729196729,0.6729196729196729,0.001,1.0,3.073869450200515e-05,0.01
ours,coord_02_train_weight_decay_004,coord:train.weight_decay,2,0.6727292768959435,0.002294773128106442,0.6727292768959435,0.6727292768959435,0.001,1.0,3.073869450200515e-05,0.012627914022778375
ours,coord_01_train_lr_004,coord:train.lr,2,0.671897546897547,0.02934102934102939,0.671897546897547,0.671897546897547,0.001,1.0,2.5551784142791192e-05,0.01
ours,coord_04_method_ours_lambda_align_010,coord:method.ours.lambda_align,2,0.6718674843674843,0.019991582491582505,0.6718674843674843,0.6718674843674843,0.005954957914881196,1.0,3.073869450200515e-05,0.03175375624865879
ours,local_var_topk_002,local_var_topk,2,0.6708353375020042,0.012706429373095962,0.6708353375020042,0.6708353375020042,5.5584293e-05,0.7,1.5369347e-05,0.03175375624865879
ours,coord_04_method_ours_lambda_align_003,coord:method.ours.lambda_align,2,0.6698883678050345,0.033735169151835886,0.682740099406766,0.6570366362033029,0.0005250238688631986,1.0,3.073869450200515e-05,0.03175375624865879
ours,local_var_topk_003,local_var_topk,2,0.668495470578804,0.02093855218855223,0.6756253006253007,0.6613656405323073,1.3896073e-05,1.0,1.5369347e-05,0.03175375624865879
ours,coord_01_train_lr_005,coord:train.lr,2,0.6671075837742504,0.002324835658168989,0.6673981882315215,0.6668169793169793,0.001,1.0,1.2632687420587218e-05,0.01
ours,local_var_topk_006,local_var_topk,2,0.6669773128106462,0.01628387045053714,0.6669773128106462,0.6669773128106462,1.3896073e-05,1.3,1.5369347e-05,0.03175375624865879
ours,local_var_topk_007,local_var_topk,2,0.6666967291967292,0.016143578643578682,0.6666967291967292,0.6666967291967292,2.7792147e-05,1.3,1.5369347e-05,0.03175375624865879
ours,coord_04_method_ours_lambda_align_004,coord:method.ours.lambda_align,2,0.6666165624498958,0.009449655282988578,0.6666165624498958,0.6666165624498958,0.0264413130973263,1.0,3.073869450200515e-05,0.03175375624865879
ours,local_var_topk_004,local_var_topk,2,0.6658850408850409,0.03194644861311524,0.6658850408850409,0.6658850408850409,2.7792147e-05,1.0,1.5369347e-05,0.03175375624865879
ours,coord_02_train_weight_decay_000,coord:train.weight_decay,2,0.6651084255250923,0.026790724707391356,0.672007776174443,0.6582090748757417,0.001,1.0,3.073869450200515e-05,0.024742505611920138
ours,coord_02_train_weight_decay_010,coord:train.weight_decay,2,0.6633397466730799,0.000661375661375696,0.6633397466730799,0.6633397466730799,0.001,1.0,3.073869450200515e-05,0.02446709884391641
ours,local_var_topk_001,local_var_topk,2,0.6629389129389129,0.013407888407888424,0.6629389129389129,0.6629389129389129,2.7792147e-05,0.7,1.5369347e-05,0.03175375624865879
ours,coord_03_train_grad_clip_010,coord:train.grad_clip,2,0.661415744749078,0.03310886644219979,0.661415744749078,0.661415744749078,0.001,1.3976850553319569,3.073869450200515e-05,0.03175375624865879
ours,coord_03_train_grad_clip_004,coord:train.grad_clip,2,0.6603535353535352,0.01010101010101011,0.6603535353535352,0.6603535353535352,0.001,0.9537451003327635,3.073869450200515e-05,0.03175375624865879
ours,coord_02_train_weight_decay_001,coord:train.weight_decay,2,0.6601481080647748,0.02902537277537276,0.6636103094436427,0.6566859066859068,0.001,1.0,3.073869450200515e-05,0.006765903978014576
ours,local_var_topk_017,local_var_topk,2,0.6597122013788681,0.01046176046176045,0.6597122013788681,0.6597122013788681,5.5584293e-05,1.3,3.0738695e-05,0.03175375624865879
ours,coord_02_train_weight_decay_009,coord:train.weight_decay,2,0.6586199294532628,0.008668029501362806,0.6586199294532628,0.6586199294532628,0.001,1.0,3.073869450200515e-05,0.007863245139373703
ours,local_var_topk_026,local_var_topk,2,0.6577881994548662,0.026234567901234518,0.6583293249959916,0.6572470739137406,5.5584293e-05,1.3,6.1477389e-05,0.03175375624865879
ours,coord_01_anchor,coord:train.lr,2,0.6573472823472823,0.020001603334936613,0.657778178611512,0.6569163860830527,0.001,1.0,2e-05,0.01
ours,local_var_topk_000,local_var_topk,2,0.6542608625941959,0.0020843354176687257,0.6542608625941959,0.6542608625941959,1.3896073e-05,0.7,1.5369347e-05,0.03175375624865879
ours,coord_01_train_lr_003,coord:train.lr,2,0.6536896745230079,0.009229196729196754,0.6536896745230079,0.6536896745230079,0.001,1.0,6.110024420884288e-06,0.01
ours,coord_02_train_weight_decay_005,coord:train.weight_decay,2,0.6525172358505692,0.013187429854096488,0.6525172358505692,0.6525172358505692,0.001,1.0,3.073869450200515e-05,0.01546097607936744
ours,coord_01_train_lr_007,coord:train.lr,2,0.6522466730800065,0.004459275292608644,0.6522466730800065,0.6522466730800065,0.001,1.0,4.073235308694881e-05,0.01
ours,coord_03_train_grad_clip_009,coord:train.grad_clip,2,0.6494658890492223,0.00017536475869806,0.6629589546256212,0.6359728234728235,0.001,1.5112336071971466,3.073869450200515e-05,0.03175375624865879
ours,coord_02_train_weight_decay_003,coord:train.weight_decay,2,0.6486191277857944,0.008347362514029177,0.6486191277857944,0.6486191277857944,0.001,1.0,3.073869450200515e-05,0.035318587196151295
ours,local_var_topk_012,local_var_topk,2,0.6472412618245951,0.016809964726631377,0.6502224627224626,0.6442600609267276,1.3896073e-05,1.0,3.0738695e-05,0.03175375624865879
ours,local_var_topk_022,local_var_topk,2,0.6457732082732083,0.015301827801827761,0.6457732082732083,0.6457732082732083,2.7792147e-05,1.0,6.1477389e-05,0.03175375624865879
ours,coord_04_method_ours_lambda_align_008,coord:method.ours.lambda_align,2,0.64416987333654,0.0007114798781465703,0.64416987333654,0.64416987333654,0.004572219582090097,1.0,3.073869450200515e-05,0.03175375624865879
ours,local_var_topk_019,local_var_topk,2,0.6431277056277056,0.03159571909571912,0.6431277056277056,0.6431277056277056,2.7792147e-05,0.7,6.1477389e-05,0.03175375624865879
ours,coord_03_train_grad_clip_008,coord:train.grad_clip,2,0.6387586179252847,0.012075116241782868,0.6387586179252847,0.6387586179252847,0.001,1.979075829358662,3.073869450200515e-05,0.03175375624865879
ours,coord_03_train_grad_clip_002,coord:train.grad_clip,2,0.6373907728074395,0.018553591470258146,0.638608305274972,0.636173240339907,0.001,0.5277354059107395,3.073869450200515e-05,0.03175375624865879
ours,coord_04_method_ours_lambda_align_005,coord:method.ours.lambda_align,2,0.6354517396184063,0.004980359147025826,0.636113115279782,0.6347903639570307,0.011663013105376962,1.0,3.073869450200515e-05,0.03175375624865879
ours,coord_01_train_lr_000,coord:train.lr,2,0.6315536315536316,0.004870129870129858,0.6315536315536316,0.6315536315536316,0.001,1.0,3.0561322966883563e-06,0.01
ours,coord_02_train_weight_decay_006,coord:train.weight_decay,2,0.6273899711399711,0.00013528138528134948,0.634529822029822,0.6202501202501203,0.001,1.0,3.073869450200515e-05,0.04941338139680235
ours,local_var_topk_023,local_var_topk,2,0.6235720298220297,0.012040043290043323,0.6261423761423761,0.6210016835016835,5.5584293e-05,1.0,6.1477389e-05,0.03175375624865879
ours,local_var_topk_018,local_var_topk,2,0.6228956228956228,0.011363636363636354,0.6228956228956228,0.6228956228956228,1.3896073e-05,0.7,6.1477389e-05,0.03175375624865879
ours,coord_01_train_lr_001,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.00011129736574037923,0.01
ours,coord_01_train_lr_002,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.003661385906620278,0.01
ours,coord_01_train_lr_006,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,9.047754223534923e-05,0.01
ours,coord_01_train_lr_009,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.0005843483351802731,0.01
ours,coord_01_train_lr_010,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.0006416285041125823,0.01
ours,local_var_topk_020,local_var_topk,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,5.5584293e-05,0.7,6.1477389e-05,0.03175375624865879
ours,local_var_topk_021,local_var_topk,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.3896073e-05,1.0,6.1477389e-05,0.03175375624865879
ours,local_var_topk_025,local_var_topk,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,2.7792147e-05,1.3,6.1477389e-05,0.03175375624865879
ours,local_var_topk_024,local_var_topk,2,0.6014961119127786,0.010035874619207907,0.6272246272246272,0.5757675966009299,1.3896073e-05,1.3,6.1477389e-05,0.03175375624865879
