method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,method.ours.lambda_align,train.grad_clip,train.lr,train.weight_decay
ours,local_var_topk_009,local_var_topk,2,0.6725340979558059,0.00848089358907217,0.6725340979558059,0.6725340979558059,0.0013757459538083201,0.691964827439,1.6931018e-05,0.024568784514
ours,local_var_topk_008,local_var_topk,2,0.6724933417426445,0.002159925180387212,0.6724933417426445,0.6724933417426445,0.0013757459538083201,1.291964827439,8.465509e-06,0.044568784514
ours,coord_03_train_grad_clip_000,coord:train.grad_clip,2,0.6717074304584335,0.01885717236845874,0.6717074304584335,0.6717074304584335,0.001,1.594082469249858,1.6931017748355704e-05,0.03456878451370884
ours,coord_04_method_ours_lambda_align_004,coord:method.ours.lambda_align,2,0.6705989590208514,0.0025776731839732836,0.6705989590208514,0.6705989590208514,6.501195005403481e-05,0.9919648274387669,1.6931017748355704e-05,0.03456878451370884
ours,coord_04_anchor,coord:method.ours.lambda_align,2,0.6702827204990169,0.005149157644789348,0.6702827204990169,0.6702827204990169,0.001,0.9919648274387669,1.6931017748355704e-05,0.03456878451370884
ours,coord_04_method_ours_lambda_align_000,coord:method.ours.lambda_align,2,0.6701683415271632,0.0073633278249314316,0.6701683415271632,0.6701683415271632,3.691944060168533e-05,0.9919648274387669,1.6931017748355704e-05,0.03456878451370884
ours,local_var_topk_001,local_var_topk,2,0.6701284944638739,0.01064124153121948,0.6701284944638739,0.6701284944638739,0.0013757459538083201,0.991964827439,8.465509e-06,0.024568784514
ours,local_var_topk_017,local_var_topk,2,0.6693156056064758,0.016931417613443744,0.6693156056064758,0.6693156056064758,0.0013757459538083201,1.291964827439,1.6931018e-05,0.044568784514
ours,local_var_topk_000,local_var_topk,2,0.6686982546675218,0.01794570366933229,0.6686982546675218,0.6686982546675218,0.0013757459538083201,0.691964827439,8.465509e-06,0.024568784514
ours,coord_04_method_ours_lambda_align_007,coord:method.ours.lambda_align,2,0.6685616220256264,0.008590455339130942,0.6685616220256264,0.6685616220256264,0.001970680318407577,0.9919648274387669,1.6931017748355704e-05,0.03456878451370884
ours,coord_03_train_grad_clip_004,coord:train.grad_clip,2,0.6666966601289318,9.108324356077446e-05,0.6666966601289318,0.6666966601289318,0.001,1.23610214958761,1.6931017748355704e-05,0.03456878451370884
ours,local_var_topk_005,local_var_topk,2,0.6645382930872055,0.0008796739041443957,0.6645382930872055,0.6645382930872055,0.0013757459538083201,1.291964827439,8.465509e-06,0.034568784514
ours,coord_04_method_ours_lambda_align_010,coord:method.ours.lambda_align,2,0.6638348330714868,0.013631555643603077,0.6638348330714868,0.6638348330714868,5.2564191451111136e-05,0.9919648274387669,1.6931017748355704e-05,0.03456878451370884
ours,local_var_topk_004,local_var_topk,2,0.6635502323996333,0.0018144383315639168,0.6635502323996333,0.6635502323996333,0.0013757459538083201,0.991964827439,8.465509e-06,0.034568784514
ours,coord_02_train_weight_decay_008,coord:train.weight_decay,2,0.6635284877404066,0.011141856495463232,0.6654510696613425,0.661605905819471,0.001,1.0,1.6931017748355704e-05,0.009265879001556105
ours,coord_03_train_grad_clip_003,coord:train.grad_clip,2,0.6632460178443809,0.0170201905134727,0.6632460178443809,0.6632460178443809,0.001,1.888120197704135,1.6931017748355704e-05,0.03456878451370884
ours,local_var_topk_007,local_var_topk,2,0.6628510098989482,0.003780040149868158,0.6628510098989482,0.6628510098989482,0.0013757459538083201,0.991964827439,8.465509e-06,0.044568784514
ours,coord_02_train_weight_decay_009,coord:train.weight_decay,2,0.6625787230470572,0.013043030269877798,0.6625787230470572,0.6625787230470572,0.001,1.0,1.6931017748355704e-05,0.009393496225261684
ours,coord_01_train_lr_004,coord:train.lr,2,0.6615985180930608,0.005912142233548023,0.6615985180930608,0.6615985180930608,0.001,1.0,5.91411225362692e-06,0.01
ours,local_var_topk_023,local_var_topk,2,0.6611393889241464,0.016583001124597208,0.6611393889241464,0.6611393889241464,0.0013757459538083201,1.291964827439,3.3862035e-05,0.034568784514
ours,coord_04_method_ours_lambda_align_002,coord:method.ours.lambda_align,2,0.6602926529684392,0.013233743189972558,0.665124734344428,0.6554605715924504,1.1815413739837088e-05,0.9919648274387669,1.6931017748355704e-05,0.03456878451370884
ours,coord_04_method_ours_lambda_align_008,coord:method.ours.lambda_align,2,0.6593360774276031,0.006432523077475716,0.6622944122285844,0.656377742626622,0.016143208138898024,0.9919648274387669,1.6931017748355704e-05,0.03456878451370884
ours,local_var_topk_002,local_var_topk,2,0.6569057409587858,0.0009419315824763519,0.6569057409587858,0.6569057409587858,0.0013757459538083201,1.291964827439,8.465509e-06,0.024568784514
ours,local_var_topk_003,local_var_topk,2,0.6500257514226909,0.007366410168199056,0.6520787744345269,0.647972728410855,0.0013757459538083201,0.691964827439,8.465509e-06,0.034568784514
ours,coord_01_train_lr_001,coord:train.lr,2,0.6429891618815691,0.007475662270012229,0.6429891618815691,0.6429891618815691,0.001,1.0,4.111515743183418e-06,0.01
ours,local_var_topk_025,local_var_topk,2,0.6323474777937246,0.0024952021206159913,0.6328265545309054,0.6318684010565436,0.0013757459538083201,0.991964827439,3.3862035e-05,0.044568784514
ours,coord_01_train_lr_003,coord:train.lr,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,0.001,1.0,0.002073797345547276,0.01
ours,coord_01_train_lr_006,coord:train.lr,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,0.001,1.0,0.00018894207073174286,0.01
ours,coord_01_train_lr_007,coord:train.lr,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,0.001,1.0,0.0009742492105537776,0.01
ours,coord_01_train_lr_009,coord:train.lr,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,0.001,1.0,0.0005669721431582879,0.01
ours,coord_01_train_lr_010,coord:train.lr,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,0.001,1.0,8.970036802432437e-05,0.01
