method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay,method.baseline_cagrad.c,method.baseline_cagrad.inner_lr,method.ours.eps,method.ours.lambda_align
baseline,coarse_037,coarse,2,0.6012377922805139,0.014769836027029914,0.6160076283075439,0.586467956253484,0.8673190283388099,0.00015968343034754954,0.027770713537631886,,,,
baseline,coarse_036,coarse,2,0.598552609649809,0.017455018657734855,0.6160076283075439,0.5810975909920741,0.5418714182940887,0.0003197263509787757,0.006340052824956983,,,,
baseline,coarse_007,coarse,2,0.558003814153772,0.058003814153771927,0.6160076283075439,0.5,1.3790896343336967,0.0014365238198788802,0.003961659908800858,,,,
baseline,coarse_041,coarse,2,0.558003814153772,0.058003814153771927,0.6160076283075439,0.5,1.3693773025942235,0.003485849537901515,0.029745622393084682,,,,
baseline,coarse_069,coarse,2,0.558003814153772,0.058003814153771927,0.6160076283075439,0.5,1.0158402407769949,0.0041482252116559004,0.03209128151499558,,,,
baseline,coarse_094,coarse,2,0.5,0.11600762830754383,0.5,0.5,0.5186502592940182,0.0034075410442481516,0.010707933361910671,,,,
cagrad,local_t2_035,local,2,0.7234955000503016,0.01554659430704658,0.7234955000503016,0.7234955000503016,,3.2765494e-05,,0.540045159287,0.288134009582,,
cagrad,local_t1_010,local,2,0.7230686973098869,0.006105040365349312,0.7230686973098869,0.7230686973098869,,3.1391556e-05,,0.343393754047,0.029895937346,,
cagrad,local_t2_033,local,2,0.7226821884311434,0.01698031941356165,0.7226821884311434,0.7226821884311434,,3.2765494e-05,,0.540045159287,0.072033502396,,
cagrad,local_t2_034,local,2,0.7187646460792378,0.0035228002232318145,0.7187646460792378,0.7187646460792378,,3.2765494e-05,,0.540045159287,0.144067004791,,
cagrad,local_t3_067,local,2,0.7186231566258177,0.00939229866184682,0.7186231566258177,0.7186231566258177,,3.0509277e-05,,0.379699628366,0.020766153188,,
cagrad,local_t2_029,local,2,0.7167316052766821,0.030044526654215475,0.7182120201071487,0.7152511904462153,,3.2765494e-05,,0.180045159287,0.288134009582,,
cagrad,coarse_007,coarse,2,0.715714487848136,0.002904008500887789,0.715714487848136,0.715714487848136,,3.139155643850622e-05,,0.5233937540470338,0.029895937346433032,,
cagrad,local_t1_015,local,2,0.7150902596075055,0.007799224891904821,0.7150902596075055,0.7150902596075055,,3.1391556e-05,,0.703393754047,0.014947968673,,
cagrad,coarse_085,coarse,2,0.7146761298224618,0.0027395287256634093,0.7146761298224618,0.7146761298224618,,6.553098724672537e-05,,0.3600451592871583,0.14406700479114468,,
cagrad,coarse_093,coarse,2,0.7130493736757658,0.0050049350860770225,0.7130493736757658,0.7130493736757658,,3.0509276607948083e-05,,0.37969962836553195,0.02076615318768232,,
cagrad,local_t1_000,local,2,0.7129753818842326,0.009692894998557022,0.7129753818842326,0.7129753818842326,,1.5695778e-05,,0.343393754047,0.014947968673,,
cagrad,local_t3_063,local,2,0.71296264530251,0.019112883848731665,0.71296264530251,0.71296264530251,,3.0509277e-05,,0.199699628366,0.010383076594,,
cagrad,coarse_066,coarse,2,0.7125688123237084,0.00887297189448144,0.7125688123237084,0.7125688123237084,,3.78403653085528e-05,,0.48956657015735394,0.17038833292579017,,
cagrad,coarse_075,coarse,2,0.7123433869869191,0.0010394891608182522,0.7146938801607108,0.7099928938131274,,2.8501855580622487e-05,,0.6915098970806888,0.1843159135366941,,
cagrad,local_t3_068,local,2,0.7116508890846658,0.012237441475915989,0.7116508890846658,0.7116508890846658,,3.0509277e-05,,0.379699628366,0.041532306375,,
cagrad,local_t3_054,local,2,0.711593910979619,0.01755551294569463,0.711593910979619,0.711593910979619,,1.5254638e-05,,0.199699628366,0.010383076594,,
cagrad,local_t3_071,local,2,0.7115646230629,0.0016794034180596662,0.7115646230629,0.7115646230629,,3.0509277e-05,,0.559699628366,0.041532306375,,
cagrad,coarse_056,coarse,2,0.71150513807959,0.005850174408596753,0.71150513807959,0.71150513807959,,4.9779403516856877e-05,,0.546032421240933,0.012609340418615587,,
cagrad,local_t1_007,local,2,0.7113827068394291,0.012542235737929897,0.7113827068394291,0.7113827068394291,,1.5695778e-05,,0.703393754047,0.029895937346,,
cagrad,coarse_069,coarse,2,0.7104013905451534,0.008762525031172419,0.7104013905451534,0.7104013905451534,,3.0359679372026807e-05,,0.7669138890527686,0.012602956653638874,,
cagrad,local_t2_031,local,2,0.7101350958816884,0.004407487883902439,0.7101350958816884,0.7101350958816884,,3.2765494e-05,,0.360045159287,0.144067004791,,
cagrad,local_t1_017,local,2,0.7094527145693803,0.00841348924583446,0.7094527145693803,0.7094527145693803,,3.1391556e-05,,0.703393754047,0.059791874693,,
cagrad,local_t2_044,local,2,0.7090437950755941,0.011422532128366747,0.7090437950755941,0.7090437950755941,,6.5530987e-05,,0.540045159287,0.288134009582,,
cagrad,coarse_036,coarse,2,0.7089182376606787,0.01959435435066137,0.7089182376606787,0.7089182376606787,,3.556618385851852e-05,,0.5297629713745715,0.36650521496002947,,
cagrad,local_t1_020,local,2,0.7079872879865327,0.0022948667752420437,0.7079872879865327,0.7079872879865327,,6.2783113e-05,,0.343393754047,0.059791874693,,
cagrad,coarse_046,coarse,2,0.7078487677628655,0.01839358511315753,0.7078487677628655,0.7078487677628655,,2.993998572804954e-05,,0.6744758488329541,0.018333469732190962,,
cagrad,local_t3_065,local,2,0.7076754835144632,0.01497109536842467,0.7076754835144632,0.7076754835144632,,3.0509277e-05,,0.199699628366,0.041532306375,,
cagrad,coarse_023,coarse,2,0.7075404486009589,0.01109473199144062,0.7075404486009589,0.7075404486009589,,4.604799638554324e-05,,0.4311106292772857,0.014145569839298081,,
cagrad,local_t1_005,local,2,0.7070831829771943,0.020315368169897763,0.7070831829771943,0.7070831829771943,,1.5695778e-05,,0.523393754047,0.059791874693,,
cagrad,local_t1_012,local,2,0.7068678742303501,0.01958774286574405,0.7068678742303501,0.7068678742303501,,3.1391556e-05,,0.523393754047,0.014947968673,,
cagrad,coarse_default,coarse,2,0.7065198409135337,0.010490407487589781,0.7065198409135337,0.7065198409135337,,2e-05,,0.4,0.1,,
cagrad,coarse_020,coarse,2,0.7062264753582321,0.009216571161533127,0.7099990189099328,0.7024539318065317,,3.757090574567768e-05,,0.5025642137255076,0.27360178813608216,,
cagrad,local_t3_069,local,2,0.706088898925451,0.004003459842654988,0.7064147132132398,0.7057630846376621,,3.0509277e-05,,0.559699628366,0.010383076594,,
cagrad,local_t2_027,local,2,0.7056503033941994,0.004127478206815083,0.7056503033941994,0.7056503033941994,,3.2765494e-05,,0.180045159287,0.072033502396,,
cagrad,coarse_071,coarse,2,0.7054872488492566,0.010344523574134623,0.7054872488492566,0.7054872488492566,,3.848827930556904e-05,,0.7742251352677686,0.05536066353207371,,
cagrad,local_t2_028,local,2,0.704942409328716,0.008691188579389941,0.704942409328716,0.704942409328716,,3.2765494e-05,,0.180045159287,0.144067004791,,
cagrad,local_t2_032,local,2,0.7045525480481889,0.0074266035248930495,0.7045525480481889,0.7045525480481889,,3.2765494e-05,,0.360045159287,0.288134009582,,
cagrad,coarse_052,coarse,2,0.7043336903648303,0.013057654433372201,0.7043336903648303,0.7043336903648303,,4.966246297930606e-05,,0.528657218666452,0.1467425325235517,,
cagrad,local_t3_073,local,2,0.7040598057845482,0.01611240365924027,0.7040598057845482,0.7040598057845482,,6.1018553e-05,,0.199699628366,0.020766153188,,
cagrad,coarse_080,coarse,2,0.7039701011119444,0.007031509330405805,0.704044429416183,0.7038957728077057,,2.4208236296937467e-05,,0.7669545643078746,0.29116188849224545,,
cagrad,local_t2_042,local,2,0.703947604247847,0.012745982869682149,0.703947604247847,0.703947604247847,,6.5530987e-05,,0.540045159287,0.072033502396,,
cagrad,coarse_076,coarse,2,0.7039048275445343,0.008756242989365615,0.7039048275445343,0.7039048275445343,,4.115999287568535e-05,,0.1679919565433744,0.22422251418303835,,
cagrad,coarse_026,coarse,2,0.7038984125943482,0.0038238193217021155,0.7038984125943482,0.7038984125943482,,1.7716582824012997e-05,,0.24820146318495528,0.18788787860473316,,
cagrad,local_t3_059,local,2,0.7032986154589118,0.005205423134695297,0.7032986154589118,0.7032986154589118,,1.5254638e-05,,0.379699628366,0.041532306375,,
cagrad,coarse_084,coarse,2,0.7027963956966823,0.0043203367488863775,0.7027963956966823,0.7027963956966823,,2.1752652076593725e-05,,0.664472298641684,0.27539678696569825,,
cagrad,local_t3_061,local,2,0.7024100197263182,0.006585296310918087,0.7024100197263182,0.7024100197263182,,1.5254638e-05,,0.559699628366,0.020766153188,,
cagrad,local_t1_014,local,2,0.7018297035659012,0.0023140183071508336,0.7018297035659012,0.7018297035659012,,3.1391556e-05,,0.523393754047,0.059791874693,,
cagrad,local_t1_011,local,2,0.7012568840036519,0.011137312160021895,0.7012568840036519,0.7012568840036519,,3.1391556e-05,,0.343393754047,0.059791874693,,
cagrad,local_t3_070,local,2,0.7011905217186658,0.011842856292243575,0.7011905217186658,0.7011905217186658,,3.0509277e-05,,0.559699628366,0.020766153188,,
cagrad,local_t1_002,local,2,0.7006505390096499,0.01378017266235032,0.7006505390096499,0.7006505390096499,,1.5695778e-05,,0.343393754047,0.059791874693,,
cagrad,coarse_032,coarse,2,0.700518699552928,0.013002180738067082,0.700518699552928,0.700518699552928,,7.926376585071565e-05,,0.8861935492396064,0.25196388747092907,,
cagrad,local_t1_016,local,2,0.7004305063596603,0.015856511197344325,0.7004305063596603,0.7004305063596603,,3.1391556e-05,,0.703393754047,0.029895937346,,
cagrad,local_t3_072,local,2,0.7003565541578571,0.009408584180084056,0.7003565541578571,0.7003565541578571,,6.1018553e-05,,0.199699628366,0.010383076594,,
cagrad,coarse_091,coarse,2,0.7002245817927555,0.0076675183435621075,0.7002245817927555,0.7002245817927555,,2.4317022377820487e-05,,0.36880443415714736,0.019014988257025897,,
cagrad,local_t1_026,local,2,0.6999834704393553,0.004857163590849978,0.6999834704393553,0.6999834704393553,,6.2783113e-05,,0.703393754047,0.059791874693,,
cagrad,local_t2_030,local,2,0.6997107608257043,0.003035361569497963,0.6997107608257043,0.6997107608257043,,3.2765494e-05,,0.360045159287,0.072033502396,,
cagrad,coarse_000,coarse,2,0.6993674514120334,0.021063109298670668,0.6993674514120334,0.6993674514120334,,3.483800361181956e-05,,0.18289574417509163,0.029095547553152943,,
cagrad,local_t3_056,local,2,0.6984420711645531,0.012184302160764493,0.6984420711645531,0.6984420711645531,,1.5254638e-05,,0.199699628366,0.041532306375,,
cagrad,local_t2_043,local,2,0.6964669282213084,0.019554640195751594,0.6964669282213084,0.6964669282213084,,6.5530987e-05,,0.540045159287,0.144067004791,,
cagrad,local_t1_001,local,2,0.6961842787575784,0.005951989296837379,0.6961842787575784,0.6961842787575784,,1.5695778e-05,,0.343393754047,0.029895937346,,
cagrad,local_t3_080,local,2,0.6960260810241605,0.006499492640642424,0.6960260810241605,0.6960260810241605,,6.1018553e-05,,0.559699628366,0.041532306375,,
cagrad,local_t3_057,local,2,0.6959673722823432,0.0006980475340542247,0.6959673722823432,0.6959673722823432,,1.5254638e-05,,0.379699628366,0.010383076594,,
cagrad,coarse_006,coarse,2,0.6959036497839994,0.00670304323766352,0.6959036497839994,0.6959036497839994,,2.410351909352087e-05,,0.7641226280777172,0.0210528024442379,,
cagrad,local_t1_008,local,2,0.6955818814252293,0.0158450669375238,0.6955818814252293,0.6955818814252293,,1.5695778e-05,,0.703393754047,0.059791874693,,
cagrad,local_t3_062,local,2,0.6953011195432712,0.004750084682432487,0.6953011195432712,0.6953011195432712,,1.5254638e-05,,0.559699628366,0.041532306375,,
cagrad,local_t2_039,local,2,0.6952102625267391,0.007504261608212215,0.6952102625267391,0.6952102625267391,,6.5530987e-05,,0.360045159287,0.072033502396,,
cagrad,local_t3_055,local,2,0.694578114926181,0.014470183481205545,0.694578114926181,0.694578114926181,,1.5254638e-05,,0.199699628366,0.020766153188,,
cagrad,local_t2_041,local,2,0.6945596958042781,0.007605860166856437,0.6952592279532089,0.6938601636553474,,6.5530987e-05,,0.360045159287,0.288134009582,,
cagrad,local_t1_013,local,2,0.693974119865441,0.01137825101531259,0.693974119865441,0.693974119865441,,3.1391556e-05,,0.523393754047,0.029895937346,,
cagrad,local_t3_064,local,2,0.6939147918271324,0.005459114124817088,0.6939147918271324,0.6939147918271324,,3.0509277e-05,,0.199699628366,0.020766153188,,
cagrad,local_t1_003,local,2,0.6933667328131876,0.004261893823827911,0.6933667328131876,0.6933667328131876,,1.5695778e-05,,0.523393754047,0.014947968673,,
cagrad,local_t3_077,local,2,0.6931582617782897,0.007305637104743801,0.6931582617782897,0.6931582617782897,,6.1018553e-05,,0.379699628366,0.041532306375,,
cagrad,local_t2_036,local,2,0.6930771424214295,0.00016126028182045227,0.6930771424214295,0.6930771424214295,,6.5530987e-05,,0.180045159287,0.072033502396,,
cagrad,local_t3_058,local,2,0.6927048109077987,0.004166243622122701,0.6927048109077987,0.6927048109077987,,1.5254638e-05,,0.379699628366,0.020766153188,,
cagrad,coarse_033,coarse,2,0.6925363834709213,0.01217068046579145,0.6925363834709213,0.6925363834709213,,1.8570615642320214e-05,,0.8852905182863718,0.08707936380814654,,
cagrad,coarse_073,coarse,2,0.6922096253922465,0.003264754362805211,0.6922096253922465,0.6922096253922465,,1.8103746518732186e-05,,0.4043038455791561,0.027506985972548106,,
cagrad,local_t3_066,local,2,0.6919155076320742,0.0068297756192098324,0.6919155076320742,0.6919155076320742,,3.0509277e-05,,0.379699628366,0.010383076594,,
cagrad,coarse_077,coarse,2,0.6913063659064286,0.01962025027586689,0.6913063659064286,0.6913063659064286,,8.281457085252956e-05,,0.714836296321542,0.27758250993322675,,
cagrad,local_t3_074,local,2,0.6911063006195701,0.010760477314598338,0.6911063006195701,0.6911063006195701,,6.1018553e-05,,0.199699628366,0.041532306375,,
cagrad,coarse_063,coarse,2,0.6909315515511562,0.006448044372531436,0.6909315515511562,0.6909315515511562,,2.150810222191292e-05,,0.4863560019559935,0.09548121976848167,,
cagrad,local_t3_079,local,2,0.6907854711029697,0.016714973489698692,0.6907854711029697,0.6907854711029697,,6.1018553e-05,,0.559699628366,0.020766153188,,
cagrad,local_t1_009,local,2,0.690633039330949,0.002379800885375649,0.6933826648516924,0.6878834138102055,,3.1391556e-05,,0.343393754047,0.014947968673,,
cagrad,coarse_079,coarse,2,0.6889697644861255,0.010304253749085168,0.6889697644861255,0.6889697644861255,,6.378432240904287e-05,,0.8310426516747614,0.026243361123201685,,
cagrad,local_t1_022,local,2,0.6881579176869789,0.01904436816521482,0.6881579176869789,0.6881579176869789,,6.2783113e-05,,0.523393754047,0.029895937346,,
cagrad,local_t3_076,local,2,0.687815296851827,0.011254198010138772,0.687815296851827,0.687815296851827,,6.1018553e-05,,0.379699628366,0.020766153188,,
cagrad,local_t3_075,local,2,0.6876796864733181,0.016866250089953516,0.6891388112194943,0.6862205617271421,,6.1018553e-05,,0.379699628366,0.010383076594,,
cagrad,coarse_041,coarse,2,0.6859102616648143,0.007432462804939588,0.6859102616648143,0.6859102616648143,,1.0933673614967603e-05,,0.3156745135130099,0.21256096592997314,,
cagrad,local_t1_004,local,2,0.6847941366840633,0.01351875884703213,0.6847941366840633,0.6847941366840633,,1.5695778e-05,,0.523393754047,0.029895937346,,
cagrad,local_t1_019,local,2,0.6839248494283798,0.013624348898816196,0.6839248494283798,0.6839248494283798,,6.2783113e-05,,0.343393754047,0.029895937346,,
cagrad,local_t2_037,local,2,0.6821846927417298,0.002744080130699489,0.6821846927417298,0.6821846927417298,,6.5530987e-05,,0.180045159287,0.144067004791,,
cagrad,local_t3_060,local,2,0.6804170028117531,0.0030579446826501933,0.6804170028117531,0.6804170028117531,,1.5254638e-05,,0.559699628366,0.010383076594,,
cagrad,local_t2_038,local,2,0.6803261776083971,0.013280098522097272,0.6861795792869518,0.6744727759298423,,6.5530987e-05,,0.180045159287,0.288134009582,,
cagrad,local_t1_024,local,2,0.6780211475838851,0.0361095870478963,0.6849409297473906,0.6711013654203797,,6.2783113e-05,,0.703393754047,0.014947968673,,
cagrad,coarse_054,coarse,2,0.6770778494487628,0.008824296321392366,0.6770778494487628,0.6770778494487628,,9.66234761074846e-05,,0.24286405050993862,0.023427878099168197,,
cagrad,local_t1_021,local,2,0.6768189531160997,0.010994878915715545,0.6813738880008346,0.6722640182313648,,6.2783113e-05,,0.523393754047,0.014947968673,,
cagrad,local_t1_006,local,2,0.6760969559162474,0.003668841081688301,0.6760969559162474,0.6760969559162474,,1.5695778e-05,,0.703393754047,0.014947968673,,
cagrad,coarse_042,coarse,2,0.676038512991189,0.022304555569875706,0.676038512991189,0.676038512991189,,0.00010204253965694074,,0.9848494218688054,0.03972347940133284,,
cagrad,coarse_055,coarse,2,0.6749197878135256,0.002463584065500124,0.6749197878135256,0.6749197878135256,,8.274078413025272e-06,,0.5347485958807929,0.3924608688330556,,
cagrad,local_t1_025,local,2,0.6741108975188619,0.006570542066882068,0.6765520045151296,0.6716697905225942,,6.2783113e-05,,0.703393754047,0.029895937346,,
cagrad,coarse_009,coarse,2,0.6738656546943478,0.007992835638846951,0.6738656546943478,0.6738656546943478,,9.785989695321292e-06,,0.6621630610487375,0.054785160480710623,,
cagrad,local_t2_040,local,2,0.6728050670352539,0.03747180815323564,0.6728050670352539,0.6728050670352539,,6.5530987e-05,,0.360045159287,0.144067004791,,
cagrad,coarse_087,coarse,2,0.6707084175548284,0.014334843161212307,0.6707084175548284,0.6707084175548284,,9.184078874535327e-06,,0.6543568641388015,0.022406877641430623,,
cagrad,local_t1_023,local,2,0.6699528086741687,0.0034103208514606465,0.6794440286391655,0.6604615887091719,,6.2783113e-05,,0.523393754047,0.059791874693,,
cagrad,coarse_060,coarse,2,0.6693811520602393,0.011215393005100938,0.6693811520602393,0.6693811520602393,,1.0178956421651844e-05,,0.8512021759632066,0.02970198101868162,,
cagrad,coarse_083,coarse,2,0.6689310535915316,0.011094864899819978,0.6689310535915316,0.6689310535915316,,0.00011298364812420684,,0.8848894753381294,0.021277176778041033,,
cagrad,coarse_049,coarse,2,0.6654716464235327,0.0009606603526250979,0.6654716464235327,0.6654716464235327,,0.0001053851160028909,,0.7750790344291985,0.19501347846165742,,
cagrad,coarse_045,coarse,2,0.6633195076946938,0.006413609790906716,0.6633195076946938,0.6633195076946938,,9.540894622579127e-06,,0.9764396978099723,0.026791916299956926,,
cagrad,local_t3_078,local,2,0.6620310542747373,0.013604954172851458,0.6714905777121176,0.652571530837357,,6.1018553e-05,,0.559699628366,0.010383076594,,
cagrad,coarse_089,coarse,2,0.6618078190983708,0.00771588851016225,0.6618078190983708,0.6618078190983708,,6.943044719196705e-06,,0.4091731937144222,0.021226894592542116,,
cagrad,local_t1_018,local,2,0.6601163132412287,0.022355040252235836,0.6669712177346245,0.6532614087478327,,6.2783113e-05,,0.343393754047,0.014947968673,,
cagrad,coarse_010,coarse,2,0.6567195476305513,0.014983831950147408,0.6567195476305513,0.6567195476305513,,8.069321804341104e-06,,0.645619989297331,0.014454792915481716,,
cagrad,local_t2_048,local,2,0.6536910357913104,0.026852213013877246,0.6611506210961275,0.6462314504864934,,0.000131061974,,0.360045159287,0.072033502396,,
cagrad,coarse_072,coarse,2,0.6508530877037172,0.006462841034135303,0.6508530877037172,0.6508530877037172,,3.7947514756356575e-06,,0.6922668220096749,0.05094467495732291,,
cagrad,local_t2_053,local,2,0.649817715167864,0.008501478127816653,0.6578067438299915,0.6418286865057365,,0.000131061974,,0.540045159287,0.288134009582,,
cagrad,coarse_062,coarse,2,0.6479385836826108,0.004569146890861242,0.6479385836826108,0.6479385836826108,,4.619351773924771e-06,,0.467324012001441,0.22493098015034738,,
cagrad,coarse_081,coarse,2,0.6471182646812348,0.015357444474329018,0.6518405927211498,0.6423959366413199,,0.00012993298328521375,,0.5373634383865579,0.38610314067011575,,
cagrad,coarse_050,coarse,2,0.64596712258426,0.006501380222414199,0.64596712258426,0.64596712258426,,3.6324681992989703e-06,,0.1657776706734938,0.09124051848214672,,
cagrad,coarse_012,coarse,2,0.6449584059550375,0.009725535317059386,0.6449584059550375,0.6449584059550375,,5.801032966046652e-06,,0.11363949743811393,0.21697456188422132,,
cagrad,coarse_008,coarse,2,0.6444639330546262,0.006888178954538471,0.6444639330546262,0.6444639330546262,,5.8330823803547875e-06,,0.7715478630349617,0.23010104210372767,,
cagrad,local_t2_045,local,2,0.6435268384888098,0.000584863323696283,0.6499090027227101,0.6371446742549094,,0.000131061974,,0.180045159287,0.072033502396,,
cagrad,coarse_065,coarse,2,0.6412263040195363,0.020325160265448505,0.6649128713180166,0.617539736721056,,0.00013934376471891685,,0.24795178656236527,0.06890446874236389,,
cagrad,coarse_086,coarse,2,0.6408816478480843,0.015589464329008484,0.6408816478480843,0.6408816478480843,,3.833868312136819e-06,,0.6067812996552754,0.015468691156138784,,
cagrad,coarse_057,coarse,2,0.6405579523178124,0.004494019722427078,0.6405579523178124,0.6405579523178124,,3.470856714371855e-06,,0.2342074743131346,0.046420742920348486,,
cagrad,local_t2_049,local,2,0.6399219114914803,0.01347754098934012,0.6450527482817322,0.6347910747012282,,0.000131061974,,0.360045159287,0.144067004791,,
cagrad,coarse_014,coarse,2,0.6392326210643198,0.01983333492823386,0.6534650625609356,0.625000179567704,,0.00010156807312104186,,0.42072066091609683,0.033327517785779956,,
cagrad,coarse_090,coarse,2,0.6379984522338482,0.0011699769110432023,0.6379984522338482,0.6379984522338482,,2.3333467284425076e-06,,0.7086527546833404,0.2694778121676007,,
cagrad,coarse_040,coarse,2,0.6314298246131975,0.009993004947155326,0.6461672119077402,0.616692437318655,,0.0001232439650929988,,0.8174488507217857,0.20803549434766277,,
cagrad,local_t2_047,local,2,0.6309465181375371,0.01371339963391488,0.635419181321484,0.6264738549535903,,0.000131061974,,0.180045159287,0.288134009582,,
cagrad,coarse_002,coarse,2,0.627603827856343,0.006604910194317082,0.627603827856343,0.627603827856343,,0.00018894207073174286,,0.8118654402445865,0.02213560066021202,,
cagrad,coarse_031,coarse,2,0.6248237790419797,0.006807192506057713,0.6248237790419797,0.6248237790419797,,3.1746538435816925e-06,,0.9722487147610548,0.24184474779511092,,
cagrad,local_t2_050,local,2,0.6239127331046133,0.007905104797069462,0.6239127331046133,0.6239127331046133,,0.000131061974,,0.360045159287,0.288134009582,,
cagrad,coarse_029,coarse,2,0.6233541149440983,0.0005908357172572654,0.6233541149440983,0.6233541149440983,,4.337380877886283e-06,,0.7979468426112892,0.010395012096498754,,
cagrad,local_t2_052,local,2,0.6229302418437068,0.0023627871988893268,0.6269164964138605,0.6189439872735533,,0.000131061974,,0.540045159287,0.144067004791,,
cagrad,coarse_018,coarse,2,0.6222283795563792,0.004397813850582355,0.6222283795563792,0.6222283795563792,,2.1694320608465075e-06,,0.15780216301333833,0.10332018150510112,,
cagrad,coarse_022,coarse,2,0.6189028082986319,0.0013500988713917583,0.6337545745650283,0.6040510420322354,,0.00015631626207394285,,0.882053906434273,0.10821074236925822,,
cagrad,local_t2_051,local,2,0.6183277717115001,0.0023201434039561986,0.6183277717115001,0.6183277717115001,,0.000131061974,,0.540045159287,0.072033502396,,
cagrad,coarse_061,coarse,2,0.6180755066586194,0.002067878351075525,0.6196455597075002,0.6165054536097385,,0.0002055300828822245,,0.7608227580937743,0.3213480196483821,,
cagrad,coarse_025,coarse,2,0.6180501119676746,0.0020424836601307117,0.6180501119676746,0.6180501119676746,,0.0001788772459432735,,0.6921673014131725,0.10932272056183179,,
cagrad,coarse_074,coarse,2,0.6162118766735569,0.00020424836601307117,0.61641612503957,0.6160076283075439,,0.00026203733052341697,,0.449019436929313,0.018033618883556042,,
cagrad,local_t2_046,local,2,0.6160691139861398,0.008750560449185485,0.6330292836410281,0.5991089443312517,,0.000131061974,,0.180045159287,0.144067004791,,
cagrad,coarse_001,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.002073797345547276,,0.22471485957088744,0.04722439117269004,,
cagrad,coarse_003,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0005669721431582879,,0.537496778194927,0.010749138782987586,,
cagrad,coarse_004,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.00041610609215171266,,0.5221345845357942,0.13854476780988245,,
cagrad,coarse_005,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.00109599158420803,,0.3915905466736994,0.010180195919658115,,
cagrad,coarse_011,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0010541599350583312,,0.3924487895102371,0.0765105462540565,,
cagrad,coarse_016,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0006739642566142625,,0.5712733234681596,0.024344086743211413,,
cagrad,coarse_017,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0003679396392768065,,0.14865546964756127,0.3645737899645093,,
cagrad,coarse_021,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.00034758073780027243,,0.8129087830144416,0.029789052136925405,,
cagrad,coarse_024,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.00034500034995211545,,0.26712547395082,0.04281172166958259,,
cagrad,coarse_028,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.00028765248749912424,,0.24943696577935268,0.4148879856600552,,
cagrad,coarse_030,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0003432552750925772,,0.8012535534066519,0.06020756567195465,,
cagrad,coarse_034,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.00045609085844798027,,0.12749997697369264,0.08756944348797452,,
cagrad,coarse_035,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0006629486976824869,,0.5708531191575581,0.04847428910508437,,
cagrad,coarse_037,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0012597627601805376,,0.742786353222712,0.03565978276029031,,
cagrad,coarse_039,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0020181967247011397,,0.27274284214582295,0.011270179001930588,,
cagrad,coarse_043,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0008130857687650595,,0.35397654675915946,0.07032412142695474,,
cagrad,coarse_047,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0030793576123644265,,0.7854011652325674,0.02161219227079727,,
cagrad,coarse_048,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.002360309554667909,,0.6192299095998078,0.047761209737829054,,
cagrad,coarse_051,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0006729064285431884,,0.8583364934774372,0.03956898299739923,,
cagrad,coarse_053,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0022132952597825515,,0.631833378036512,0.026572902701983637,,
cagrad,coarse_058,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0003722369356578634,,0.2947465184508852,0.13322050983455583,,
cagrad,coarse_059,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.004438579117811538,,0.93024636741739,0.023995362014369113,,
cagrad,coarse_064,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0004153576347492626,,0.9176537721854486,0.02663203235646724,,
cagrad,coarse_068,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0019119498216219,,0.2731383085173169,0.4661245952572504,,
cagrad,coarse_070,coarse,2,0.6160076283075439,0.0,0.6160076283075439,0.6160076283075439,,0.0035847721824192533,,0.939313449487546,0.02690719460915827,,
