method,val_acc_mean,val_acc_std,overall_task_conflict_cos_mean,overall_task_conflict_cos_std,avg_intra_expert_coherence_mean,avg_intra_expert_coherence_std,expert_purity_mean_mean,expert_purity_mean_std,expert_diversity_mean_mean,expert_diversity_mean_std,load_cv_mean,load_cv_std,load_max_min_ratio_mean,load_max_min_ratio_std,utilization_ratio_mean,utilization_ratio_std,router_entropy_mean,router_entropy_std,inter_expert_similarity_mean,inter_expert_similarity_std,task_grad_norm_cv_mean,task_grad_norm_cv_std
baseline,0.8379964033835965,0.013539414763868737,0.035527028742534515,0.033846343112225286,0.17411440372461562,0.04943090068653572,0.6361148551106452,0.08359394669830236,0.5863797558129538,0.10818521443046217,1.1157866435690806,0.1473233946565161,3187.20611160293,5938.386402454648,0.6,0.1224744871391589,0.29135308227172263,0.0464558247206147,-0.012286368714777276,0.008331273185433578,0.5313453731598166,0.1129613402343415
ours,0.8283333963105797,0.014780166875080075,0.0695497541565783,0.02734631812242015,0.2112492243299145,0.10860495744697915,0.5457470014691352,0.05134629386905042,0.6808470059570292,0.09458840500188849,1.230664772183033,0.09207452846956875,303.06395988316706,193.64452179454062,0.5,0.0,0.34925694572925564,0.08539146180282307,0.02361797408555916,0.03777371326788651,0.5311162375407898,0.15096518265506112
