step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
5.0,0.6631298462549845,0.6227118585881196,0.6765779026108257,0.6155770108138555,0.6779332271579048,1.2880129303645205,0.38911378383636475,0.26859328150749207,0.2343076914548874,0.10798503458499908
