method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay,method.ours.lambda_align
baseline,coord_02_train_weight_decay_005,coord:train.weight_decay,2,0.9299431818181818,0.008200757575757556,0.9299431818181818,0.9299431818181818,1.0,2e-05,0.01546097607936744,
baseline,coord_02_train_weight_decay_006,coord:train.weight_decay,2,0.928598484848485,0.0009469696969696684,0.928598484848485,0.928598484848485,1.0,2e-05,0.04941338139680235,
baseline,coord_03_train_grad_clip_006,coord:train.grad_clip,2,0.9282575757575757,0.0006439393939393634,0.9282575757575757,0.9282575757575757,1.4235623362774221,2e-05,0.01546097607936744,
baseline,coord_03_train_grad_clip_002,coord:train.grad_clip,2,0.9281628787878788,0.0017992424242424532,0.9281628787878788,0.9281628787878788,0.5277354059107395,2e-05,0.01546097607936744,
baseline,coord_03_train_grad_clip_003,coord:train.grad_clip,2,0.9279734848484849,0.004526515151515198,0.9279734848484849,0.9279734848484849,0.8690175238301865,2e-05,0.01546097607936744,
baseline,coord_03_train_grad_clip_009,coord:train.grad_clip,2,0.9254356060606062,0.0007386363636363025,0.9254356060606062,0.9254356060606062,1.5112336071971466,2e-05,0.01546097607936744,
baseline,coord_02_train_weight_decay_001,coord:train.weight_decay,2,0.925435606060606,0.005170454545454506,0.925435606060606,0.925435606060606,1.0,2e-05,0.006765903978014576,
baseline,coord_03_train_grad_clip_005,coord:train.grad_clip,2,0.925435606060606,0.0020265151515150848,0.925435606060606,0.925435606060606,0.6271934850757253,2e-05,0.01546097607936744,
baseline,coord_03_train_grad_clip_010,coord:train.grad_clip,2,0.9250189393939394,0.0042992424242424,0.9250189393939394,0.9250189393939394,1.3976850553319569,2e-05,0.01546097607936744,
baseline,coord_01_anchor,coord:train.lr,2,0.9242613636363637,0.003768939393939408,0.9242613636363637,0.9242613636363637,1.0,2e-05,0.01,
baseline,coord_02_train_weight_decay_002,coord:train.weight_decay,2,0.9237594696969698,0.001998106060606075,0.9238636363636363,0.923655303030303,1.0,2e-05,0.03175375624865879,
baseline,coord_03_train_grad_clip_007,coord:train.grad_clip,2,0.9233522727272727,0.002215909090908963,0.9233522727272727,0.9233522727272727,0.6972133520518287,2e-05,0.01546097607936744,
baseline,coord_02_train_weight_decay_004,coord:train.weight_decay,2,0.9227272727272726,0.0030303030303031053,0.9227272727272726,0.9227272727272726,1.0,2e-05,0.012627914022778375,
baseline,local_var_topk_009,local_var_topk,2,0.9221780303030304,0.007784090909090935,0.9221780303030304,0.9221780303030304,1.123562336277,2e-05,0.005460976079,
baseline,coord_03_train_grad_clip_008,coord:train.grad_clip,2,0.9214393939393939,0.004545454545454464,0.9214393939393939,0.9214393939393939,1.979075829358662,2e-05,0.01546097607936744,
baseline,coord_03_train_grad_clip_004,coord:train.grad_clip,2,0.9214109848484848,0.0035132575757575446,0.9217803030303029,0.9210416666666665,0.9537451003327635,2e-05,0.01546097607936744,
baseline,coord_02_train_weight_decay_007,coord:train.weight_decay,2,0.92125,0.003030303030302939,0.92125,0.92125,1.0,2e-05,0.007589584457877514,
baseline,coord_02_train_weight_decay_003,coord:train.weight_decay,2,0.9206249999999999,0.00490530303030301,0.9206249999999999,0.9206249999999999,1.0,2e-05,0.035318587196151295,
baseline,local_var_topk_008,local_var_topk,2,0.9203030303030304,0.00965909090909095,0.9203030303030304,0.9203030303030304,1.723562336277,1e-05,0.025460976079,
baseline,local_var_topk_013,local_var_topk,2,0.9202651515151514,0.001515151515151525,0.9221022727272727,0.9184280303030303,1.423562336277,2e-05,0.015460976079,
baseline,local_var_topk_005,local_var_topk,2,0.9201893939393939,0.00848484848484854,0.9201893939393939,0.9201893939393939,1.423562336277,1e-05,0.025460976079,
baseline,local_var_topk_010,local_var_topk,2,0.9198863636363637,0.010681818181818181,0.9198863636363637,0.9198863636363637,1.123562336277,2e-05,0.015460976079,
baseline,coord_01_train_lr_008,coord:train.lr,2,0.9191666666666667,0.012462121212121258,0.9227083333333332,0.9156249999999999,1.0,3.073869450200515e-05,0.01,
baseline,local_var_topk_012,local_var_topk,2,0.9190625000000001,0.005028409090909125,0.9192613636363637,0.9188636363636364,1.423562336277,2e-05,0.005460976079,
baseline,local_var_topk_015,local_var_topk,2,0.9178787878787878,0.0007196969696969813,0.9178787878787878,0.9178787878787878,1.723562336277,2e-05,0.005460976079,
