method,wall_time_sec_mean,wall_time_sec_std,mean_train_step_time_sec_mean,mean_train_step_time_sec_std,peak_cuda_memory_mb_mean,peak_cuda_memory_mb_std
ours,683.796668732725,184.00618030045067,0.4752936723815743,0.12391523914195114,2767.75732421875,0.0
