step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
5.0,0.7241244415442148,0.4998497631241874,0.7076646191716495,0.4957667606572103,0.7033626695983366,1.2900876129666965,0.09800559282302856,0.31295281648635864,0.2413206249475479,0.34772104024887085
