method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,method.ours.lambda_align,train.grad_clip,train.lr,train.weight_decay
ours,coord_04_method_ours_lambda_align_002,coord:method.ours.lambda_align,2,0.7818080357142858,0.00818452380952378,0.7818080357142858,0.7818080357142858,0.000840670587923724,0.9537451003327635,4.073235308694881e-05,0.012627914022778375
ours,coord_02_train_weight_decay_000,coord:train.weight_decay,2,0.7810639880952381,0.009858630952380876,0.7810639880952381,0.7810639880952381,0.001,1.0,4.073235308694881e-05,0.024742505611920138
ours,coord_02_train_weight_decay_007,coord:train.weight_decay,2,0.781063988095238,0.015066964285714302,0.781063988095238,0.781063988095238,0.001,1.0,4.073235308694881e-05,0.007589584457877514
ours,coord_02_anchor,coord:train.weight_decay,2,0.7809709821428572,0.030412946428571452,0.7809709821428572,0.7809709821428572,0.001,1.0,4.073235308694881e-05,0.0
ours,local_var_topk_024,local_var_topk,2,0.7782738095238095,0.00948660714285715,0.7782738095238095,0.7782738095238095,0.004572219582090097,1.253745100333,8.1464706e-05,0.002627914023
ours,coord_02_train_weight_decay_008,coord:train.weight_decay,2,0.7755766369047619,0.009021577380952384,0.7755766369047619,0.7755766369047619,0.001,1.0,4.073235308694881e-05,0.01543368425632205
ours,coord_04_anchor,coord:method.ours.lambda_align,2,0.7742745535714286,0.0032552083333333703,0.7742745535714286,0.7742745535714286,0.001,0.9537451003327635,4.073235308694881e-05,0.012627914022778375
ours,coord_04_method_ours_lambda_align_005,coord:method.ours.lambda_align,2,0.7734375,0.018787202380952328,0.7734375,0.7734375,0.011663013105376962,0.9537451003327635,4.073235308694881e-05,0.012627914022778375
ours,coord_03_train_grad_clip_005,coord:train.grad_clip,2,0.7712983630952381,0.012741815476190466,0.7712983630952381,0.7712983630952381,0.001,0.6271934850757253,4.073235308694881e-05,0.012627914022778375
ours,local_var_topk_012,local_var_topk,2,0.7703683035714286,0.020926339285714246,0.7703683035714286,0.7703683035714286,0.004572219582090097,0.953745100333,4.0732353e-05,0.002627914023
ours,coord_04_method_ours_lambda_align_006,coord:method.ours.lambda_align,2,0.7671130952380953,0.029947916666666685,0.7671130952380953,0.7671130952380953,0.0008511481723539354,0.9537451003327635,4.073235308694881e-05,0.012627914022778375
ours,local_var_topk_011,local_var_topk,2,0.7667410714285714,0.0026041666666666297,0.7667410714285714,0.7667410714285714,0.004572219582090097,0.653745100333,4.0732353e-05,0.022627914023
ours,coord_02_train_weight_decay_010,coord:train.weight_decay,2,0.7661830357142857,0.03273809523809523,0.7661830357142857,0.7661830357142857,0.001,1.0,4.073235308694881e-05,0.02446709884391641
ours,coord_04_method_ours_lambda_align_007,coord:method.ours.lambda_align,2,0.7659040178571429,0.021670386904761862,0.7659040178571429,0.7659040178571429,0.0002295465706459708,0.9537451003327635,4.073235308694881e-05,0.012627914022778375
ours,coord_02_train_weight_decay_006,coord:train.weight_decay,2,0.7650669642857143,0.020275297619047672,0.7650669642857143,0.7650669642857143,0.001,1.0,4.073235308694881e-05,0.04941338139680235
ours,coord_03_train_grad_clip_008,coord:train.grad_clip,2,0.7641369047619048,0.025669642857142794,0.7641369047619048,0.7641369047619048,0.001,1.979075829358662,4.073235308694881e-05,0.012627914022778375
ours,coord_04_method_ours_lambda_align_010,coord:method.ours.lambda_align,2,0.7640438988095238,0.014043898809523836,0.7640438988095238,0.7640438988095238,0.005954957914881196,0.9537451003327635,4.073235308694881e-05,0.012627914022778375
ours,coord_01_train_lr_007,coord:train.lr,2,0.7630208333333333,0.023251488095238082,0.7630208333333333,0.7630208333333333,0.001,1.0,4.073235308694881e-05,0.0
ours,local_var_topk_017,local_var_topk,2,0.7625558035714286,0.013485863095238082,0.7625558035714286,0.7625558035714286,0.004572219582090097,1.253745100333,4.0732353e-05,0.022627914023
ours,local_var_topk_026,local_var_topk,2,0.7614397321428571,0.0170200892857143,0.7614397321428571,0.7614397321428571,0.004572219582090097,1.253745100333,8.1464706e-05,0.022627914023
ours,local_var_topk_015,local_var_topk,2,0.7611607142857142,0.020833333333333315,0.7611607142857142,0.7611607142857142,0.004572219582090097,1.253745100333,4.0732353e-05,0.002627914023
ours,coord_03_train_grad_clip_010,coord:train.grad_clip,2,0.7604166666666667,0.022507440476190466,0.7604166666666667,0.7604166666666667,0.001,1.3976850553319569,4.073235308694881e-05,0.012627914022778375
ours,coord_04_method_ours_lambda_align_000,coord:method.ours.lambda_align,2,0.7596726190476191,0.009300595238095288,0.7596726190476191,0.7596726190476191,6.143546030345602e-05,0.9537451003327635,4.073235308694881e-05,0.012627914022778375
ours,coord_04_method_ours_lambda_align_003,coord:method.ours.lambda_align,2,0.7576264880952381,0.037388392857142905,0.7576264880952381,0.7576264880952381,0.0005250238688631986,0.9537451003327635,4.073235308694881e-05,0.012627914022778375
ours,coord_03_train_grad_clip_009,coord:train.grad_clip,2,0.7574404761904763,0.015066964285714246,0.7574404761904763,0.7574404761904763,0.001,1.5112336071971466,4.073235308694881e-05,0.012627914022778375
ours,coord_03_train_grad_clip_003,coord:train.grad_clip,2,0.7572544642857143,0.04148065476190477,0.7572544642857143,0.7572544642857143,0.001,0.8690175238301865,4.073235308694881e-05,0.012627914022778375
ours,local_var_topk_013,local_var_topk,2,0.7560453869047619,0.017206101190476164,0.7560453869047619,0.7560453869047619,0.004572219582090097,0.953745100333,4.0732353e-05,0.012627914023
ours,coord_01_train_lr_008,coord:train.lr,2,0.7559523809523809,0.014322916666666685,0.7559523809523809,0.7559523809523809,0.001,1.0,3.073869450200515e-05,0.0
ours,local_var_topk_016,local_var_topk,2,0.7546502976190476,0.024553571428571508,0.7546502976190476,0.7546502976190476,0.004572219582090097,1.253745100333,4.0732353e-05,0.012627914023
ours,local_var_topk_025,local_var_topk,2,0.7540457589285714,0.03799293154761907,0.7574404761904762,0.7506510416666666,0.004572219582090097,1.253745100333,8.1464706e-05,0.012627914023
ours,coord_02_train_weight_decay_002,coord:train.weight_decay,2,0.7529761904761905,0.05078125,0.7529761904761905,0.7529761904761905,0.001,1.0,4.073235308694881e-05,0.03175375624865879
ours,local_var_topk_018,local_var_topk,2,0.7526041666666666,0.007254464285714302,0.7526041666666666,0.7526041666666666,0.004572219582090097,0.653745100333,8.1464706e-05,0.002627914023
ours,coord_02_train_weight_decay_001,coord:train.weight_decay,2,0.752325148809524,0.028180803571428548,0.752325148809524,0.752325148809524,0.001,1.0,4.073235308694881e-05,0.006765903978014576
ours,local_var_topk_002,local_var_topk,2,0.7505580357142858,0.00037202380952378045,0.7505580357142858,0.7505580357142858,0.004572219582090097,0.653745100333,2.0366177e-05,0.022627914023
ours,coord_03_train_grad_clip_007,coord:train.grad_clip,2,0.7495349702380952,0.005859375,0.7495349702380952,0.7495349702380952,0.001,0.6972133520518287,4.073235308694881e-05,0.012627914022778375
ours,coord_02_train_weight_decay_003,coord:train.weight_decay,2,0.7471168154761905,0.021298363095238138,0.7471168154761905,0.7471168154761905,0.001,1.0,4.073235308694881e-05,0.035318587196151295
ours,coord_02_train_weight_decay_005,coord:train.weight_decay,2,0.7459077380952381,0.04706101190476192,0.7485119047619048,0.7433035714285714,0.001,1.0,4.073235308694881e-05,0.01546097607936744
ours,coord_04_method_ours_lambda_align_004,coord:method.ours.lambda_align,2,0.7459077380952381,0.03311011904761907,0.7543712797619049,0.7374441964285714,0.0264413130973263,0.9537451003327635,4.073235308694881e-05,0.012627914022778375
ours,local_var_topk_005,local_var_topk,2,0.7455357142857143,0.004278273809523836,0.7455357142857143,0.7455357142857143,0.004572219582090097,0.953745100333,2.0366177e-05,0.022627914023
ours,local_var_topk_008,local_var_topk,2,0.7437686011904762,0.02222842261904756,0.7437686011904762,0.7437686011904762,0.004572219582090097,1.253745100333,2.0366177e-05,0.022627914023
ours,local_var_topk_004,local_var_topk,2,0.7432105654761905,9.300595238093123e-05,0.7432105654761905,0.7432105654761905,0.004572219582090097,0.953745100333,2.0366177e-05,0.012627914023
ours,local_var_topk_001,local_var_topk,2,0.7426525297619047,0.007161458333333315,0.7426525297619047,0.7426525297619047,0.004572219582090097,0.653745100333,2.0366177e-05,0.012627914023
ours,local_var_topk_023,local_var_topk,2,0.7413039434523809,0.027483258928571397,0.7436755952380951,0.7389322916666666,0.004572219582090097,0.953745100333,8.1464706e-05,0.022627914023
ours,local_var_topk_014,local_var_topk,2,0.7399553571428571,0.047247023809523836,0.7432105654761905,0.7367001488095237,0.004572219582090097,0.953745100333,4.0732353e-05,0.022627914023
ours,coord_01_train_lr_006,coord:train.lr,2,0.7393043154761905,0.0002790178571428492,0.7393043154761905,0.7393043154761905,0.001,1.0,9.047754223534923e-05,0.0
ours,local_var_topk_010,local_var_topk,2,0.7373046875,0.04078311011904767,0.7375372023809524,0.7370721726190477,0.004572219582090097,0.653745100333,4.0732353e-05,0.012627914023
ours,coord_01_train_lr_004,coord:train.lr,2,0.7371651785714285,0.017857142857142905,0.7372581845238095,0.7370721726190476,0.001,1.0,2.5551784142791192e-05,0.0
ours,coord_02_train_weight_decay_009,coord:train.weight_decay,2,0.7353050595238095,0.005394345238095233,0.7353050595238095,0.7353050595238095,0.001,1.0,4.073235308694881e-05,0.007863245139373703
ours,local_var_topk_006,local_var_topk,2,0.7350260416666667,0.011067708333333315,0.7350260416666667,0.7350260416666667,0.004572219582090097,1.253745100333,2.0366177e-05,0.002627914023
ours,coord_03_train_grad_clip_000,coord:train.grad_clip,2,0.7342819940476191,0.00716145833333337,0.7342819940476191,0.7342819940476191,0.001,0.8623574172053887,4.073235308694881e-05,0.012627914022778375
ours,local_var_topk_007,local_var_topk,2,0.7332589285714286,0.002232142857142849,0.7332589285714286,0.7332589285714286,0.004572219582090097,1.253745100333,2.0366177e-05,0.012627914023
ours,local_var_topk_019,local_var_topk,2,0.7326543898809524,0.047479538690476164,0.7355840773809524,0.7297247023809524,0.004572219582090097,0.653745100333,8.1464706e-05,0.012627914023
ours,local_var_topk_020,local_var_topk,2,0.7315848214285714,0.011346726190476164,0.7358630952380951,0.7273065476190477,0.004572219582090097,0.653745100333,8.1464706e-05,0.022627914023
ours,local_var_topk_000,local_var_topk,2,0.7308407738095237,0.01599702380952378,0.7308407738095237,0.7308407738095237,0.004572219582090097,0.653745100333,2.0366177e-05,0.002627914023
ours,local_var_topk_021,local_var_topk,2,0.7274925595238095,0.015438988095238138,0.7307477678571428,0.7242373511904762,0.004572219582090097,0.953745100333,8.1464706e-05,0.002627914023
ours,local_var_topk_003,local_var_topk,2,0.7262834821428571,0.00716145833333337,0.7262834821428571,0.7262834821428571,0.004572219582090097,0.953745100333,2.0366177e-05,0.002627914023
ours,coord_01_train_lr_005,coord:train.lr,2,0.7251674107142857,0.0220424107142857,0.7251674107142857,0.7251674107142857,0.001,1.0,1.2632687420587218e-05,0.0
ours,local_var_topk_022,local_var_topk,2,0.7127511160714286,0.007672991071428603,0.71484375,0.7106584821428572,0.004572219582090097,0.953745100333,8.1464706e-05,0.012627914023
ours,coord_01_train_lr_003,coord:train.lr,2,0.6958705357142858,0.02306547619047622,0.6958705357142858,0.6958705357142858,0.001,1.0,6.110024420884288e-06,0.0
ours,coord_01_train_lr_001,coord:train.lr,2,0.6566220238095237,0.014973958333333315,0.6849888392857143,0.6282552083333333,0.001,1.0,0.00011129736574037923,0.0
ours,coord_01_train_lr_000,coord:train.lr,2,0.6418340773809523,0.03785342261904767,0.6418340773809523,0.6418340773809523,0.001,1.0,3.0561322966883563e-06,0.0
ours,coord_01_anchor,coord:train.lr,2,0.5809151785714286,0.0,0.5809151785714286,0.5809151785714286,0.001,1.0,0.001,0.0
ours,coord_01_train_lr_002,coord:train.lr,2,0.5809151785714286,0.0,0.5809151785714286,0.5809151785714286,0.001,1.0,0.003661385906620278,0.0
ours,coord_01_train_lr_009,coord:train.lr,2,0.5809151785714286,0.0,0.5809151785714286,0.5809151785714286,0.001,1.0,0.0005843483351802731,0.0
ours,coord_01_train_lr_010,coord:train.lr,2,0.5809151785714286,0.0,0.5809151785714286,0.5809151785714286,0.001,1.0,0.0006416285041125823,0.0
