method,val_acc_mean,val_acc_std,overall_task_conflict_cos_mean,overall_task_conflict_cos_std,avg_intra_expert_coherence_mean,avg_intra_expert_coherence_std,expert_purity_mean_mean,expert_purity_mean_std,expert_diversity_mean_mean,expert_diversity_mean_std,load_cv_mean,load_cv_std,load_max_min_ratio_mean,load_max_min_ratio_std,utilization_ratio_mean,utilization_ratio_std,router_entropy_mean,router_entropy_std,inter_expert_similarity_mean,inter_expert_similarity_std,task_grad_norm_cv_mean,task_grad_norm_cv_std
baseline,0.823777564717162,0.010579569874695103,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8683418965964901,0.09242218219766185,108663356346.721,217326712587.06125,0.55,0.09999999999999999,0.6763205032677801,0.01220418378186085,-0.04930599318979081,0.026375440310639358,0.0,0.0
cagrad,0.8199424736337487,0.008211932159295837,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7212821000118467,0.2143431637018271,199258685117.9049,257482601516.21567,0.6,0.1224744871391589,0.6765292465972534,0.012444028724671869,-0.003923151958442844,0.00892576574175075,0.0,0.0
ours,0.8193672099712368,0.011158072119636557,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7827939314587696,0.13943649602842953,182476615910.20587,230321972510.65027,0.6,0.1224744871391589,0.6638808151905283,0.029721070659885596,0.10565596282295737,0.12856181671247127,0.0,0.0
