method,candidate_id,seed,best_val_acc,final_val_acc,score_05_05,reused,summary_json,curve_csv
ours,coord_01_anchor,2,0.7248416371208511,0.7248416371208511,0.7248416371208511,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_anchor/ours_s2.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_anchor/ours_s2_curve.csv
ours,coord_01_anchor,3,0.6766224176778506,0.6766224176778506,0.6766224176778506,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_anchor/ours_s3.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_anchor/ours_s3_curve.csv
ours,coord_01_train_lr_000,2,0.6697542357787412,0.6697542357787412,0.6697542357787412,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_000/ours_s2.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_000/ours_s2_curve.csv
ours,coord_01_train_lr_000,3,0.6813553076921736,0.6813553076921736,0.6813553076921736,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_000/ours_s3.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_000/ours_s3_curve.csv
ours,coord_01_train_lr_001,2,0.6724715108343631,0.6724715108343631,0.6724715108343631,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_001/ours_s2.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_001/ours_s2_curve.csv
ours,coord_01_train_lr_001,3,0.6486911420331788,0.6486911420331788,0.6486911420331788,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_001/ours_s3.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_001/ours_s3_curve.csv
ours,coord_01_train_lr_002,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_002/ours_s2.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_002/ours_s2_curve.csv
ours,coord_01_train_lr_002,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_002/ours_s3.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_002/ours_s3_curve.csv
ours,coord_01_train_lr_003,2,0.6580960443683689,0.6580960443683689,0.6580960443683689,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_003/ours_s2.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_003/ours_s2_curve.csv
ours,coord_01_train_lr_003,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_003/ours_s3.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/multi_task/glue3_roberta_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_003/ours_s3_curve.csv
