method,val_acc_mean,val_acc_std,overall_task_conflict_cos_mean,overall_task_conflict_cos_std,avg_intra_expert_coherence_mean,avg_intra_expert_coherence_std,expert_purity_mean_mean,expert_purity_mean_std,expert_diversity_mean_mean,expert_diversity_mean_std,load_cv_mean,load_cv_std,load_max_min_ratio_mean,load_max_min_ratio_std,utilization_ratio_mean,utilization_ratio_std,router_entropy_mean,router_entropy_std,inter_expert_similarity_mean,inter_expert_similarity_std,task_grad_norm_cv_mean,task_grad_norm_cv_std
baseline,0.7512861956742088,0.008746195811625796,0.6647839346057979,0.21248274235045794,0.39331064182863873,0.08460363816777992,0.665439459681511,0.09295147614408135,0.6868721949075005,0.1467881190584344,0.6927675154872834,0.4593047255662063,21.705066190456858,35.999561622982505,0.75,0.31622776601683794,0.5042181891185531,0.20180721775614596,-0.07358352346253841,0.03941220187356409,0.532113095252317,0.14126941545115604
cagrad,0.7460988653289274,0.01219801877402099,0.45055400885792374,0.3066958796697614,0.14574936239770614,0.24364029771362447,0.7255287960171699,0.030147667199499087,0.5597006496670224,0.06844822018072222,0.9119447843249772,0.3587143910970225,77.9924884865258,101.2972310496505,0.6,0.1224744871391589,0.5006931656143732,0.10039553198323281,0.03837262550607128,0.051455230250283854,0.3348739202861683,0.3108492171587914
ours,0.7506856121170634,0.0036199223833744683,0.6025844293809985,0.2041525633589076,0.23891311191472503,0.12534046164222123,0.6504307419061661,0.07778309817555454,0.609570097770922,0.09129102130815965,0.8957929228734056,0.3114270890456678,152.00273520004248,251.18997271279514,0.6,0.2,0.47980278997285364,0.1578917222038271,-0.03674859210862219,0.0649580451885289,0.5829478740327884,0.12654559792538372
