step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
5.0,0.60784512758255,0.6262526445938135,0.6489156420458331,0.6160076283075439,0.6609780690239079,1.277377581982701,0.1331952065229416,0.2604483664035797,0.41613754630088806,0.19021886587142944
