ts_epoch,group_count,terminal_group_count,running_group_count,total_runs,completed_runs,failed_runs,percent,bar
1773960765.557209,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960780.5732987,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960795.5894563,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960810.6059556,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960825.62578,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960840.6457307,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960855.6611583,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960870.6778665,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960885.693722,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960900.712711,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960915.7278602,4,0,1,12,2,0,23.834498834498834,[######------------------]  23.83%
1773960930.7439053,4,0,1,12,2,0,23.863636363636363,[######------------------]  23.86%
1773960945.748464,4,0,1,12,2,0,24.009324009324008,[######------------------]  24.01%
1773960960.7643812,4,0,1,12,2,0,24.009324009324008,[######------------------]  24.01%
1773960975.7798107,4,0,1,12,2,0,24.009324009324008,[######------------------]  24.01%
1773960990.7958982,4,0,1,12,2,0,24.009324009324008,[######------------------]  24.01%
1773961005.8137221,4,0,1,12,2,0,24.009324009324008,[######------------------]  24.01%
1773961020.8333857,4,0,1,12,2,0,24.009324009324008,[######------------------]  24.01%
1773961035.8487983,4,0,1,12,2,0,24.009324009324008,[######------------------]  24.01%
1773961050.8727279,4,0,1,12,2,0,24.009324009324008,[######------------------]  24.01%
1773961065.876904,4,0,1,12,2,0,24.009324009324008,[######------------------]  24.01%
1773961080.8950436,4,0,1,12,2,0,24.009324009324008,[######------------------]  24.01%
1773961095.910998,4,0,1,12,2,0,24.038461538461537,[######------------------]  24.04%
1773961110.9279609,4,0,1,12,2,0,24.067599067599073,[######------------------]  24.07%
1773961125.944374,4,0,1,12,2,0,24.067599067599073,[######------------------]  24.07%
1773961140.9657538,4,0,1,12,2,0,24.18414918414918,[######------------------]  24.18%
1773961155.9818633,4,0,1,12,2,0,24.18414918414918,[######------------------]  24.18%
1773961170.997904,4,0,1,12,2,0,24.18414918414918,[######------------------]  24.18%
1773961186.0142076,4,0,1,12,2,0,24.18414918414918,[######------------------]  24.18%
1773961201.0233657,4,0,1,12,2,0,24.18414918414918,[######------------------]  24.18%
1773961216.0388176,4,0,1,12,2,0,24.213286713286717,[######------------------]  24.21%
1773961231.0548403,4,0,1,12,2,0,24.213286713286717,[######------------------]  24.21%
1773961246.0727406,4,0,1,12,2,0,24.242424242424246,[######------------------]  24.24%
1773961261.0887127,4,0,1,12,2,0,24.242424242424246,[######------------------]  24.24%
1773961276.106826,4,0,1,12,2,0,24.242424242424246,[######------------------]  24.24%
1773961291.1227725,4,0,1,12,2,0,24.300699300699304,[######------------------]  24.30%
1773961306.1389265,4,0,1,12,2,0,24.358974358974354,[######------------------]  24.36%
1773961321.1560607,4,0,1,12,2,0,24.358974358974354,[######------------------]  24.36%
1773961336.1747437,4,0,1,12,2,0,24.358974358974354,[######------------------]  24.36%
1773961351.1781013,4,0,1,12,2,0,24.358974358974354,[######------------------]  24.36%
1773961366.1969054,4,0,1,12,2,0,24.38811188811189,[######------------------]  24.39%
1773961381.2187262,4,0,1,12,2,0,24.38811188811189,[######------------------]  24.39%
1773961396.2337282,4,0,1,12,2,0,24.38811188811189,[######------------------]  24.39%
1773961411.2497208,4,0,1,12,2,0,24.41724941724942,[######------------------]  24.42%
1773961426.265775,4,0,1,12,2,0,24.446386946386948,[######------------------]  24.45%
1773961441.2820764,4,0,1,12,2,0,24.446386946386948,[######------------------]  24.45%
1773961456.3019917,4,0,1,12,2,0,24.475524475524477,[######------------------]  24.48%
1773961471.3197696,4,0,1,12,2,0,24.533799533799534,[######------------------]  24.53%
1773961486.3387494,4,0,1,12,2,0,24.533799533799534,[######------------------]  24.53%
1773961501.3557248,4,0,1,12,2,0,24.533799533799534,[######------------------]  24.53%
1773961516.3722608,4,0,1,12,2,0,24.533799533799534,[######------------------]  24.53%
1773961531.3883085,4,0,1,12,2,0,24.562937062937063,[######------------------]  24.56%
1773961546.3930278,4,0,1,12,2,0,24.592074592074592,[######------------------]  24.59%
1773961561.414723,4,0,1,12,2,0,24.592074592074592,[######------------------]  24.59%
1773961576.4306629,4,0,1,12,2,0,24.62121212121212,[######------------------]  24.62%
1773961591.4466834,4,0,1,12,2,0,24.62121212121212,[######------------------]  24.62%
1773961606.466736,4,0,1,12,2,0,24.65034965034965,[######------------------]  24.65%
1773961621.48272,4,0,1,12,2,0,24.65034965034965,[######------------------]  24.65%
1773961636.5008497,4,0,1,12,2,0,24.708624708624708,[######------------------]  24.71%
1773961651.517258,4,0,1,12,2,0,24.708624708624708,[######------------------]  24.71%
1773961666.5347676,4,0,1,12,2,0,24.708624708624708,[######------------------]  24.71%
1773961681.5509987,4,0,1,12,2,0,24.708624708624708,[######------------------]  24.71%
1773961696.5677404,4,0,1,12,2,0,24.737762237762237,[######------------------]  24.74%
1773961711.587757,4,0,1,12,2,0,24.76689976689977,[######------------------]  24.77%
1773961726.6038828,4,0,1,12,2,0,24.796037296037294,[######------------------]  24.80%
1773961741.6197577,4,0,1,12,2,0,24.796037296037294,[######------------------]  24.80%
1773961756.6357558,4,0,1,12,2,0,24.825174825174827,[######------------------]  24.83%
1773961771.6515934,4,0,1,12,2,0,24.825174825174827,[######------------------]  24.83%
1773961786.6677132,4,0,1,12,2,0,24.88344988344988,[######------------------]  24.88%
1773961801.673531,4,0,1,12,2,0,24.88344988344988,[######------------------]  24.88%
1773961816.6897602,4,0,1,12,2,0,24.88344988344988,[######------------------]  24.88%
1773961831.7047021,4,0,1,12,2,0,24.97086247086247,[######------------------]  24.97%
1773961846.720611,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773961861.7251637,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773961876.741835,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773961891.7582977,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773961906.7752545,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773961921.7947361,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773961936.8118708,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773961951.8277264,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773961966.8445992,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773961981.862733,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773961996.881902,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773962011.9006236,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773962026.9058628,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773962041.90872,4,0,1,12,2,0,24.022633744855966,[######------------------]  24.02%
1773962056.9250486,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962071.9411132,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962086.9571443,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962101.9731405,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962116.9929037,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962132.0087237,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962147.0238328,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962162.0402675,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962177.062748,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962192.0777252,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962207.0957186,4,0,1,12,2,0,24.176954732510286,[######------------------]  24.18%
1773962222.1137402,4,0,1,12,2,0,24.20267489711934,[######------------------]  24.20%
1773962237.12968,4,0,1,12,2,0,24.20267489711934,[######------------------]  24.20%
1773962252.1433191,4,0,1,12,2,0,24.33127572016461,[######------------------]  24.33%
1773962267.1637566,4,0,1,12,2,0,24.33127572016461,[######------------------]  24.33%
1773962282.179789,4,0,1,12,2,0,24.33127572016461,[######------------------]  24.33%
1773962297.196049,4,0,1,12,2,0,24.33127572016461,[######------------------]  24.33%
1773962312.1992543,4,0,1,12,2,0,24.33127572016461,[######------------------]  24.33%
1773962327.2148924,4,0,1,12,2,0,24.33127572016461,[######------------------]  24.33%
1773962342.2307143,4,0,1,12,2,0,24.356995884773664,[######------------------]  24.36%
1773962357.2468169,4,0,1,12,2,0,24.356995884773664,[######------------------]  24.36%
1773962372.2631419,4,0,1,12,2,0,24.38271604938272,[######------------------]  24.38%
1773962387.2797399,4,0,1,12,2,0,24.38271604938272,[######------------------]  24.38%
1773962402.2948499,4,0,1,12,2,0,24.38271604938272,[######------------------]  24.38%
1773962417.310997,4,0,1,12,2,0,24.48559670781893,[######------------------]  24.49%
1773962432.3412993,4,0,1,12,2,0,24.48559670781893,[######------------------]  24.49%
1773962447.3617544,4,0,1,12,2,0,24.48559670781893,[######------------------]  24.49%
1773962462.3778346,4,0,1,12,2,0,24.48559670781893,[######------------------]  24.49%
1773962477.3940647,4,0,1,12,2,0,24.48559670781893,[######------------------]  24.49%
1773962492.4103065,4,0,1,12,2,0,24.511316872427983,[######------------------]  24.51%
1773962507.4264765,4,0,1,12,2,0,24.537037037037038,[######------------------]  24.54%
1773962522.4418082,4,0,1,12,2,0,24.537037037037038,[######------------------]  24.54%
1773962537.4578092,4,0,1,12,2,0,24.56275720164609,[######------------------]  24.56%
1773962552.4737158,4,0,1,12,2,0,24.56275720164609,[######------------------]  24.56%
1773962567.4898164,4,0,1,12,2,0,24.588477366255148,[######------------------]  24.59%
1773962582.5058572,4,0,1,12,2,0,24.639917695473255,[######------------------]  24.64%
1773962597.522748,4,0,1,12,2,0,24.639917695473255,[######------------------]  24.64%
1773962612.5387468,4,0,1,12,2,0,24.639917695473255,[######------------------]  24.64%
1773962627.5547078,4,0,1,12,2,0,24.665637860082303,[######------------------]  24.67%
1773962642.5707393,4,0,1,12,2,0,24.691358024691358,[######------------------]  24.69%
1773962657.590768,4,0,1,12,2,0,24.691358024691358,[######------------------]  24.69%
1773962672.609749,4,0,1,12,2,0,24.691358024691358,[######------------------]  24.69%
1773962687.6258128,4,0,1,12,2,0,24.691358024691358,[######------------------]  24.69%
1773962702.6422756,4,0,1,12,2,0,24.717078189300413,[######------------------]  24.72%
1773962717.6577735,4,0,1,12,2,0,24.717078189300413,[######------------------]  24.72%
1773962732.6768029,4,0,1,12,2,0,24.717078189300413,[######------------------]  24.72%
1773962747.6928215,4,0,1,12,2,0,24.742798353909464,[######------------------]  24.74%
1773962762.7228496,4,0,1,12,2,0,24.79423868312757,[######------------------]  24.79%
1773962777.7535384,4,0,1,12,2,0,24.819958847736626,[######------------------]  24.82%
1773962792.770502,4,0,1,12,2,0,24.819958847736626,[######------------------]  24.82%
1773962807.7870915,4,0,1,12,2,0,24.84567901234568,[######------------------]  24.85%
1773962822.8067355,4,0,1,12,2,0,24.84567901234568,[######------------------]  24.85%
1773962837.8217459,4,0,1,12,2,0,24.84567901234568,[######------------------]  24.85%
1773962852.8387496,4,0,1,12,2,0,24.871399176954736,[######------------------]  24.87%
1773962867.8557901,4,0,1,12,2,0,24.871399176954736,[######------------------]  24.87%
1773962882.8721008,4,0,1,12,2,0,24.897119341563783,[######------------------]  24.90%
1773962897.888769,4,0,1,12,2,0,24.897119341563783,[######------------------]  24.90%
1773962912.9048057,4,0,1,12,2,0,24.97427983539095,[######------------------]  24.97%
1773962927.9208584,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773962942.9368281,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773962957.9531515,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773962972.9700382,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773962987.9864023,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773963003.0089247,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773963018.0251617,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773963033.0420613,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773963048.058226,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773963063.0747263,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773963078.0906813,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773963093.106691,4,0,1,12,2,0,24.12523020257827,[######------------------]  24.13%
1773963108.1226892,4,0,1,12,2,0,24.263351749539595,[######------------------]  24.26%
1773963123.1390262,4,0,1,12,2,0,24.263351749539595,[######------------------]  24.26%
1773963138.1547468,4,0,1,12,2,0,24.263351749539595,[######------------------]  24.26%
1773963153.170741,4,0,1,12,2,0,24.263351749539595,[######------------------]  24.26%
1773963168.1867945,4,0,1,12,2,0,24.263351749539595,[######------------------]  24.26%
1773963183.203744,4,0,1,12,2,0,24.263351749539595,[######------------------]  24.26%
1773963198.2187934,4,0,1,12,2,0,24.263351749539595,[######------------------]  24.26%
1773963213.2347426,4,0,1,12,2,0,24.263351749539595,[######------------------]  24.26%
1773963228.2517488,4,0,1,12,2,0,24.263351749539595,[######------------------]  24.26%
1773963243.2677264,4,0,1,12,2,0,24.28637200736648,[######------------------]  24.29%
1773963258.2827144,4,0,1,12,2,0,24.28637200736648,[######------------------]  24.29%
1773963273.2988527,4,0,1,12,2,0,24.30939226519337,[######------------------]  24.31%
1773963288.3147025,4,0,1,12,2,0,24.355432780847142,[######------------------]  24.36%
1773963303.330767,4,0,1,12,2,0,24.40147329650092,[######------------------]  24.40%
1773963318.3468666,4,0,1,12,2,0,24.40147329650092,[######------------------]  24.40%
1773963333.3628898,4,0,1,12,2,0,24.40147329650092,[######------------------]  24.40%
1773963348.3666573,4,0,1,12,2,0,24.40147329650092,[######------------------]  24.40%
1773963363.3887513,4,0,1,12,2,0,24.40147329650092,[######------------------]  24.40%
1773963378.4038208,4,0,1,12,2,0,24.42449355432781,[######------------------]  24.42%
1773963393.4199388,4,0,1,12,2,0,24.42449355432781,[######------------------]  24.42%
1773963408.425214,4,0,1,12,2,0,24.447513812154696,[######------------------]  24.45%
1773963423.4415424,4,0,1,12,2,0,24.470534069981582,[######------------------]  24.47%
1773963438.4571354,4,0,1,12,2,0,24.539594843462243,[######------------------]  24.54%
1773963453.4625974,4,0,1,12,2,0,24.539594843462243,[######------------------]  24.54%
1773963468.4787395,4,0,1,12,2,0,24.539594843462243,[######------------------]  24.54%
1773963483.4949553,4,0,1,12,2,0,24.539594843462243,[######------------------]  24.54%
1773963498.511018,4,0,1,12,2,0,24.539594843462243,[######------------------]  24.54%
1773963513.52879,4,0,1,12,2,0,24.562615101289136,[######------------------]  24.56%
1773963528.545009,4,0,1,12,2,0,24.562615101289136,[######------------------]  24.56%
1773963543.5667334,4,0,1,12,2,0,24.585635359116022,[######------------------]  24.59%
1773963558.5859072,4,0,1,12,2,0,24.585635359116022,[######------------------]  24.59%
1773963573.6052194,4,0,1,12,2,0,24.585635359116022,[######------------------]  24.59%
1773963588.623752,4,0,1,12,2,0,24.60865561694291,[######------------------]  24.61%
1773963603.639728,4,0,1,12,2,0,24.60865561694291,[######------------------]  24.61%
1773963618.6587067,4,0,1,12,2,0,24.60865561694291,[######------------------]  24.61%
1773963633.6703596,4,0,1,12,2,0,24.631675874769797,[######------------------]  24.63%
1773963648.6897485,4,0,1,12,2,0,24.677716390423573,[######------------------]  24.68%
1773963663.7047334,4,0,1,12,2,0,24.677716390423573,[######------------------]  24.68%
1773963678.723271,4,0,1,12,2,0,24.677716390423573,[######------------------]  24.68%
1773963693.7398782,4,0,1,12,2,0,24.70073664825046,[######------------------]  24.70%
1773963708.7717128,4,0,1,12,2,0,24.723756906077345,[######------------------]  24.72%
1773963723.7867236,4,0,1,12,2,0,24.723756906077345,[######------------------]  24.72%
1773963738.8047261,4,0,1,12,2,0,24.723756906077345,[######------------------]  24.72%
1773963753.8222132,4,0,1,12,2,0,24.723756906077345,[######------------------]  24.72%
1773963768.8380964,4,0,1,12,2,0,24.746777163904238,[######------------------]  24.75%
1773963783.858724,4,0,1,12,2,0,24.746777163904238,[######------------------]  24.75%
1773963798.8741477,4,0,1,12,2,0,24.746777163904238,[######------------------]  24.75%
1773963813.892522,4,0,1,12,2,0,24.769797421731127,[######------------------]  24.77%
1773963828.9138749,4,0,1,12,2,0,24.8158379373849,[######------------------]  24.82%
1773963843.929731,4,0,1,12,2,0,24.8158379373849,[######------------------]  24.82%
1773963858.9309883,4,0,1,12,2,0,24.838858195211785,[######------------------]  24.84%
1773963873.9471762,4,0,1,12,2,0,24.861878453038674,[######------------------]  24.86%
1773963888.9667463,4,0,1,12,2,0,24.861878453038674,[######------------------]  24.86%
1773963903.9847882,4,0,1,12,2,0,24.861878453038674,[######------------------]  24.86%
1773963919.000731,4,0,1,12,2,0,24.88489871086556,[######------------------]  24.88%
1773963934.0160635,4,0,1,12,2,0,24.88489871086556,[######------------------]  24.88%
1773963949.0325592,4,0,1,12,2,0,24.88489871086556,[######------------------]  24.88%
1773963964.0478692,4,0,1,12,2,0,24.88489871086556,[######------------------]  24.88%
1773963979.064257,4,0,1,12,2,0,24.97697974217311,[######------------------]  24.98%
1773963994.0801814,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964009.0962253,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964024.1121898,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964039.1277301,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964054.144148,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964069.1657255,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964084.1807237,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964099.2027369,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964114.2177203,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964129.219528,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964144.222869,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964159.2467268,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964174.2677827,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964189.2838175,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964204.2997346,4,0,1,12,2,0,24.208333333333332,[######------------------]  24.21%
1773964219.307375,4,0,1,12,2,0,24.229166666666668,[######------------------]  24.23%
1773964234.324699,4,0,1,12,2,0,24.333333333333332,[######------------------]  24.33%
1773964249.3277829,4,0,1,12,2,0,24.333333333333332,[######------------------]  24.33%
1773964264.34674,4,0,1,12,2,0,24.333333333333332,[######------------------]  24.33%
1773964279.3617287,4,0,1,12,2,0,24.333333333333332,[######------------------]  24.33%
1773964294.3777397,4,0,1,12,2,0,24.333333333333332,[######------------------]  24.33%
1773964309.3977306,4,0,1,12,2,0,24.333333333333332,[######------------------]  24.33%
1773964324.418781,4,0,1,12,2,0,24.333333333333332,[######------------------]  24.33%
1773964339.4221911,4,0,1,12,2,0,24.333333333333332,[######------------------]  24.33%
1773964354.438195,4,0,1,12,2,0,24.333333333333332,[######------------------]  24.33%
1773964369.4542277,4,0,1,12,2,0,24.333333333333332,[######------------------]  24.33%
1773964384.4716382,4,0,1,12,2,0,24.354166666666668,[######------------------]  24.35%
1773964399.4877486,4,0,1,12,2,0,24.375,[######------------------]  24.38%
1773964414.5037189,4,0,1,12,2,0,24.375,[######------------------]  24.38%
1773964429.5196412,4,0,1,12,2,0,24.375,[######------------------]  24.38%
1773964444.5407426,4,0,1,12,2,0,24.458333333333332,[######------------------]  24.46%
1773964459.5557122,4,0,1,12,2,0,24.458333333333332,[######------------------]  24.46%
1773964474.5722227,4,0,1,12,2,0,24.458333333333332,[######------------------]  24.46%
1773964489.588664,4,0,1,12,2,0,24.458333333333332,[######------------------]  24.46%
1773964504.6050944,4,0,1,12,2,0,24.458333333333332,[######------------------]  24.46%
1773964519.62273,4,0,1,12,2,0,24.479166666666668,[######------------------]  24.48%
1773964534.6406624,4,0,1,12,2,0,24.479166666666668,[######------------------]  24.48%
1773964549.6607256,4,0,1,12,2,0,24.5,[######------------------]  24.50%
1773964564.6767297,4,0,1,12,2,0,24.5,[######------------------]  24.50%
1773964579.6946995,4,0,1,12,2,0,24.5,[######------------------]  24.50%
1773964594.7108076,4,0,1,12,2,0,24.5,[######------------------]  24.50%
1773964609.7215312,4,0,1,12,2,0,24.520833333333332,[######------------------]  24.52%
1773964624.7367187,4,0,1,12,2,0,24.583333333333332,[######------------------]  24.58%
1773964639.7547138,4,0,1,12,2,0,24.583333333333332,[######------------------]  24.58%
1773964654.7717316,4,0,1,12,2,0,24.583333333333332,[######------------------]  24.58%
1773964669.7878556,4,0,1,12,2,0,24.583333333333332,[######------------------]  24.58%
1773964684.8039615,4,0,1,12,2,0,24.604166666666668,[######------------------]  24.60%
1773964699.8200982,4,0,1,12,2,0,24.604166666666668,[######------------------]  24.60%
1773964714.8366027,4,0,1,12,2,0,24.625,[######------------------]  24.62%
1773964729.8517532,4,0,1,12,2,0,24.625,[######------------------]  24.62%
1773964744.8717284,4,0,1,12,2,0,24.645833333333332,[######------------------]  24.65%
1773964759.8877215,4,0,1,12,2,0,24.645833333333332,[######------------------]  24.65%
1773964774.8938158,4,0,1,12,2,0,24.645833333333332,[######------------------]  24.65%
1773964789.8981361,4,0,1,12,2,0,24.708333333333332,[######------------------]  24.71%
1773964804.9138143,4,0,1,12,2,0,24.708333333333332,[######------------------]  24.71%
1773964819.9317474,4,0,1,12,2,0,24.729166666666668,[######------------------]  24.73%
1773964834.946819,4,0,1,12,2,0,24.729166666666668,[######------------------]  24.73%
1773964849.9707856,4,0,1,12,2,0,24.75,[######------------------]  24.75%
1773964864.9868062,4,0,1,12,2,0,24.75,[######------------------]  24.75%
1773964880.0027087,4,0,1,12,2,0,24.75,[######------------------]  24.75%
1773964895.0186574,4,0,1,12,2,0,24.770833333333332,[######------------------]  24.77%
1773964910.034808,4,0,1,12,2,0,24.770833333333332,[######------------------]  24.77%
1773964925.037237,4,0,1,12,2,0,24.791666666666668,[######------------------]  24.79%
1773964940.052987,4,0,1,12,2,0,24.833333333333332,[######------------------]  24.83%
1773964955.072761,4,0,1,12,2,0,24.854166666666668,[######------------------]  24.85%
1773964970.0888228,4,0,1,12,2,0,24.854166666666668,[######------------------]  24.85%
1773964985.105022,4,0,1,12,2,0,24.875,[######------------------]  24.88%
1773965000.1209784,4,0,1,12,2,0,24.875,[######------------------]  24.88%
1773965015.1370366,4,0,1,12,2,0,24.875,[######------------------]  24.88%
1773965030.1530325,4,0,1,12,2,0,24.895833333333332,[######------------------]  24.90%
1773965045.168716,4,0,1,12,2,0,24.895833333333332,[######------------------]  24.90%
1773965060.184711,4,0,1,12,2,0,24.916666666666668,[######------------------]  24.92%
1773965075.2007487,4,0,1,12,2,0,24.958333333333332,[######------------------]  24.96%
1773965090.2173402,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965105.2185254,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965120.234792,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965135.250769,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965150.2669382,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965165.287741,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965180.302894,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965195.318988,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965210.3354967,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965225.3521347,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965240.374727,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965255.3909028,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965270.4067638,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965285.4241889,4,0,1,12,2,0,24.27701674277017,[######------------------]  24.28%
1773965300.437248,4,0,1,12,2,0,24.391171993911723,[######------------------]  24.39%
1773965315.4529786,4,0,1,12,2,0,24.391171993911723,[######------------------]  24.39%
1773965330.4692183,4,0,1,12,2,0,24.391171993911723,[######------------------]  24.39%
1773965345.4847944,4,0,1,12,2,0,24.391171993911723,[######------------------]  24.39%
1773965360.5010524,4,0,1,12,2,0,24.391171993911723,[######------------------]  24.39%
1773965375.517167,4,0,1,12,2,0,24.391171993911723,[######------------------]  24.39%
1773965390.5334163,4,0,1,12,2,0,24.391171993911723,[######------------------]  24.39%
1773965405.549726,4,0,1,12,2,0,24.391171993911723,[######------------------]  24.39%
1773965420.5648084,4,0,1,12,2,0,24.410197869101978,[######------------------]  24.41%
1773965435.5847542,4,0,1,12,2,0,24.410197869101978,[######------------------]  24.41%
1773965450.601029,4,0,1,12,2,0,24.410197869101978,[######------------------]  24.41%
1773965465.616951,4,0,1,12,2,0,24.410197869101978,[######------------------]  24.41%
1773965480.633767,4,0,1,12,2,0,24.50532724505327,[######------------------]  24.51%
1773965495.6509054,4,0,1,12,2,0,24.50532724505327,[######------------------]  24.51%
1773965510.666719,4,0,1,12,2,0,24.50532724505327,[######------------------]  24.51%
1773965525.682691,4,0,1,12,2,0,24.50532724505327,[######------------------]  24.51%
1773965540.7007499,4,0,1,12,2,0,24.50532724505327,[######------------------]  24.51%
1773965555.7067683,4,0,1,12,2,0,24.524353120243532,[######------------------]  24.52%
1773965570.7247286,4,0,1,12,2,0,24.524353120243532,[######------------------]  24.52%
1773965585.7397377,4,0,1,12,2,0,24.524353120243532,[######------------------]  24.52%
1773965600.7597475,4,0,1,12,2,0,24.543378995433788,[######------------------]  24.54%
1773965615.7767546,4,0,1,12,2,0,24.562404870624047,[######------------------]  24.56%
1773965630.7937398,4,0,1,12,2,0,24.619482496194824,[######------------------]  24.62%
1773965645.8103998,4,0,1,12,2,0,24.619482496194824,[######------------------]  24.62%
1773965660.8268533,4,0,1,12,2,0,24.619482496194824,[######------------------]  24.62%
1773965675.8467133,4,0,1,12,2,0,24.619482496194824,[######------------------]  24.62%
1773965690.862857,4,0,1,12,2,0,24.638508371385083,[######------------------]  24.64%
1773965705.8827221,4,0,1,12,2,0,24.638508371385083,[######------------------]  24.64%
1773965720.8977299,4,0,1,12,2,0,24.638508371385083,[######------------------]  24.64%
1773965735.9157505,4,0,1,12,2,0,24.638508371385083,[######------------------]  24.64%
1773965750.9318497,4,0,1,12,2,0,24.638508371385083,[######------------------]  24.64%
1773965765.933218,4,0,1,12,2,0,24.638508371385083,[######------------------]  24.64%
1773965780.9508395,4,0,1,12,2,0,24.6765601217656,[######------------------]  24.68%
1773965795.9697576,4,0,1,12,2,0,24.6765601217656,[######------------------]  24.68%
1773965810.9856906,4,0,1,12,2,0,24.6765601217656,[######------------------]  24.68%
1773965826.0017157,4,0,1,12,2,0,24.6765601217656,[######------------------]  24.68%
1773965841.0197518,4,0,1,12,2,0,24.733637747336378,[######------------------]  24.73%
1773965856.0350528,4,0,1,12,2,0,24.733637747336378,[######------------------]  24.73%
1773965871.0617728,4,0,1,12,2,0,24.733637747336378,[######------------------]  24.73%
1773965886.092163,4,0,1,12,2,0,24.75266362252664,[######------------------]  24.75%
1773965901.1087346,4,0,1,12,2,0,24.75266362252664,[######------------------]  24.75%
