method,seed,step,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
baseline,2,5.0,1.277377581982701,0.1331952065229416,0.2604483664035797,0.41613754630088806,0.19021886587142944
ablation,2,5.0,1.3537275479347617,0.19310696423053741,0.2681784927845001,0.2866474688053131,0.25206711888313293
ours,2,5.0,1.2995794042944908,0.32974064350128174,0.3499404788017273,0.15669485926628113,0.16362422704696655
