method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,method.baseline_cagrad.c,method.baseline_cagrad.inner_lr,train.grad_clip,train.lr,train.weight_decay
cagrad,coord_04_method_baseline_cagrad_c_012,coord:method.baseline_cagrad.c,2,0.7111913357400722,0.0,0.7111913357400722,0.7111913357400722,0.9009367382504575,0.1,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,local_var_topk_009,local_var_topk,2,0.7093862815884476,0.009025270758122761,0.7093862815884476,0.7093862815884476,0.72093673825,0.07383627008492472,0.5,2.5230559e-05,0.03456878451370884
cagrad,coord_04_method_baseline_cagrad_c_005,coord:method.baseline_cagrad.c,2,0.7075812274368232,0.0036101083032490933,0.7075812274368232,0.7075812274368232,0.6535281282339918,0.1,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_03_train_grad_clip_005,coord:train.grad_clip,2,0.7003610108303249,0.018050541516245466,0.7003610108303249,0.7003610108303249,0.4,0.1,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_03_train_grad_clip_009,coord:train.grad_clip,2,0.7003610108303249,0.0036101083032490933,0.7003610108303249,0.7003610108303249,0.4,0.1,0.820192140932037,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_05_method_baseline_cagrad_inner_lr_004,coord:method.baseline_cagrad.inner_lr,2,0.6967509025270757,0.0036101083032490933,0.6967509025270757,0.6967509025270757,0.9009367382504575,0.07383627008492472,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_02_train_weight_decay_006,coord:train.weight_decay,2,0.6949458483754513,0.0018050541516245744,0.6949458483754513,0.6949458483754513,0.4,0.1,1.0,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_04_method_baseline_cagrad_c_006,coord:method.baseline_cagrad.c,2,0.6931407942238268,0.018050541516245466,0.6931407942238268,0.6931407942238268,0.9099800660789195,0.1,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_04_method_baseline_cagrad_c_007,coord:method.baseline_cagrad.c,2,0.6931407942238268,0.018050541516245466,0.6931407942238268,0.6931407942238268,0.6939265300268169,0.1,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_05_method_baseline_cagrad_inner_lr_005,coord:method.baseline_cagrad.inner_lr,2,0.6931407942238267,0.0,0.6931407942238267,0.6931407942238267,0.9009367382504575,0.022256766075023793,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_02_train_weight_decay_012,coord:train.weight_decay,2,0.6913357400722022,0.0018050541516245189,0.6913357400722022,0.6913357400722022,0.4,0.1,1.0,2.5230558699923877e-05,0.028848696009948507
cagrad,coord_04_method_baseline_cagrad_c_017,coord:method.baseline_cagrad.c,2,0.6913357400722022,0.012635379061371854,0.6913357400722022,0.6913357400722022,0.48090135961138003,0.1,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_05_method_baseline_cagrad_inner_lr_014,coord:method.baseline_cagrad.inner_lr,2,0.6895306859205776,0.014440433212996373,0.6895306859205776,0.6895306859205776,0.9009367382504575,0.02575731996239716,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_05_method_baseline_cagrad_inner_lr_016,coord:method.baseline_cagrad.inner_lr,2,0.6895306859205776,0.02166064981949456,0.6895306859205776,0.6895306859205776,0.9009367382504575,0.03125195703427329,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_03_anchor,coord:train.grad_clip,2,0.6877256317689531,0.012635379061371799,0.6877256317689531,0.6877256317689531,0.4,0.1,1.0,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_03_train_grad_clip_002,coord:train.grad_clip,2,0.6877256317689531,0.005415162454873612,0.6877256317689531,0.6877256317689531,0.4,0.1,1.0161765270105294,2.5230558699923877e-05,0.03456878451370884
cagrad,coord_04_method_baseline_cagrad_c_004,coord:method.baseline_cagrad.c,2,0.6877256317689531,0.016245487364620947,0.6877256317689531,0.6877256317689531,0.31043093413515643,0.1,0.7780371314321872,2.5230558699923877e-05,0.03456878451370884
cagrad,local_var_topk_008,local_var_topk,2,0.6877256317689531,0.016245487364620947,0.6877256317689531,0.6877256317689531,1.0,0.07383627008492472,1.078037131432,1.2615279e-05,0.03456878451370884
