step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
5.0,0.6741523245970408,0.625511990479285,0.664476750986259,0.6156880373839261,0.6686524675696314,1.338359542053055,0.17090564966201782,0.21764333546161652,0.2614041566848755,0.35004696249961853
