step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
5.0,0.7683053513367971,0.625745881252294,0.7150040847559596,0.6160076283075439,0.7236689774500681,1.2602137200258396,0.2992493808269501,0.355570524930954,0.085560642182827,0.2596196234226227
