method,val_acc_mean,val_acc_std,overall_task_conflict_cos_mean,overall_task_conflict_cos_std,avg_intra_expert_coherence_mean,avg_intra_expert_coherence_std,expert_purity_mean_mean,expert_purity_mean_std,expert_diversity_mean_mean,expert_diversity_mean_std,load_cv_mean,load_cv_std,load_max_min_ratio_mean,load_max_min_ratio_std,utilization_ratio_mean,utilization_ratio_std,router_entropy_mean,router_entropy_std,inter_expert_similarity_mean,inter_expert_similarity_std,task_grad_norm_cv_mean,task_grad_norm_cv_std
baseline,0.7586038476964535,0.02074718379146351,0.046559988569227315,0.08313393291142043,0.5594723133465273,0.2808763289060797,0.5068728819489479,0.10117822957291561,0.9062969518311321,0.07637040820933703,0.19505568488472352,0.059476379673959925,1.716097887302454,0.27401111028972136,1.0,0.0,1.3586410482172613,0.012706934855217724,0.018279121918512893,0.029945033729388452,0.2954104878643683,0.18686837515830373
cagrad,0.7595982359540219,0.005714160960457741,0.04104581313796426,0.027306538783780095,0.5279845826570899,0.1965820701700721,0.49280977100133894,0.02561365199173965,0.9116749927407499,0.027148604243899113,0.2131838273113004,0.05956981612339981,1.7436654241818779,0.26633865575580473,1.0,0.0,1.3557389675467102,0.015252665827795069,-0.05532779574489442,0.04673999695580831,0.5155577521670709,0.21302391165749937
ours,0.7457170648002214,0.03587027424775101,0.043358386876193165,0.08757007738613076,0.4547079445647194,0.39880450600501527,0.45465894490480424,0.0736376962604684,0.951027541963674,0.04393525887268354,0.1711583846847879,0.043740904723996374,1.5994265886742975,0.16461319997619664,1.0,0.0,1.3571950276554734,0.005243930824706189,-0.06497231782652049,0.07847370499905167,0.5144198895780836,0.19908333943623463
