method,seed,best_val_acc,final_val_acc,score_05_05,reused,summary_json,curve_csv
baseline,2,0.6226522526567706,0.6226522526567706,0.6226522526567706,True,/share/home/yuli0398/Optimization/MOE-grad-conflict-routing/runs/paper_suite_smoke/appendix/ffn_generalization/multi_glue3_deberta_lora/final/baseline_s2.json,/share/home/yuli0398/Optimization/MOE-grad-conflict-routing/runs/paper_suite_smoke/appendix/ffn_generalization/multi_glue3_deberta_lora/final/baseline_s2_curve.csv
ours,2,0.6295836310763816,0.6295836310763816,0.6295836310763816,True,/share/home/yuli0398/Optimization/MOE-grad-conflict-routing/runs/paper_suite_smoke/appendix/ffn_generalization/multi_glue3_deberta_lora/final/ours_s2.json,/share/home/yuli0398/Optimization/MOE-grad-conflict-routing/runs/paper_suite_smoke/appendix/ffn_generalization/multi_glue3_deberta_lora/final/ours_s2_curve.csv
