step,train_step_loss,train_acc,train_loss,val_acc,val_loss,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
5.0,0.7908990879853567,0.6246012784632748,0.7009013091122002,0.6121807464374389,0.7027907162655574,0.12489603103259234,0.9720059037208557,0.013365167193114758,0.007098113652318716,0.007530665956437588
