method,seed,best_val_acc,final_val_acc,score_05_05,reused,summary_json,curve_csv
baseline,2,0.7611607323131807,0.7611607323131807,0.7611607323131807,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/baseline_s2.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/baseline_s2_curve.csv
baseline,3,0.7731185868737693,0.7595791961217085,0.766348891497739,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/baseline_s3.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/baseline_s3_curve.csv
baseline,5,0.801036246479144,0.801036246479144,0.801036246479144,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/baseline_s5.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/baseline_s5_curve.csv
baseline,7,0.7840976617106433,0.7840976617106433,0.7840976617106433,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/baseline_s7.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/baseline_s7_curve.csv
baseline,11,0.80160571363961,0.8014114835961763,0.8015085986178931,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/baseline_s11.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/baseline_s11_curve.csv
cagrad,2,0.7972737997225234,0.7972737997225234,0.7972737997225234,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/cagrad_s2.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/cagrad_s2_curve.csv
cagrad,3,0.7340031813854608,0.7319664000603755,0.7329847907229181,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/cagrad_s3.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/cagrad_s3_curve.csv
cagrad,5,0.8247749895070248,0.784374122451216,0.8045745559791204,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/cagrad_s5.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/cagrad_s5_curve.csv
cagrad,7,0.787699560800584,0.787699560800584,0.787699560800584,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/cagrad_s7.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/cagrad_s7_curve.csv
cagrad,11,0.7985844205634668,0.789871996335665,0.7942282084495659,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/cagrad_s11.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/cagrad_s11_curve.csv
ours,2,0.764734808306414,0.764734808306414,0.764734808306414,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/ours_s2.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/ours_s2_curve.csv
ours,3,0.7660409950975925,0.7660409950975925,0.7660409950975925,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/ours_s3.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/ours_s3_curve.csv
ours,5,0.8175404385904129,0.7997144867848688,0.8086274626876409,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/ours_s5.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/ours_s5_curve.csv
ours,7,0.8191249044219081,0.8120157143854804,0.8155703094036942,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/ours_s7.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/ours_s7_curve.csv
ours,11,0.791734161500716,0.791734161500716,0.791734161500716,False,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/ours_s11.json,runs/paper_suite_server3/experiment4/multi_task/glue3_roberta_ffn_e4_k2/final/ours_s11_curve.csv
