method,val_acc_mean,val_acc_std,overall_task_conflict_cos_mean,overall_task_conflict_cos_std,avg_intra_expert_coherence_mean,avg_intra_expert_coherence_std,expert_purity_mean_mean,expert_purity_mean_std,expert_diversity_mean_mean,expert_diversity_mean_std,load_cv_mean,load_cv_std,load_max_min_ratio_mean,load_max_min_ratio_std,utilization_ratio_mean,utilization_ratio_std,router_entropy_mean,router_entropy_std,inter_expert_similarity_mean,inter_expert_similarity_std,task_grad_norm_cv_mean,task_grad_norm_cv_std
baseline,0.8476534296028883,0.0175971951002945,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7288182829239862,0.12832719841292756,17.288200151152534,10.377188141238644,0.65,0.1224744871391589,0.5394520553010466,0.15014603532045123,-0.0256277402957788,0.062189071293104956,0.0,0.0
cagrad,0.8310469314079423,0.019020851801183358,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5793014764785767,0.15960050143557725,18.426542964169045,26.10309407026977,0.7,0.18708286933869706,0.5648622184023531,0.050439500377555034,0.03487931846670889,0.07717885691382705,0.0,0.0
ours,0.8375451263537906,0.01250578200410739,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8298738544028176,0.11176662338904556,327.8722739676119,465.8840554223186,0.65,0.1224744871391589,0.47805241367877177,0.10288475118220336,0.02042786070413335,0.08171527266557019,0.0,0.0
