method,candidate_id,seed,best_val_acc,final_val_acc,score_05_05,reused,summary_json,curve_csv
ours,coord_01_anchor,2,0.8158844765342961,0.8158844765342961,0.8158844765342961,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_anchor/ours_s2.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_anchor/ours_s2_curve.csv
ours,coord_01_anchor,3,0.7689530685920578,0.7689530685920578,0.7689530685920578,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_anchor/ours_s3.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_anchor/ours_s3_curve.csv
ours,coord_01_train_lr_000,2,0.8158844765342961,0.8158844765342961,0.8158844765342961,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_000/ours_s2.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_000/ours_s2_curve.csv
ours,coord_01_train_lr_000,3,0.7617328519855595,0.7472924187725631,0.7545126353790613,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_000/ours_s3.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_000/ours_s3_curve.csv
ours,coord_01_train_lr_001,2,0.7472924187725631,0.7472924187725631,0.7472924187725631,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_001/ours_s2.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_001/ours_s2_curve.csv
ours,coord_01_train_lr_001,3,0.7509025270758123,0.7509025270758123,0.7509025270758123,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_001/ours_s3.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_001/ours_s3_curve.csv
ours,coord_01_train_lr_002,2,0.5270758122743683,0.5270758122743683,0.5270758122743683,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_002/ours_s2.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_002/ours_s2_curve.csv
ours,coord_01_train_lr_002,3,0.5270758122743683,0.5270758122743683,0.5270758122743683,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_002/ours_s3.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_002/ours_s3_curve.csv
ours,coord_01_train_lr_003,2,0.8158844765342961,0.8158844765342961,0.8158844765342961,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_003/ours_s2.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_003/ours_s2_curve.csv
ours,coord_01_train_lr_003,3,0.8303249097472925,0.7978339350180506,0.8140794223826715,False,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_003/ours_s3.json,/home/zhujjing/MOE-grad-conflict-routing/runs/paper_suite/single_gpu/single_task/deberta_rte_lora_e4_k2/hpo/ours/trial_runs/coord_01_train_lr_003/ours_s3_curve.csv
