method,seed,step,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
baseline,1,1.0,1.3600412022184443,0.23393142223358154,0.25432467460632324,0.306297242641449,0.20544633269309998
cagrad,1,1.0,1.3002747163452484,0.12228291481733322,0.3584728240966797,0.19989259541034698,0.31935182213783264
ours,1,1.0,1.1186054839442174,0.08268909901380539,0.19055506587028503,0.16932280361652374,0.5574331283569336
