method,task_key,task_name,n_seeds,task_acc_mean,task_acc_std,task_loss_mean,task_loss_std
baseline,glue_cola,glue/cola,1,0.6001917545541706,0.0,0.686115397979285,0.0
baseline,glue_mrpc,glue/mrpc,1,0.6813725490196079,0.0,0.6568920466245389,0.0
baseline,glue_rte,glue/rte,1,0.48375451263537905,0.0,0.6987304668767111,0.0
cagrad,glue_cola,glue/cola,1,0.697986577181208,0.0,0.6674066743322911,0.0
cagrad,glue_mrpc,glue/mrpc,1,0.6838235294117647,0.0,0.6444561154234643,0.0
cagrad,glue_rte,glue/rte,1,0.4729241877256318,0.0,0.7138586430890219,0.0
ours,glue_cola,glue/cola,1,0.311601150527325,0.0,0.7345630879165562,0.0
ours,glue_mrpc,glue/mrpc,1,0.45098039215686275,0.0,0.6967876758061203,0.0
ours,glue_rte,glue/rte,1,0.5126353790613718,0.0,0.6976224080153873,0.0
