method,wall_time_sec_mean,wall_time_sec_std,mean_train_step_time_sec_mean,mean_train_step_time_sec_std,peak_cuda_memory_mb_mean,peak_cuda_memory_mb_std
baseline,721.031807724596,1.2112202716473353,0.32566068349929994,0.010765854989186809,4771.42626953125,0.0
cagrad,1109.7228720630287,16.483852403801965,0.8153761417653878,0.0031709463299644776,4771.42626953125,0.0
ours,1024.7509752367855,8.670684754991484,0.6504922982926946,0.00505577773860419,4771.44970703125,0.0
