method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay
baseline,coord_03_anchor,coord:train.grad_clip,1,0.6069096736328982,0.0,0.6069096736328982,0.6069096736328982,1.0,2e-05,0.01
baseline,coord_01_anchor,coord:train.lr,1,0.6023768248688115,0.0,0.6023768248688115,0.6023768248688115,1.0,2e-05,0.01
baseline,coord_02_anchor,coord:train.weight_decay,1,0.6016213368782204,0.0,0.6016213368782204,0.6016213368782204,1.0,2e-05,0.01
