method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay,method.ours.lambda_align
baseline,coord_02_train_weight_decay_008,coord:train.weight_decay,2,0.6316087461920795,0.014435024851691569,0.6401515151515151,0.6230659772326439,1.0,2e-05,0.01543368425632205,
baseline,local_var_topk_026,local_var_topk,2,0.6295043690877025,0.0009269280102612854,0.6399009940676608,0.6191077441077442,1.811233607197,4e-05,0.017589584458,
baseline,coord_03_anchor,coord:train.grad_clip,2,0.6258617925284592,0.012485970819304137,0.6287277537277538,0.6229958313291646,1.0,2e-05,0.007589584457877514,
baseline,coord_01_train_lr_006,coord:train.lr,2,0.6130200817700817,0.0014880952380952883,0.6145081770081771,0.6115319865319865,1.0,9.047754223534923e-05,0.01,
baseline,coord_01_train_lr_000,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,3.0561322966883563e-06,0.01,
baseline,coord_01_train_lr_001,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.00011129736574037923,0.01,
baseline,coord_01_train_lr_002,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.003661385906620278,0.01,
baseline,coord_01_train_lr_009,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.0005843483351802731,0.01,
baseline,coord_01_train_lr_010,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.0006416285041125823,0.01,
ours,local_var_topk_019,local_var_topk,2,0.6955266955266954,0.034371492704826034,0.6955266955266954,0.6955266955266954,1.211233607197,2.5265375e-05,0.007863245139373703,0.005445486963
ours,coord_03_train_grad_clip_009,coord:train.grad_clip,2,0.6929112554112553,0.0038780663780663693,0.6929112554112553,0.6929112554112553,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.001
ours,coord_03_train_grad_clip_000,coord:train.grad_clip,2,0.6911576078242745,0.005551547218213937,0.6911576078242745,0.6911576078242745,0.8623574172053887,1.2632687420587218e-05,0.007863245139373703,0.001
ours,coord_04_method_ours_lambda_align_001,coord:method.ours.lambda_align,2,0.6893438351771686,0.0029962321628988486,0.6893438351771686,0.6893438351771686,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.005445486962674414
ours,local_var_topk_017,local_var_topk,2,0.687610229276896,0.013107263107263178,0.687610229276896,0.687610229276896,1.811233607197,1.2632687e-05,0.007863245139373703,0.010890973925
ours,coord_04_method_ours_lambda_align_007,coord:method.ours.lambda_align,2,0.6853354978354977,0.005080567580567574,0.6853354978354977,0.6853354978354977,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.0002295465706459708
ours,coord_04_method_ours_lambda_align_006,coord:method.ours.lambda_align,2,0.6822691197691197,0.03502284752284757,0.6822691197691197,0.6822691197691197,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.0008511481723539354
ours,coord_03_train_grad_clip_003,coord:train.grad_clip,2,0.6818081609748277,0.025302629469296234,0.6818081609748277,0.6818081609748277,0.8690175238301865,1.2632687420587218e-05,0.007863245139373703,0.001
ours,coord_02_train_weight_decay_009,coord:train.weight_decay,2,0.677910052910053,0.001262626262626243,0.677910052910053,0.677910052910053,1.0,1.2632687420587218e-05,0.007863245139373703,0.001
ours,coord_04_method_ours_lambda_align_002,coord:method.ours.lambda_align,2,0.6778699695366361,0.017336059002725668,0.6778699695366361,0.6778699695366361,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.000840670587923724
ours,coord_04_method_ours_lambda_align_000,coord:method.ours.lambda_align,2,0.6771685105018439,0.018077601410934785,0.6785513868847202,0.6757856341189674,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,6.143546030345602e-05
ours,coord_03_train_grad_clip_001,coord:train.grad_clip,2,0.6770482603815937,0.00044091710758381586,0.6770482603815937,0.6770482603815937,0.9733492506568604,1.2632687420587218e-05,0.007863245139373703,0.001
ours,local_var_topk_025,local_var_topk,2,0.6767376142376142,0.020091790925124253,0.6767376142376142,0.6767376142376142,1.811233607197,2.5265375e-05,0.007863245139373703,0.005445486963
ours,local_var_topk_026,local_var_topk,2,0.6765221661054994,0.03555896264229591,0.6773388648388649,0.6757054673721341,1.811233607197,2.5265375e-05,0.007863245139373703,0.010890973925
ours,coord_02_train_weight_decay_000,coord:train.weight_decay,2,0.6760862594195927,0.010141093474426821,0.6760862594195927,0.6760862594195927,1.0,1.2632687420587218e-05,0.024742505611920138,0.001
ours,coord_03_anchor,coord:train.grad_clip,2,0.6756353214686548,0.003837983004649659,0.6756353214686548,0.6756353214686548,1.0,1.2632687420587218e-05,0.007863245139373703,0.001
ours,local_var_topk_023,local_var_topk,2,0.6732954545454546,0.010667187750521112,0.6740119448452782,0.672578964245631,1.511233607197,2.5265375e-05,0.007863245139373703,0.010890973925
ours,coord_01_train_lr_005,coord:train.lr,2,0.6716069424402757,0.004659692159692086,0.6716069424402757,0.6716069424402757,1.0,1.2632687420587218e-05,0.01,0.001
ours,coord_02_train_weight_decay_004,coord:train.weight_decay,2,0.6711860670194003,0.017065496232162913,0.6711860670194003,0.6711860670194003,1.0,1.2632687420587218e-05,0.012627914022778375,0.001
ours,coord_04_method_ours_lambda_align_004,coord:method.ours.lambda_align,2,0.6711159211159212,0.000601250601250547,0.6711159211159212,0.6711159211159212,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.0264413130973263
ours,coord_04_method_ours_lambda_align_010,coord:method.ours.lambda_align,2,0.6708754208754208,0.0063131313131313815,0.6708754208754208,0.6708754208754208,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.005954957914881196
ours,coord_01_train_lr_004,coord:train.lr,2,0.6705948372615039,0.027216610549943843,0.6705948372615039,0.6705948372615039,1.0,2.5551784142791192e-05,0.01,0.001
ours,local_var_topk_024,local_var_topk,2,0.6704445246111913,0.027306798140131483,0.6704445246111913,0.6704445246111913,1.811233607197,2.5265375e-05,0.007863245139373703,0.002722743481
ours,local_var_topk_012,local_var_topk,2,0.6700637325637326,0.019029581529581507,0.6700637325637326,0.6700637325637326,1.511233607197,1.2632687e-05,0.007863245139373703,0.002722743481
ours,local_var_topk_021,local_var_topk,2,0.6690315856982524,0.00062129228795893,0.6690315856982524,0.6690315856982524,1.511233607197,2.5265375e-05,0.007863245139373703,0.002722743481
ours,coord_03_train_grad_clip_004,coord:train.grad_clip,2,0.6658148949815617,0.013878868045534731,0.6658148949815617,0.6658148949815617,0.9537451003327635,1.2632687420587218e-05,0.007863245139373703,0.001
ours,local_var_topk_013,local_var_topk,2,0.6642616642616643,0.01873897707231037,0.6642616642616643,0.6642616642616643,1.511233607197,1.2632687e-05,0.007863245139373703,0.005445486963
ours,coord_02_train_weight_decay_008,coord:train.weight_decay,2,0.6632996632996633,0.004148629148629179,0.6632996632996633,0.6632996632996633,1.0,1.2632687420587218e-05,0.01543368425632205,0.001
ours,coord_03_train_grad_clip_006,coord:train.grad_clip,2,0.663229517396184,0.018147747314413876,0.663229517396184,0.663229517396184,1.4235623362774221,1.2632687420587218e-05,0.007863245139373703,0.001
ours,local_var_topk_014,local_var_topk,2,0.6629188712522045,0.02026214526214526,0.6629188712522045,0.6629188712522045,1.511233607197,1.2632687e-05,0.007863245139373703,0.010890973925
ours,coord_01_anchor,coord:train.lr,2,0.6627284752284752,0.0016534391534391846,0.6654741863075196,0.6599827641494308,1.0,2e-05,0.01,0.001
ours,coord_03_train_grad_clip_010,coord:train.grad_clip,2,0.6617965367965368,0.007395382395382344,0.6617965367965368,0.6617965367965368,1.3976850553319569,1.2632687420587218e-05,0.007863245139373703,0.001
ours,coord_02_train_weight_decay_006,coord:train.weight_decay,2,0.6608746192079525,0.020983645983645993,0.6608746192079525,0.6608746192079525,1.0,1.2632687420587218e-05,0.04941338139680235,0.001
ours,coord_02_train_weight_decay_005,coord:train.weight_decay,2,0.6601731601731602,0.02429052429052425,0.6601731601731602,0.6601731601731602,1.0,1.2632687420587218e-05,0.01546097607936744,0.001
ours,coord_02_train_weight_decay_001,coord:train.weight_decay,2,0.6599076078242745,0.006879308962642272,0.6666766875100207,0.653138528138528,1.0,1.2632687420587218e-05,0.006765903978014576,0.001
ours,local_var_topk_020,local_var_topk,2,0.6594316177649511,0.0367764951098285,0.6594316177649511,0.6594316177649511,1.211233607197,2.5265375e-05,0.007863245139373703,0.010890973925
ours,coord_04_method_ours_lambda_align_005,coord:method.ours.lambda_align,2,0.6594015552348886,0.01756653839987171,0.6594015552348886,0.6594015552348886,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.011663013105376962
ours,coord_04_anchor,coord:method.ours.lambda_align,2,0.6585097001763669,0.02154481321147983,0.6585097001763669,0.6585097001763669,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.001
ours,coord_04_method_ours_lambda_align_008,coord:method.ours.lambda_align,2,0.6575076158409492,0.017837101170434466,0.6575076158409492,0.6575076158409492,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.004572219582090097
ours,local_var_topk_009,local_var_topk,2,0.6572370530703865,0.006904361071027765,0.6572370530703865,0.6572370530703865,1.211233607197,1.2632687e-05,0.007863245139373703,0.002722743481
ours,local_var_topk_010,local_var_topk,2,0.6563953022286355,0.010471781305114614,0.6563953022286355,0.6563953022286355,1.211233607197,1.2632687e-05,0.007863245139373703,0.005445486963
ours,local_var_topk_015,local_var_topk,2,0.6557339265672599,0.0025352733686067608,0.6557339265672599,0.6557339265672599,1.811233607197,1.2632687e-05,0.007863245139373703,0.002722743481
ours,local_var_topk_022,local_var_topk,2,0.6552930094596762,0.0010922719256052371,0.6552930094596762,0.6552930094596762,1.511233607197,2.5265375e-05,0.007863245139373703,0.005445486963
ours,coord_03_train_grad_clip_005,coord:train.grad_clip,2,0.6537598204264872,0.000641333974667313,0.6537598204264872,0.6537598204264872,0.6271934850757253,1.2632687420587218e-05,0.007863245139373703,0.001
ours,local_var_topk_011,local_var_topk,2,0.653419111752445,0.025212441879108594,0.653419111752445,0.653419111752445,1.211233607197,1.2632687e-05,0.007863245139373703,0.010890973925
ours,coord_02_anchor,coord:train.weight_decay,2,0.6525573192239859,0.003146544813211527,0.6593815135481802,0.6457331248997915,1.0,1.2632687420587218e-05,0.01,0.001
ours,local_var_topk_001,local_var_topk,2,0.6523067981401315,0.029952300785634156,0.6523067981401315,0.6523067981401315,1.211233607197,6.316344e-06,0.007863245139373703,0.005445486963
ours,local_var_topk_004,local_var_topk,2,0.6518057559724226,0.025122254288920953,0.6518057559724226,0.6518057559724226,1.511233607197,6.316344e-06,0.007863245139373703,0.005445486963
ours,coord_04_method_ours_lambda_align_003,coord:method.ours.lambda_align,2,0.6500972021805356,0.003542368125701467,0.6516654641654642,0.6485289401956069,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,0.0005250238688631986
ours,coord_02_train_weight_decay_010,coord:train.weight_decay,2,0.6489698573031906,0.013969055635722316,0.6489698573031906,0.6489698573031906,1.0,1.2632687420587218e-05,0.02446709884391641,0.001
ours,coord_03_train_grad_clip_002,coord:train.grad_clip,2,0.6489498156164822,0.013688472021805342,0.6489498156164822,0.6489498156164822,0.5277354059107395,1.2632687420587218e-05,0.007863245139373703,0.001
ours,coord_01_train_lr_007,coord:train.lr,2,0.6476571268237934,0.00806677890011226,0.6476571268237934,0.6476571268237934,1.0,4.073235308694881e-05,0.01,0.001
ours,coord_03_train_grad_clip_007,coord:train.grad_clip,2,0.6469656886323553,0.011704345037678365,0.6469656886323553,0.6469656886323553,0.6972133520518287,1.2632687420587218e-05,0.007863245139373703,0.001
ours,local_var_topk_018,local_var_topk,2,0.6463293650793651,0.010446729196729176,0.6474366682700017,0.6452220618887285,1.211233607197,2.5265375e-05,0.007863245139373703,0.002722743481
ours,coord_02_train_weight_decay_002,coord:train.weight_decay,2,0.646214125380792,0.005000400833734209,0.646214125380792,0.646214125380792,1.0,1.2632687420587218e-05,0.03175375624865879,0.001
ours,local_var_topk_016,local_var_topk,2,0.6457832291165625,0.024090107423440754,0.6552429052429053,0.6363235529902197,1.811233607197,1.2632687e-05,0.007863245139373703,0.005445486963
ours,local_var_topk_008,local_var_topk,2,0.6430074555074554,0.03422118005451341,0.6443803110469777,0.6416345999679333,1.811233607197,6.316344e-06,0.007863245139373703,0.010890973925
ours,local_var_topk_006,local_var_topk,2,0.6428771845438512,0.01024130190796857,0.6428771845438512,0.6428771845438512,1.811233607197,6.316344e-06,0.007863245139373703,0.002722743481
ours,coord_03_train_grad_clip_008,coord:train.grad_clip,2,0.6403819945486612,0.017486371653038346,0.6422759339426006,0.6384880551547218,1.979075829358662,1.2632687420587218e-05,0.007863245139373703,0.001
ours,coord_04_method_ours_lambda_align_009,coord:method.ours.lambda_align,2,0.6386083052749719,0.007675966009299318,0.6386083052749719,0.6386083052749719,1.5112336071971466,1.2632687420587218e-05,0.007863245139373703,2.7792146575590733e-05
ours,local_var_topk_005,local_var_topk,2,0.6368847202180536,0.018859227192560557,0.6368847202180536,0.6368847202180536,1.511233607197,6.316344e-06,0.007863245139373703,0.010890973925
ours,coord_01_train_lr_003,coord:train.lr,2,0.6360329485329486,0.015842953342953325,0.6360329485329486,0.6360329485329486,1.0,6.110024420884288e-06,0.01,0.001
ours,local_var_topk_002,local_var_topk,2,0.6358024691358025,0.0135281385281385,0.6358024691358025,0.6358024691358025,1.211233607197,6.316344e-06,0.007863245139373703,0.010890973925
ours,local_var_topk_003,local_var_topk,2,0.6358024691358024,0.0050304633637967,0.6358024691358024,0.6358024691358024,1.511233607197,6.316344e-06,0.007863245139373703,0.002722743481
ours,local_var_topk_000,local_var_topk,2,0.6345298220298221,0.007846320346320323,0.6345298220298221,0.6345298220298221,1.211233607197,6.316344e-06,0.007863245139373703,0.002722743481
ours,coord_02_train_weight_decay_007,coord:train.weight_decay,2,0.6332521645021645,0.008542768959435565,0.6361331569664903,0.6303711720378387,1.0,1.2632687420587218e-05,0.007589584457877514,0.001
ours,coord_02_train_weight_decay_003,coord:train.weight_decay,2,0.6325106220939554,0.006678892095558775,0.6348304473304474,0.6301907968574635,1.0,1.2632687420587218e-05,0.035318587196151295,0.001
ours,coord_01_train_lr_008,coord:train.lr,2,0.6293440355940356,0.00698953823953824,0.6342191758858425,0.6244688953022286,1.0,3.073869450200515e-05,0.01,0.001
ours,local_var_topk_007,local_var_topk,2,0.6202000160333494,0.009249238415905081,0.6204906204906204,0.6199094115760783,1.811233607197,6.316344e-06,0.007863245139373703,0.005445486963
ours,coord_01_train_lr_000,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,3.0561322966883563e-06,0.01,0.001
ours,coord_01_train_lr_001,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.00011129736574037923,0.01,0.001
ours,coord_01_train_lr_002,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.003661385906620278,0.01,0.001
ours,coord_01_train_lr_006,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,9.047754223534923e-05,0.01,0.001
ours,coord_01_train_lr_009,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.0005843483351802731,0.01,0.001
ours,coord_01_train_lr_010,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,1.0,0.0006416285041125823,0.01,0.001
