method,val_acc_mean,val_acc_std,overall_task_conflict_cos_mean,overall_task_conflict_cos_std,avg_intra_expert_coherence_mean,avg_intra_expert_coherence_std,expert_purity_mean_mean,expert_purity_mean_std,expert_diversity_mean_mean,expert_diversity_mean_std,load_cv_mean,load_cv_std,load_max_min_ratio_mean,load_max_min_ratio_std,utilization_ratio_mean,utilization_ratio_std,router_entropy_mean,router_entropy_std,inter_expert_similarity_mean,inter_expert_similarity_std,task_grad_norm_cv_mean,task_grad_norm_cv_std
baseline,0.9316255351681957,0.009565104931980112,0.18889900173690993,0.13286112920658066,0.25147737934673386,0.3261587278063184,0.6637507021427155,0.13537466125068134,0.4640406889442234,0.2487407177569245,0.8267797224716122,0.24373055496777543,1461.2967471742425,2820.313686110882,0.6,0.1224744871391589,0.6761070694549327,0.010871731855329185,-0.049673857694446315,0.021744374979415605,0.6513808296090299,0.43403349158549137
ours,0.935186850152905,0.0034544297228942976,0.12556455671975245,0.14090441493380051,0.3276582238269389,0.25418456630559433,0.6732597723603249,0.11931171311827962,0.5773599588689349,0.13474715877323015,0.5582854451851036,0.0653014607416026,13.19415980182452,12.470553332501467,0.75,0.0,0.6801467990316283,0.010806421407034804,-0.008670052237983087,0.07521406526052309,1.0163043925051884,0.2522555069999174
