step,train_step_loss,train_acc,train_loss,val_acc,val_loss
30.0,0.6938053369522095,0.50262451171875,0.6947450498118997,0.50341796875,0.6946942522190511
60.0,0.6926178559660912,0.50927734375,0.6928527231793851,0.50830078125,0.693105932790786
90.0,0.6929110325872898,0.49725341796875,0.6936488271458074,0.49658203125,0.6940924115478992
120.0,0.7025834433734417,0.50262451171875,0.6950955877546221,0.50341796875,0.6957722646184266
150.0,0.6943398341536522,0.4974365234375,0.6933337308000773,0.495361328125,0.6942684059031308
180.0,0.7003692574799061,0.51544189453125,0.6922717579873279,0.49755859375,0.6936575574800372
210.0,0.693321481347084,0.54022216796875,0.6921327541349456,0.497802734375,0.6931804297491908
240.0,0.6914468891918659,0.49859619140625,0.6931718476116657,0.49658203125,0.693739335052669
270.0,0.6904894299805164,0.51763916015625,0.6919968480942771,0.498779296875,0.693734573200345
300.0,0.6899387575685978,0.512451171875,0.6921093062264845,0.498046875,0.6938709928654134
330.0,0.6960704736411572,0.535400390625,0.6910221561556682,0.50244140625,0.6935264975763857
360.0,0.6940816566348076,0.50701904296875,0.6918099178001285,0.50439453125,0.6934123458340764
390.0,0.68459652364254,0.50592041015625,0.6921898415312171,0.498779296875,0.6975135081447661
420.0,0.6945193521678448,0.50286865234375,0.6924930459354073,0.503662109375,0.6955086612142622
450.0,0.6919715702533722,0.52178955078125,0.6903876749565825,0.506103515625,0.7019441840238869
480.0,0.6883210130035877,0.54180908203125,0.6892269745003432,0.506591796875,0.6933456771075726
500.0,0.6869741678237915,0.57269287109375,0.6851258649257943,0.504638671875,0.6940741245634854
