method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,method.ours.lambda_align,train.grad_clip,train.lr,train.weight_decay
ours,coord_02_train_weight_decay_010,coord:train.weight_decay,2,0.6824595157928491,0.016714766714766682,0.6824595157928491,0.6824595157928491,0.001,1.0,2.5551784142791192e-05,0.02446709884391641
ours,coord_03_train_grad_clip_002,coord:train.grad_clip,2,0.6821739217572551,0.01776194484527821,0.6875300625300624,0.6768177809844476,0.001,0.5277354059107395,2.5551784142791192e-05,0.01543368425632205
ours,local_var_topk_003,local_var_topk,2,0.6807659932659933,0.016223745390412048,0.6807659932659933,0.6807659932659933,0.004572219582,0.673349250657,1.2775892e-05,0.01543368425632205
ours,local_var_topk_011,local_var_topk,2,0.6804453262786596,0.01748637165303829,0.6804453262786596,0.6804453262786596,0.002286109791,1.273349250657,2.5551784e-05,0.01543368425632205
ours,coord_01_train_lr_004,coord:train.lr,2,0.6803350970017638,0.011924803591470301,0.6803350970017638,0.6803350970017638,0.001,1.0,2.5551784142791192e-05,0.01
ours,local_var_topk_023,local_var_topk,2,0.680184784351451,0.02009179092512431,0.6833814333814334,0.6769881353214686,0.004572219582,1.273349250657,5.1103568e-05,0.01543368425632205
ours,local_var_topk_000,local_var_topk,2,0.6794933461600128,0.011844636844636824,0.6794933461600128,0.6794933461600128,0.002286109791,0.673349250657,1.2775892e-05,0.01543368425632205
ours,coord_03_train_grad_clip_004,coord:train.grad_clip,2,0.6792027417027418,0.008407487574154271,0.6792027417027418,0.6792027417027418,0.001,0.9537451003327635,2.5551784142791192e-05,0.01543368425632205
ours,coord_04_method_ours_lambda_align_003,coord:method.ours.lambda_align,2,0.6786616161616162,0.021955667789001154,0.6786616161616162,0.6786616161616162,0.0005250238688631986,0.9733492506568604,2.5551784142791192e-05,0.01543368425632205
ours,local_var_topk_004,local_var_topk,2,0.6778599486932819,0.002735690235690258,0.6778599486932819,0.6778599486932819,0.004572219582,0.973349250657,1.2775892e-05,0.01543368425632205
ours,coord_02_train_weight_decay_007,coord:train.weight_decay,2,0.6769280102613436,0.02084335417668748,0.6769280102613436,0.6769280102613436,0.001,1.0,2.5551784142791192e-05,0.007589584457877514
ours,local_var_topk_013,local_var_topk,2,0.6767977392977391,0.0015933140933141465,0.6827701619368285,0.6708253166586499,0.004572219582,0.973349250657,2.5551784e-05,0.01543368425632205
ours,coord_02_train_weight_decay_004,coord:train.weight_decay,2,0.6757956549623216,0.018267997434664063,0.676096280262947,0.6754950296616964,0.001,1.0,2.5551784142791192e-05,0.012627914022778375
ours,coord_01_train_lr_005,coord:train.lr,2,0.6754649671316337,0.0029661696328363574,0.6754649671316337,0.6754649671316337,0.001,1.0,1.2632687420587218e-05,0.01
ours,coord_04_method_ours_lambda_align_009,coord:method.ours.lambda_align,2,0.6754248837582171,0.003848003848003878,0.6754248837582171,0.6754248837582171,2.7792146575590733e-05,0.9733492506568604,2.5551784142791192e-05,0.01543368425632205
ours,local_var_topk_001,local_var_topk,2,0.6750841750841751,0.015632515632515664,0.6750841750841751,0.6750841750841751,0.002286109791,0.973349250657,1.2775892e-05,0.01543368425632205
ours,local_var_topk_007,local_var_topk,2,0.6743827160493827,0.01717572550905888,0.6743827160493827,0.6743827160493827,0.009144439164,0.973349250657,1.2775892e-05,0.01543368425632205
ours,coord_03_anchor,coord:train.grad_clip,2,0.6743125701459034,0.02089345839345841,0.6743125701459034,0.6743125701459034,0.001,1.0,2.5551784142791192e-05,0.01543368425632205
ours,local_var_topk_010,local_var_topk,2,0.6736812570145905,0.007716049382716084,0.6736812570145905,0.6736812570145905,0.002286109791,0.973349250657,2.5551784e-05,0.01543368425632205
ours,coord_02_train_weight_decay_003,coord:train.weight_decay,2,0.6729597562930896,0.009519801186467836,0.6729597562930896,0.6729597562930896,0.001,1.0,2.5551784142791192e-05,0.035318587196151295
ours,coord_02_train_weight_decay_002,coord:train.weight_decay,2,0.6724186307519642,0.01863876863876862,0.6724186307519642,0.6724186307519642,0.001,1.0,2.5551784142791192e-05,0.03175375624865879
ours,local_var_topk_008,local_var_topk,2,0.672188151354818,0.014440035273368568,0.672188151354818,0.672188151354818,0.009144439164,1.273349250657,1.2775892e-05,0.01543368425632205
ours,coord_03_train_grad_clip_005,coord:train.grad_clip,2,0.6719877344877345,0.017506413339746618,0.6719877344877345,0.6719877344877345,0.001,0.6271934850757253,2.5551784142791192e-05,0.01543368425632205
ours,coord_02_train_weight_decay_001,coord:train.weight_decay,2,0.6685906685906686,0.028920153920153846,0.6685906685906686,0.6685906685906686,0.001,1.0,2.5551784142791192e-05,0.006765903978014576
ours,coord_02_train_weight_decay_009,coord:train.weight_decay,2,0.6667768959435627,0.01259620009620016,0.6667768959435627,0.6667768959435627,0.001,1.0,2.5551784142791192e-05,0.007863245139373703
ours,coord_02_train_weight_decay_005,coord:train.weight_decay,2,0.6664862914862916,0.010401635401635412,0.6664862914862916,0.6664862914862916,0.001,1.0,2.5551784142791192e-05,0.01546097607936744
ours,local_var_topk_025,local_var_topk,2,0.6664762706429372,0.014900994067660656,0.6664762706429372,0.6664762706429372,0.009144439164,0.973349250657,5.1103568e-05,0.01543368425632205
ours,coord_01_anchor,coord:train.lr,2,0.6652637485970819,0.013167388167388161,0.6652637485970819,0.6652637485970819,0.001,1.0,2e-05,0.01
ours,coord_04_method_ours_lambda_align_000,coord:method.ours.lambda_align,2,0.6651835818502485,0.0201218534551868,0.6651835818502485,0.6651835818502485,6.143546030345602e-05,0.9733492506568604,2.5551784142791192e-05,0.01543368425632205
ours,coord_04_method_ours_lambda_align_001,coord:method.ours.lambda_align,2,0.6632094757094756,0.003216690716690729,0.671506734006734,0.6549122174122173,0.005445486962674414,0.9733492506568604,2.5551784142791192e-05,0.01543368425632205
ours,local_var_topk_017,local_var_topk,2,0.6627084335417669,0.0072049863716530105,0.6627084335417669,0.6627084335417669,0.009144439164,1.273349250657,2.5551784e-05,0.01543368425632205
ours,coord_04_method_ours_lambda_align_006,coord:method.ours.lambda_align,2,0.6624178290844956,0.003807920474587112,0.6624178290844956,0.6624178290844956,0.0008511481723539354,0.9733492506568604,2.5551784142791192e-05,0.01543368425632205
ours,coord_04_anchor,coord:method.ours.lambda_align,2,0.6608545775212442,0.00645342312008973,0.6608545775212442,0.6608545775212442,0.001,0.9733492506568604,2.5551784142791192e-05,0.01543368425632205
ours,coord_02_train_weight_decay_006,coord:train.weight_decay,2,0.6604337021003688,0.014209555876222524,0.6604337021003688,0.6604337021003688,0.001,1.0,2.5551784142791192e-05,0.04941338139680235
ours,coord_03_train_grad_clip_000,coord:train.grad_clip,2,0.6604236812570146,0.008848404681738031,0.6640412057078724,0.6568061568061568,0.001,0.8623574172053887,2.5551784142791192e-05,0.01543368425632205
ours,coord_03_train_grad_clip_007,coord:train.grad_clip,2,0.6596620971620972,0.015903078403078363,0.6596620971620972,0.6596620971620972,0.001,0.6972133520518287,2.5551784142791192e-05,0.01543368425632205
ours,coord_04_method_ours_lambda_align_010,coord:method.ours.lambda_align,2,0.6593815135481802,0.02512225428892101,0.6593815135481802,0.6593815135481802,0.005954957914881196,0.9733492506568604,2.5551784142791192e-05,0.01543368425632205
ours,coord_02_train_weight_decay_000,coord:train.weight_decay,2,0.6584646063812731,0.022441678691678624,0.658970658970659,0.6579585537918872,0.001,1.0,2.5551784142791192e-05,0.024742505611920138
ours,coord_01_train_lr_008,coord:train.lr,2,0.6576579284912618,0.005280984447651127,0.6576579284912618,0.6576579284912618,0.001,1.0,3.073869450200515e-05,0.01
ours,coord_03_train_grad_clip_010,coord:train.grad_clip,2,0.6575076158409492,0.005932339265672604,0.6575076158409492,0.6575076158409492,0.001,1.3976850553319569,2.5551784142791192e-05,0.01543368425632205
ours,coord_02_anchor,coord:train.weight_decay,2,0.6573071989738657,0.01300705467372143,0.6573071989738657,0.6573071989738657,0.001,1.0,2.5551784142791192e-05,0.01
ours,local_var_topk_020,local_var_topk,2,0.6570165945165946,0.04548460798460807,0.6570165945165946,0.6570165945165946,0.002286109791,1.273349250657,5.1103568e-05,0.01543368425632205
ours,coord_03_train_grad_clip_009,coord:train.grad_clip,2,0.6567460317460317,0.010702260702260769,0.6605940355940356,0.6528980278980279,0.001,1.5112336071971466,2.5551784142791192e-05,0.01543368425632205
ours,local_var_topk_006,local_var_topk,2,0.6557239057239057,0.023188231521564795,0.6557239057239057,0.6557239057239057,0.009144439164,0.673349250657,1.2775892e-05,0.01543368425632205
ours,coord_04_method_ours_lambda_align_007,coord:method.ours.lambda_align,2,0.6551326759660092,0.02149470899470901,0.6551326759660092,0.6551326759660092,0.0002295465706459708,0.9733492506568604,2.5551784142791192e-05,0.01543368425632205
ours,local_var_topk_002,local_var_topk,2,0.652787798621132,0.014359868526535147,0.652787798621132,0.652787798621132,0.002286109791,1.273349250657,1.2775892e-05,0.01543368425632205
ours,local_var_topk_012,local_var_topk,2,0.651991141574475,0.023574033990700627,0.6535193201859868,0.650462962962963,0.004572219582,0.673349250657,2.5551784e-05,0.01543368425632205
ours,local_var_topk_022,local_var_topk,2,0.6502324835658169,0.0019039602372936115,0.654431216931217,0.6460337502004169,0.004572219582,0.973349250657,5.1103568e-05,0.01543368425632205
ours,coord_03_train_grad_clip_003,coord:train.grad_clip,2,0.6496312329645663,0.026775693442360082,0.6499218374218374,0.6493406285072951,0.001,0.8690175238301865,2.5551784142791192e-05,0.01543368425632205
ours,local_var_topk_014,local_var_topk,2,0.6488896905563573,0.0023448773448773164,0.6488896905563573,0.6488896905563573,0.004572219582,1.273349250657,2.5551784e-05,0.01543368425632205
ours,coord_01_train_lr_003,coord:train.lr,2,0.6479777938111272,0.011012906846240234,0.6496011704345037,0.6463544171877507,0.001,1.0,6.110024420884288e-06,0.01
ours,coord_03_train_grad_clip_008,coord:train.grad_clip,2,0.6457681978515313,0.008602894019560658,0.6514349847683181,0.6401014109347443,0.001,1.979075829358662,2.5551784142791192e-05,0.01543368425632205
ours,coord_01_train_lr_000,coord:train.lr,2,0.6453523328523328,0.008928571428571397,0.6453523328523328,0.6453523328523328,0.001,1.0,3.0561322966883563e-06,0.01
ours,local_var_topk_015,local_var_topk,2,0.6418550585217252,2.004168670832751e-05,0.6464947089947091,0.6372154080487413,0.009144439164,0.673349250657,2.5551784e-05,0.01543368425632205
ours,local_var_topk_019,local_var_topk,2,0.6398508898508899,0.001803751803751863,0.6398508898508899,0.6398508898508899,0.002286109791,0.973349250657,5.1103568e-05,0.01543368425632205
ours,local_var_topk_024,local_var_topk,2,0.6393197851531185,0.022456709956709953,0.6393197851531185,0.6393197851531185,0.009144439164,0.673349250657,5.1103568e-05,0.01543368425632205
ours,local_var_topk_018,local_var_topk,2,0.6391293891293892,0.012987012987013047,0.646434583934584,0.6318241943241943,0.002286109791,0.673349250657,5.1103568e-05,0.01543368425632205
ours,coord_01_train_lr_007,coord:train.lr,2,0.6374859708193041,0.014590347923681302,0.6374859708193041,0.6374859708193041,0.001,1.0,4.073235308694881e-05,0.01
ours,local_var_topk_021,local_var_topk,2,0.6332070707070707,0.010311447811447827,0.6332070707070707,0.6332070707070707,0.004572219582,0.673349250657,5.1103568e-05,0.01543368425632205
ours,local_var_topk_026,local_var_topk,2,0.6145081770081771,0.0,0.6174843674843675,0.6115319865319865,0.009144439164,1.273349250657,5.1103568e-05,0.01543368425632205
ours,coord_01_train_lr_006,coord:train.lr,2,0.6124789562289562,0.0009469696969697239,0.6134259259259259,0.6115319865319865,0.001,1.0,9.047754223534923e-05,0.01
ours,coord_01_train_lr_001,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.00011129736574037923,0.01
ours,coord_01_train_lr_002,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.003661385906620278,0.01
ours,coord_01_train_lr_009,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.0005843483351802731,0.01
ours,coord_01_train_lr_010,coord:train.lr,2,0.6115319865319865,0.0,0.6115319865319865,0.6115319865319865,0.001,1.0,0.0006416285041125823,0.01
