method,val_acc_mean,val_acc_std,overall_task_conflict_cos_mean,overall_task_conflict_cos_std,avg_intra_expert_coherence_mean,avg_intra_expert_coherence_std,expert_purity_mean_mean,expert_purity_mean_std,expert_diversity_mean_mean,expert_diversity_mean_std,load_cv_mean,load_cv_std,load_max_min_ratio_mean,load_max_min_ratio_std,utilization_ratio_mean,utilization_ratio_std,router_entropy_mean,router_entropy_std,inter_expert_similarity_mean,inter_expert_similarity_std,task_grad_norm_cv_mean,task_grad_norm_cv_std
baseline,0.7897512878143286,0.01456940124391037,0.06268314832344513,0.05619415494703214,0.18523033399714836,0.20874132948394292,0.6331976011395455,0.0979655160523614,0.6003318577364438,0.13173927366386995,0.6890007563568676,0.14815329883225078,129.23985027324176,237.04848512766648,0.65,0.1224744871391589,0.6783840417034096,0.010183311887121115,-0.0404881769358775,0.06422034648720959,0.28724123573483695,0.0978562063501404
ours,0.7932320496827131,0.011033424259112124,0.03215256528335044,0.06469766647119678,0.0887204667847989,0.12253357200546494,0.6158474162220955,0.14321871853611043,0.6260934211550342,0.09993434358014555,0.6668156969572752,0.11560586667756433,73.28541542217883,118.59738239160247,0.7,0.09999999999999999,0.6833357685349053,0.006196364341356186,-0.021049290894522378,0.07835302258793109,0.2987718349838312,0.08451139228238011
