method,candidate_id,stage,n_seeds,score_mean,score_std,best_mean,final_mean,train.grad_clip,train.lr,train.weight_decay,method.baseline_cagrad.c,method.baseline_cagrad.inner_lr,method.ours.eps,method.ours.lambda_align
baseline,coord_02_anchor,coord:train.weight_decay,1,0.5507292705402209,0.0,0.5507292705402209,0.5507292705402209,1.0,2e-05,0.01,,,,
baseline,coord_03_anchor,coord:train.grad_clip,1,0.40360021482971115,0.0,0.40360021482971115,0.40360021482971115,1.0,2e-05,0.01,,,,
baseline,coord_01_anchor,coord:train.lr,1,0.3986982540453974,0.0,0.3986982540453974,0.3986982540453974,1.0,2e-05,0.01,,,,
cagrad,coord_02_anchor,coord:method.baseline_cagrad.c,1,0.6094716805951255,0.0,0.6094716805951255,0.6094716805951255,,2e-05,,0.4,0.1,,
cagrad,coord_03_anchor,coord:method.baseline_cagrad.inner_lr,1,0.4143989414792076,0.0,0.4143989414792076,0.4143989414792076,,2e-05,,0.4,0.1,,
cagrad,coord_01_anchor,coord:train.lr,1,0.4019662279016066,0.0,0.4019662279016066,0.4019662279016066,,2e-05,,0.4,0.1,,
ours,coord_02_anchor,coord:method.ours.lambda_align,1,0.6079044787137672,0.0,0.6079044787137672,0.6079044787137672,,2e-05,,,,1e-08,0.001
ours,coord_03_anchor,coord:method.ours.eps,1,0.6045697198108118,0.0,0.6045697198108118,0.6045697198108118,,2e-05,,,,1e-08,0.001
ours,coord_01_anchor,coord:train.lr,1,0.44462242007585706,0.0,0.44462242007585706,0.44462242007585706,,2e-05,,,,1e-08,0.001
