step,train_step_loss,train_acc,train_loss,val_acc,val_loss
30.0,1.1128520742058754,0.3392333984375,1.101203623227775,0.315673828125,1.1052758721634746
60.0,1.0950597748160362,0.3310546875,1.1032052636146545,0.333740234375,1.1013705926015973
90.0,1.103824868798256,0.3350830078125,1.098342359997332,0.332763671875,1.0989243490621448
120.0,1.1000960171222687,0.3302001953125,1.1013598858844489,0.349609375,1.0980032123625278
150.0,1.0946222618222237,0.354736328125,1.094802652252838,0.320068359375,1.1025941986590624
180.0,1.0924436375498772,0.34423828125,1.1106906081549823,0.338623046875,1.1206129677593708
200.0,1.096606768667698,0.36767578125,1.1077825913671404,0.33203125,1.11441929358989
