method,val_acc_mean,val_acc_std,overall_task_conflict_cos_mean,overall_task_conflict_cos_std,avg_intra_expert_coherence_mean,avg_intra_expert_coherence_std,expert_purity_mean_mean,expert_purity_mean_std,expert_diversity_mean_mean,expert_diversity_mean_std,load_cv_mean,load_cv_std,load_max_min_ratio_mean,load_max_min_ratio_std,utilization_ratio_mean,utilization_ratio_std,router_entropy_mean,router_entropy_std,inter_expert_similarity_mean,inter_expert_similarity_std,task_grad_norm_cv_mean,task_grad_norm_cv_std
baseline,0.7845146999269264,0.024277111944892207,0.08738940688313697,0.06567775598245525,0.27636862922936417,0.23342147436382546,0.5694123893976212,0.12215817150268875,0.6429742395365885,0.09358903816451819,0.7273545025294545,0.23219487463106514,135444152375.57346,270888304700.1985,0.6,0.1224744871391589,0.6723220521101245,0.023702643197469227,-0.03798132603705355,0.06011299321606288,0.24818938672891516,0.16979189101788184
ours,0.7877064386678277,0.011025252650238383,0.03861978234556522,0.05115618944656051,0.24498351540897292,0.19152706339987075,0.6172172278165817,0.20606334963440684,0.534096421541582,0.13809308123651556,0.6932386627208016,0.1905054815969205,115549612054.97327,231099224085.73358,0.7,0.09999999999999999,0.6836215036817722,0.005441224391577777,-0.005165287726428161,0.10324902171081798,0.5057524528380158,0.14518521600234416
