method,seed,step,router_entropy,router_load_e0,router_load_e1,router_load_e2,router_load_e3
baseline,2,5.0,1.15132911392936,0.045757561922073364,0.31117016077041626,0.18827152252197266,0.4548008441925049
ours,2,5.0,1.300045776836298,0.1363924890756607,0.324571818113327,0.3423387408256531,0.19669677317142487
